Disp,Force
0.400255,2.353385498
0.403409,2.357332275
0.406545,2.361170898
0.409728,2.365306641
0.412888,2.369272705
0.416113,2.372953613
0.419276,2.377048584
0.42253,2.380997803
0.425713,2.385074463
0.428887,2.389008545
0.431952,2.392748535
0.435181,2.396486328
0.438326,2.40026709
0.441659,2.403856689
0.444875,2.407668945
0.447965,2.411404053
0.451305,2.415165771
0.454632,2.418949707
0.458025,2.422516113
0.461258,2.426037109
0.464495,2.42978833
0.467963,2.433537598
0.471272,2.436892578
0.474541,2.440607178
0.477994,2.444196289
0.481311,2.447737305
0.484555,2.451156738
0.487932,2.4547771
0.491243,2.458171387
0.494598,2.461692871
0.497843,2.465220947
0.501308,2.468613525
0.504508,2.472189697
0.50774,2.475612305
0.511194,2.4789021
0.514608,2.482123535
0.518132,2.485349365
0.521317,2.488721924
0.524632,2.492195557
0.528181,2.49563623
0.531556,2.498864014
0.53504,2.501959229
0.538326,2.505270752
0.541685,2.508512207
0.545193,2.511949951
0.548573,2.51507666
0.553807,2.518277344
0.555418,2.521308594
0.558901,2.524498291
0.562532,2.527817627
0.565695,2.531010498
0.569403,2.534062988
0.572748,2.537249512
0.576263,2.540470947
0.579796,2.543454346
0.583243,2.546642578
0.586746,2.549618164
0.590365,2.552643066
0.593751,2.555723633
0.597226,2.558860596
0.600768,2.561728027
0.60435,2.564659424
0.607819,2.567753418
0.611313,2.570571289
0.614785,2.573339111
0.618312,2.576577881
0.621789,2.579440674
0.625466,2.582088135
0.628877,2.585401855
0.632489,2.588283691
0.636087,2.591044434
0.639441,2.594043457
0.643155,2.596868408
0.646649,2.599743652
0.650258,2.602403809
0.653894,2.605188721
0.65744,2.60805835
0.660908,2.610812988
0.664595,2.613590088
0.668165,2.616194336
0.67157,2.619004639
0.675254,2.621749023
0.678817,2.624734131
0.682434,2.62727002
0.686003,2.629783447
0.689617,2.632578125
0.693129,2.635354492
0.69686,2.638035156
0.700441,2.641026611
0.704001,2.643645996
0.707579,2.646309082
0.711208,2.64892041
0.715123,2.651550781
0.718624,2.654138184
0.722457,2.656858154
0.725951,2.659378662
0.729497,2.661825684
0.733331,2.664529541
0.736908,2.667014893
0.740575,2.669473877
0.744187,2.672057129
0.748018,2.674445313
0.751639,2.677048096
0.755318,2.679581543
0.759211,2.682106934
0.762918,2.684628418
0.766581,2.68708252
0.770118,2.689632324
0.773893,2.692025879
0.77766,2.694361328
0.781411,2.696782959
0.784949,2.699243408
0.788689,2.701491455
0.792307,2.704012207
0.796053,2.706507324
0.799912,2.708615234
0.803574,2.711033691
0.807396,2.713401123
0.811092,2.715745605
0.814661,2.718195068
0.818492,2.720435791
0.822119,2.722782715
0.82588,2.725032471
0.829541,2.727147705
0.833346,2.729579102
0.837046,2.731861572
0.8407,2.734310303
0.844536,2.736649658
0.84831,2.738854004
0.852189,2.741100586
0.856093,2.743181396
0.860001,2.745611816
0.863603,2.747559082
0.867395,2.750044434
0.871289,2.752097656
0.875095,2.754210449
0.878873,2.756422607
0.882622,2.758688477
0.886423,2.760825195
0.890244,2.763087646
0.894035,2.765258545
0.897825,2.767312012
0.901634,2.769533691
0.90551,2.771565186
0.909341,2.773472412
0.913237,2.775754639
0.91703,2.777793457
0.920898,2.77995166
0.924704,2.78210376
0.928704,2.783957031
0.932329,2.786129395
0.93635,2.788205322
0.940173,2.790311523
0.944251,2.792182373
0.948006,2.794452148
0.951713,2.796353516
0.955781,2.798503174
0.959366,2.800404297
0.963247,2.802477783
0.967247,2.804388672
0.970923,2.80632251
0.974732,2.808169922
0.978625,2.810428467
0.982534,2.812416992
0.986501,2.81455835
0.990387,2.816575684
0.994377,2.818786865
0.998349,2.820572754
1.00223,2.822491455
1.00623,2.824375244
1.01019,2.826447754
1.01415,2.828087891
1.01817,2.830202148
1.02209,2.831973877
1.02615,2.833909912
1.03008,2.835846924
1.03405,2.837718018
1.03784,2.839716064
1.04186,2.841570313
1.04568,2.843508301
1.04954,2.845346436
1.05349,2.847407959
1.05762,2.849032471
1.06166,2.850911133
1.06543,2.852656006
1.06946,2.854556152
1.07335,2.85618042
1.07736,2.858286865
1.08123,2.860230225
1.08519,2.861825195
1.08924,2.863665039
1.09316,2.865540771
1.09719,2.867402832
1.10107,2.869125732
1.10511,2.871120605
1.10916,2.872581543
1.11313,2.874630859
1.11717,2.876262695
1.1211,2.878036621
1.12506,2.879894287
1.12912,2.881724365
1.13308,2.883556641
1.137,2.88535376
1.14116,2.887057861
1.14516,2.888717285
1.1492,2.890656738
1.15327,2.892266357
1.1572,2.894065186
1.1612,2.895747559
1.16523,2.897121826
1.1693,2.899336426
1.17329,2.901086914
1.17734,2.902672363
1.18131,2.904489746
1.18533,2.906205811
1.18935,2.907627686
1.19329,2.909403564
1.1974,2.911328857
1.20144,2.912770752
1.20551,2.914689697
1.20947,2.916599609
1.21373,2.918123291
1.21764,2.919686279
1.22175,2.921191162
1.22563,2.922912842
1.22978,2.924465332
1.23399,2.926243652
1.238,2.927726563
1.24198,2.929469238
1.24597,2.931237061
1.24997,2.932621582
1.25397,2.934249268
1.25806,2.936206787
1.26206,2.937649414
1.26608,2.939197266
1.27006,2.940762451
1.27424,2.942416016
1.27822,2.94420874
1.28239,2.945809326
1.28654,2.947550537
1.2905,2.949151611
1.29465,2.95085498
1.29901,2.952556152
1.3031,2.953963867
1.30707,2.955737305
1.31133,2.957135986
1.31538,2.95865625
1.3196,2.960217285
1.32358,2.961543457
1.32769,2.963251953
1.33183,2.964847656
1.33595,2.966424072
1.3401,2.96788623
1.34405,2.969531982
1.34816,2.971088379
1.35227,2.972692383
1.3563,2.974193604
1.36047,2.975587646
1.36458,2.977235596
1.36857,2.978677002
1.37271,2.980224854
1.37675,2.981774414
1.38093,2.983322998
1.38494,2.984837646
1.389,2.986301025
1.39326,2.987923096
1.39725,2.989319824
1.4012,2.990859863
1.40527,2.992345215
1.40941,2.993631592
1.41352,2.99547876
1.41762,2.996935059
1.42167,2.998445801
1.4258,2.999933105
1.43002,3.00130127
1.43404,3.002982666
1.43811,3.004581543
1.44222,3.005797852
1.44641,3.007444092
1.45073,3.009062744
1.45473,3.010311768
1.45887,3.01193042
1.46313,3.013243164
1.46726,3.01452124
1.47145,3.016158203
1.4754,3.017537354
1.47965,3.018980225
1.4837,3.020502686
1.48781,3.021930908
1.49194,3.023252441
1.49598,3.024780273
1.50009,3.026358887
1.5043,3.027821533
1.50819,3.029105713
1.51237,3.030803711
1.5167,3.031982666
1.52094,3.033442871
1.52487,3.034828857
1.52904,3.036327393
1.53311,3.037630615
1.53735,3.039190186
1.54157,3.040450439
1.54556,3.04181543
1.54963,3.043339355
1.55382,3.044641602
1.55793,3.045998047
1.56196,3.047310303
1.56593,3.048852539
1.57023,3.050157471
1.57438,3.051571777
1.57837,3.053217773
1.5826,3.054563721
1.58674,3.056045166
1.59076,3.057418213
1.59488,3.058810059
1.59916,3.060390625
1.60345,3.06168042
1.60744,3.063125488
1.6118,3.064423096
1.61594,3.065565918
1.62026,3.066917969
1.62442,3.06837207
1.62849,3.069460693
1.63268,3.070962891
1.63679,3.072344238
1.64106,3.073764648
1.64521,3.075247559
1.64948,3.076611816
1.6535,3.077968506
1.65772,3.079333496
1.66182,3.080721191
1.66603,3.082026123
1.67014,3.083456299
1.67456,3.084843994
1.67851,3.086186279
1.68261,3.087467041
1.68675,3.08873999
1.69103,3.090126709
1.69526,3.091399902
1.69937,3.093028564
1.70355,3.094200195
1.70773,3.095530029
1.71187,3.097002197
1.71615,3.098331299
1.72033,3.099518799
1.72434,3.100921875
1.72863,3.102051025
1.73284,3.103534668
1.73698,3.104916016
1.74103,3.106302246
1.74563,3.107722168
1.74978,3.108898682
1.75404,3.110303711
1.7583,3.111597412
1.76263,3.112831787
1.76661,3.114058594
1.77071,3.115236084
1.77506,3.116506104
1.77921,3.117765625
1.78339,3.119098877
1.78775,3.120350098
1.79188,3.121645264
1.79593,3.122956055
1.80016,3.124177002
1.80426,3.125483398
1.80861,3.12703418
1.81264,3.128290527
1.81683,3.129478516
1.82114,3.130721924
1.82539,3.13193457
1.82959,3.133226074
1.83367,3.134342285
1.83749,3.135596191
1.84212,3.137050781
1.84616,3.138277588
1.85053,3.139245605
1.85457,3.140491699
1.8586,3.141835938
1.86281,3.143108887
1.86708,3.144280273
1.87136,3.145625
1.87542,3.146642822
1.87974,3.147795654
1.88385,3.149202148
1.88796,3.15032959
1.89224,3.151599854
1.89631,3.153012695
1.9006,3.154103271
1.90481,3.155473145
1.90913,3.156855469
1.91326,3.158018066
1.91746,3.159056641
1.92184,3.16023291
1.92628,3.161288818
1.93038,3.162544678
1.93479,3.163602539
1.93907,3.164532959
1.94306,3.165801514
1.94735,3.166875
1.95177,3.167910889
1.95571,3.168924316
1.96002,3.169891113
1.96435,3.170951172
1.96854,3.17173877
1.97288,3.172476318
1.97704,3.173432129
1.98132,3.173848877
1.98561,3.174157471
1.98972,3.174290527
1.99433,3.173810303
1.99852,3.172746094
2.00328,3.170564453
2.00747,3.166027832
2.01245,3.15527417
2.01798,3.11382251
