Disp,Force
0.0595334,4.272160156
0.059704,4.294374023
0.0599819,4.316594238
0.0598643,4.338458984
0.0611925,4.360703125
0.0619982,4.382613281
0.0619783,4.404454102
0.0625346,4.426220703
0.0623145,4.448272461
0.0627415,4.470892578
0.0633162,4.492719238
0.0632299,4.515144531
0.0643522,4.537190918
0.0647072,4.559265137
0.0650587,4.581662598
0.0653947,4.603463379
0.0656365,4.625285645
0.0661033,4.647163086
0.0666257,4.669283691
0.0672513,4.691146484
0.0673564,4.713633789
0.0679636,4.735490234
0.0683765,4.757560059
0.0687007,4.779847168
0.0691972,4.802166504
0.0696245,4.824313965
0.0699966,4.846531738
0.0704622,4.869042969
0.0708794,4.891262695
0.071482,4.914000488
0.0718202,4.935905273
0.0722854,4.95826416
0.0727449,4.98057373
0.0732222,5.003388672
0.0736287,5.025472168
0.0741132,5.047688477
0.0747214,5.07017627
0.0749179,5.09252002
0.0755885,5.114793457
0.0761122,5.137119141
0.0765724,5.159355957
0.0769242,5.181561523
0.0774791,5.203757324
0.0778563,5.226168457
0.0785506,5.248172363
0.0786719,5.270345703
0.0791897,5.292203125
0.0799266,5.314385742
0.0802944,5.336947266
0.0810002,5.359026855
0.0813605,5.381239258
0.0819229,5.40373291
0.0824168,5.426106445
0.0830362,5.448315918
0.0836945,5.471056152
0.0837146,5.493998535
0.084766,5.516350586
0.0850846,5.538783691
0.0857217,5.561599609
0.0865155,5.58356543
0.0870555,5.605558105
0.0874514,5.627638184
0.0880779,5.649774414
0.0886735,5.672449707
0.089212,5.694677246
0.0901325,5.716984375
0.0904134,5.738888184
0.0911288,5.760941406
0.0918048,5.782665527
0.0923014,5.804720215
0.0931015,5.826556641
0.0936256,5.848011719
0.0942587,5.869789063
0.0950265,5.891502441
0.0956167,5.913042969
0.0964496,5.934703125
0.0971411,5.956655273
0.0976516,5.978189941
0.0983858,5.999966797
0.0989647,6.021931152
0.0997631,6.04380127
0.100624,6.065269531
0.101261,6.087650391
0.101953,6.109496094
0.102873,6.131046387
0.103586,6.152699707
0.104448,6.174055664
0.105181,6.195620605
0.105904,6.217244629
0.106803,6.238694824
0.107729,6.259418945
0.108459,6.280870605
0.109199,6.301986816
0.110062,6.323102051
0.111284,6.344276855
0.111639,6.36502002
0.11277,6.385507813
0.11359,6.406030762
0.114604,6.426719727
0.115458,6.446970703
0.116427,6.467412598
0.117479,6.487837891
0.118626,6.508219238
0.119636,6.528797363
0.120624,6.549004883
0.121599,6.568893066
0.122844,6.588713379
0.123886,6.60902832
0.125374,6.629241211
0.126313,6.649483398
0.127507,6.66942334
0.128786,6.689445313
0.130082,6.709139648
0.13134,6.728663086
0.132858,6.747913086
0.133832,6.767033691
0.13518,6.786227051
0.137301,6.804754883
0.138583,6.823129883
0.140114,6.841245117
0.141749,6.859404785
0.14343,6.87692334
0.144966,6.894799316
0.146874,6.91185791
0.148608,6.928645508
0.150504,6.945599609
0.152137,6.962334961
0.154046,6.978487793
0.156258,6.994907715
0.158282,7.010744629
0.160258,7.026792969
0.162382,7.043047852
0.164606,7.058553711
0.16693,7.073714355
0.169332,7.088960938
0.171606,7.104117188
0.173838,7.118942383
0.176404,7.1339375
0.17885,7.148857422
0.181481,7.163196289
0.184111,7.178155273
0.186777,7.192242188
0.189849,7.206381348
0.192075,7.220256348
0.194505,7.234236816
0.196736,7.24795752
0.199745,7.261452637
0.202394,7.275625977
0.205376,7.2891875
0.208068,7.302876953
0.210679,7.316242676
0.213613,7.329656738
0.2162,7.342681641
0.219013,7.355699707
0.22178,7.368455078
0.224691,7.380773438
0.227721,7.393703125
0.230682,7.406484863
0.233581,7.419001465
0.23667,7.431594238
0.23971,7.444074707
0.241958,7.456368164
0.245203,7.468870605
0.248062,7.481291992
0.251821,7.493335938
0.254608,7.505539551
0.257938,7.51782959
0.260864,7.529931152
0.264143,7.541957031
0.267097,7.554509766
0.270566,7.566089844
0.273496,7.578106934
0.27696,7.589883789
0.280476,7.601889648
0.283551,7.613572754
0.286897,7.625477539
0.290267,7.636904785
0.293413,7.648065918
0.296875,7.65936084
0.300071,7.670789063
0.303189,7.682098145
0.306662,7.69334082
0.309824,7.704357422
0.313091,7.715356934
0.316378,7.726745605
0.319707,7.738152832
0.322832,7.749151367
0.326347,7.760148926
0.329959,7.770908203
0.332179,7.781422852
0.337237,7.791737793
0.340785,7.802513672
0.343328,7.812984863
0.347515,7.823735352
0.350513,7.834435547
0.354287,7.84467627
0.358054,7.855269531
0.361467,7.86521582
0.364982,7.875470215
0.368671,7.885563477
0.372301,7.896039063
0.375732,7.905986328
0.379683,7.916261719
0.382994,7.92675293
0.386961,7.936820801
0.390479,7.947148438
0.393621,7.957074219
0.397582,7.966865723
0.401099,7.97625
0.404941,7.986143066
0.408664,7.995701172
0.412202,8.00524707
0.415864,8.015133301
0.419313,8.024899414
0.422872,8.034273438
0.42693,8.043899902
0.43067,8.053090332
0.434377,8.062650879
0.438059,8.07215625
0.44176,8.081327637
0.445532,8.090336914
0.449366,8.099757324
0.453072,8.109237793
0.456931,8.118355957
0.461017,8.12759668
0.464796,8.136522461
0.468873,8.145025879
0.472712,8.154184082
0.476528,8.162631836
0.480639,8.171119141
0.484419,8.179808594
0.488421,8.189144531
0.492401,8.198020508
0.496225,8.206756836
0.500382,8.215473633
0.504332,8.223916992
0.508174,8.232789063
0.512181,8.241305664
0.516085,8.249651367
0.51985,8.258030273
0.5237,8.266886719
0.527671,8.275257813
0.53173,8.284119141
0.535881,8.292681641
0.539797,8.300876953
0.543757,8.309043945
0.547744,8.317335938
0.551616,8.325666016
0.555794,8.333260742
0.559864,8.341424805
0.564131,8.349416016
0.568324,8.357779297
0.572433,8.366000977
0.576632,8.373759766
0.581142,8.381428711
0.585308,8.389261719
0.589137,8.396986328
0.593615,8.404279297
0.597957,8.412292969
0.602139,8.420319336
0.606426,8.428138672
0.610687,8.436110352
0.614901,8.443953125
0.619251,8.451370117
0.623312,8.458665039
0.627635,8.466032227
0.631901,8.473333008
0.636204,8.481138672
0.640308,8.488810547
0.644716,8.496164063
0.649233,8.503740234
0.653618,8.510826172
0.657301,8.518075195
0.66217,8.525700195
0.666097,8.533245117
0.670565,8.540455078
0.674865,8.547644531
0.67926,8.554782227
0.683646,8.561732422
0.688224,8.568583008
0.692526,8.576017578
0.69699,8.583044922
0.701482,8.589881836
0.706217,8.596538086
0.710624,8.602879883
0.715075,8.609188477
0.71957,8.61600293
0.724092,8.622949219
0.728386,8.629694336
0.732857,8.636415039
0.737337,8.643179688
0.741946,8.65003125
0.746575,8.656680664
0.750683,8.662972656
0.755572,8.668966797
0.759981,8.675480469
0.765433,8.682279297
0.768619,8.688494141
0.773473,8.695224609
0.77793,8.701791992
0.782564,8.70778418
0.786618,8.714307617
0.791877,8.720999023
0.796454,8.727164063
0.800762,8.733348633
0.805672,8.739618164
0.810143,8.74550293
0.814922,8.751833008
0.819614,8.757584961
0.824293,8.763318359
0.82874,8.768736328
0.833546,8.774859375
0.838156,8.78044043
0.843122,8.786108398
0.847753,8.792303711
0.852252,8.797708984
0.856911,8.803896484
0.861718,8.809475586
0.866428,8.815285156
0.871283,8.820695313
0.876107,8.826485352
0.880813,8.83215625
0.88577,8.836552734
0.89034,8.842139648
0.895056,8.847810547
0.899784,8.853179688
0.904612,8.85893457
0.909089,8.864238281
0.913867,8.869446289
0.918573,8.875128906
0.92339,8.880472656
0.928189,8.885509766
0.933055,8.890955078
0.938151,8.896204102
0.943075,8.901212891
0.947938,8.906423828
0.952623,8.91187793
0.957652,8.916316406
0.962774,8.921133789
0.967442,8.925632813
0.972855,8.930106445
0.977559,8.934741211
0.9827,8.939829102
0.987771,8.944352539
0.992617,8.949039063
0.997398,8.953608398
1.0025,8.958360352
1.00738,8.962896484
1.01255,8.967571289
1.01765,8.972035156
1.02238,8.976583008
1.02765,8.981345703
1.0325,8.985883789
1.03729,8.990196289
1.04203,8.994905273
1.04723,8.999381836
1.05213,9.003686523
1.05775,9.007765625
1.06253,9.01184668
1.06755,9.01572168
1.07254,9.020556641
1.07765,9.025180664
1.08266,9.029352539
1.08767,9.033818359
1.0934,9.037549805
1.09863,9.041038086
1.10323,9.0445625
1.10882,9.048407227
1.11413,9.051676758
1.1189,9.055757813
1.12422,9.059669922
1.12972,9.06346582
1.13497,9.067482422
1.14012,9.071068359
1.14529,9.074173828
1.15077,9.077379883
1.15586,9.080806641
1.16067,9.083664063
1.16584,9.086904297
1.17115,9.090661133
1.17608,9.094370117
1.18155,9.098391602
1.18683,9.101854492
1.19213,9.105033203
1.19721,9.108080078
1.20253,9.111421875
1.20788,9.114454102
1.21305,9.117448242
1.21839,9.120619141
1.22381,9.124086914
1.22906,9.127176758
1.23473,9.130507813
1.24007,9.133301758
1.24549,9.135516602
1.25072,9.138063477
1.25701,9.140569336
1.26223,9.142664063
1.26737,9.145162109
1.27279,9.14815918
1.27832,9.15037207
1.28401,9.153018555
1.28969,9.155298828
1.29485,9.157324219
1.30051,9.15965918
1.30598,9.161816406
1.31129,9.16375
1.31693,9.165730469
1.32249,9.168017578
1.32806,9.169969727
1.33333,9.172297852
1.3389,9.174501953
1.34453,9.176549805
1.35002,9.178111328
1.35559,9.179976563
1.36121,9.181730469
1.36703,9.18278125
1.37279,9.18447168
1.37847,9.185912109
1.38412,9.187604492
1.38985,9.189087891
1.39557,9.190524414
1.4012,9.191552734
1.40703,9.192571289
1.41294,9.193573242
1.41846,9.193970703
1.42449,9.195193359
1.4302,9.19590625
1.43598,9.196912109
1.44175,9.197793945
1.44758,9.198332031
1.45337,9.198551758
1.45908,9.199103516
1.4648,9.199541992
1.47076,9.199401367
1.47639,9.199878906
1.48215,9.200068359
1.48809,9.200056641
1.49388,9.20012207
1.49977,9.199999023
1.50551,9.199995117
1.5113,9.20021875
1.5173,9.199829102
1.52322,9.199108398
1.52926,9.198599609
1.53511,9.198212891
1.54129,9.197700195
1.54717,9.196951172
1.55335,9.195805664
1.55952,9.194507813
1.56546,9.193006836
1.57171,9.191438477
1.57779,9.190120117
1.58429,9.1881875
1.59,9.186402344
1.59604,9.184625977
1.60208,9.182460938
1.60837,9.180448242
1.61429,9.178393555
1.62065,9.176449219
1.62658,9.174345703
1.63249,9.172011719
1.63858,9.169334961
1.64504,9.167211914
1.65106,9.164783203
1.65717,9.161625
1.66318,9.158387695
1.66942,9.155104492
1.67554,9.151804688
1.68181,9.148460938
1.68804,9.145509766
1.69419,9.141652344
1.70039,9.137930664
1.70682,9.134350586
1.7131,9.129964844
1.71941,9.125954102
1.72578,9.121043945
1.73227,9.116506836
1.73873,9.111320313
1.74519,9.10690918
1.75149,9.101541016
1.75777,9.096103516
1.76401,9.091139648
1.77074,9.08562793
1.77702,9.079982422
1.78328,9.073936523
1.78973,9.068269531
1.79619,9.061993164
1.80266,9.055799805
1.80846,9.049673828
1.81535,9.04300293
1.8214,9.036645508
1.82795,9.030036133
1.83411,9.023324219
1.84001,9.016480469
1.84719,9.009477539
1.85356,9.001901367
1.8599,8.994501953
1.86639,8.986517578
1.87291,8.978445313
1.87939,8.970613281
1.88596,8.962859375
1.8924,8.95459082
1.89908,8.945952148
1.90578,8.936910156
1.91253,8.926891602
1.91938,8.917273438
1.92595,8.907306641
1.93268,8.897200195
1.93945,8.887199219
1.94614,8.877298828
1.95278,8.866856445
1.95959,8.856160156
1.96628,8.845244141
1.97289,8.833640625
1.97988,8.822544922
1.98705,8.811011719
1.99347,8.798775391
2.00028,8.786599609
2.00729,8.774576172
2.01405,8.761978516
2.02077,8.749303711
2.02796,8.736245117
2.03469,8.722544922
2.04186,8.70853418
2.04886,8.694411133
2.05582,8.679753906
2.06317,8.664311523
2.06996,8.649505859
2.07713,8.634112305
2.08415,8.618802734
2.09133,8.603071289
2.09865,8.585745117
2.10598,8.567742188
2.11336,8.549774414
2.12076,8.532259766
2.12739,8.513363281
2.13592,8.494613281
2.14304,8.474775391
2.15027,8.454957031
2.15777,8.435017578
2.16512,8.41446875
2.17277,8.393165039
2.18033,8.371470703
2.18795,8.34928418
2.19569,8.325833984
2.20296,8.302217773
2.21042,8.278163086
2.2181,8.253402344
2.22583,8.228267578
2.23377,8.201942383
2.24146,8.174955566
2.24934,8.146507813
2.25727,8.117205566
2.26525,8.0863125
2.27355,8.053799805
