,S:Max Principal P,S:Mid Principal P,S:Min Principal P,Unnamed: 4,Unnamed: 8,Unnamed: 9,Unnamed: 11,Unnamed: 12
110,1.51421E+03,281.943,9.83784,277.449E-03,0.,,674.267E-03,433.571E-03
111,1.51515E+03,279.917,9.60228,279.933E-03,0.,,676.85E-03,432.699E-03
112,1.51591E+03,277.898,9.24471,282.394E-03,0.,,679.245E-03,431.79E-03
113,1.51704E+03,276.691,8.99149,284.869E-03,0.,,680.783E-03,431.186E-03
114,1.51811E+03,275.378,8.72795,287.334E-03,0.,,682.432E-03,430.545E-03
115,1.51934E+03,274.457,8.49419,289.79E-03,0.,,683.639E-03,430.044E-03
116,1.52034E+03,273.163,8.24478,292.235E-03,0.,,685.254E-03,429.422E-03
117,1.52151E+03,272.201,8.08881,294.68E-03,0.,,686.579E-03,428.947E-03
118,1.5226E+03,271.162,7.84584,297.12E-03,0.,,687.888E-03,428.413E-03
119,1.52305E+03,269.229,7.11848,299.556E-03,0.,,689.682E-03,427.403E-03
120,1.52328E+03,267.267,6.3539,301.78E-03,0.,,691.419E-03,426.384E-03
121,1.52338E+03,265.066,5.62214,303.944E-03,0.,,693.465E-03,425.305E-03
122,1.52371E+03,263.237,5.01946,306.118E-03,0.,,695.22E-03,424.397E-03
123,1.52408E+03,261.452,4.47246,308.287E-03,0.,,696.982E-03,423.527E-03
124,1.52446E+03,259.779,3.90321,310.44E-03,0.,,698.578E-03,422.687E-03
125,1.52488E+03,258.238,3.39153,312.599E-03,0.,,700.075E-03,421.916E-03
126,1.52535E+03,256.782,2.92652,314.752E-03,0.,,701.521E-03,421.191E-03
127,1.52585E+03,255.363,2.49474,316.9E-03,0.,,702.962E-03,420.492E-03
128,1.52659E+03,254.307,2.21841,319.048E-03,0.,,704.15E-03,419.972E-03
129,1.52736E+03,253.324,2.00533,321.195E-03,0.,,705.32E-03,419.501E-03
130,1.5281E+03,252.408,1.74637,323.342E-03,0.,,706.35E-03,419.036E-03
131,1.52889E+03,251.624,1.50857,325.478E-03,0.,,707.246E-03,418.623E-03
132,1.52974E+03,250.868,1.34248,327.613E-03,0.,,708.192E-03,418.247E-03
133,1.53038E+03,249.764,1.04878,329.741E-03,0.,,709.395E-03,417.712E-03
134,1.53125E+03,249.081,950.771E-03,331.866E-03,0.,,710.32E-03,417.389E-03
135,1.53205E+03,248.276,829.325E-03,333.992E-03,0.,,711.358E-03,417.02E-03
136,1.53285E+03,247.399,742.233E-03,336.115E-03,0.,,712.519E-03,416.641E-03
137,1.53345E+03,246.06,637.501E-03,338.225E-03,0.,,714.2E-03,416.108E-03
138,1.53388E+03,244.383,481.338E-03,340.321E-03,0.,,716.208E-03,415.449E-03
139,1.53421E+03,242.636,296.623E-03,342.407E-03,0.,,718.25E-03,414.76E-03
140,1.53481E+03,241.354,260.003E-03,344.489E-03,0.,,719.92E-03,414.277E-03
141,1.53547E+03,240.072,328.022E-03,346.564E-03,0.,,721.706E-03,413.835E-03
142,1.53583E+03,238.379,183.326E-03,348.625E-03,0.,,723.719E-03,413.181E-03
143,1.53692E+03,237.964,457.935E-03,350.691E-03,0.,,724.727E-03,413.095E-03
144,1.53749E+03,236.726,458.584E-03,352.741E-03,0.,,726.364E-03,412.645E-03
145,1.5385E+03,235.762,699.01E-03,355.136E-03,0.,,727.989E-03,412.365E-03
146,1.53963E+03,234.969,924.545E-03,357.692E-03,0.,,729.415E-03,412.129E-03
147,1.54044E+03,233.575,1.01145,360.225E-03,0.,,731.371E-03,411.65E-03
148,1.54069E+03,231.251,859.222E-03,362.732E-03,0.,,734.112E-03,410.787E-03
149,1.54086E+03,228.811,661.521E-03,365.225E-03,0.,,736.931E-03,409.872E-03
150,1.5412E+03,226.816,472.345E-03,367.706E-03,0.,,739.236E-03,409.102E-03
151,1.54165E+03,224.897,427.26E-03,370.176E-03,0.,,741.612E-03,408.412E-03
152,1.5422E+03,223.241,447.045E-03,372.634E-03,0.,,743.747E-03,407.833E-03
153,1.5336E+03,216.834,-11.2394,375.065E-03,0.,,737.115E-03,401.373E-03
154,1.37651E+03,306.066,9.30885,380.167E-03,139.0,2E-03,599.327E-03,452.754E-03
155,879.646,439.424,154.266,394.703E-03,564.9,6E-03,231.923E-03,775.893E-03
156,0.,0.,0.,0.,0.,,387.985E-03,0.
157,0.,0.,0.,0.,0.,,736.985E-03,0.
158,0.,0.,0.,0.,0.,,0.,0.
159,0.,0.,0.,0.,0.,,741.2E-03,0.
160,0.,0.,0.,0.,0.,,433.48E-03,0.
161,0.,0.,0.,0.,0.,,642.46E-03,0.
162,0.,0.,0.,0.,0.,,636.202E-03,0.
163,0.,0.,0.,0.,0.,,608.518E-03,0.
164,0.,0.,0.,0.,0.,,376.944E-03,0.
165,0.,0.,0.,0.,0.,,451.48E-03,0.
166,0.,0.,0.,0.,0.,,439.663E-03,0.
167,0.,0.,0.,0.,0.,,450.76E-03,0.
168,0.,0.,0.,0.,0.,,762.528E-03,0.
169,0.,0.,0.,0.,0.,,670.291E-03,0.
170,0.,0.,0.,0.,0.,,466.706E-03,0.
171,0.,0.,0.,0.,0.,,516.318E-03,0.
172,0.,0.,0.,0.,0.,,445.22E-03,0.
173,0.,0.,0.,0.,0.,,482.855E-03,0.
174,0.,0.,0.,0.,0.,,499.177E-03,0.
175,0.,0.,0.,0.,0.,,573.404E-03,0.
176,0.,0.,0.,0.,0.,,504.67E-03,0.
177,0.,0.,0.,0.,0.,,0.,0.
178,0.,0.,0.,0.,0.,,768.307E-03,0.
179,0.,0.,0.,0.,0.,,0.,0.
180,0.,0.,0.,0.,0.,,774.008E-03,0.
181,0.,0.,0.,0.,0.,,834.399E-03,0.
182,0.,0.,0.,0.,0.,,617.083E-03,0.
183,0.,0.,0.,0.,0.,,571.38E-03,0.
184,0.,0.,0.,0.,0.,,715.774E-03,0.
185,0.,0.,0.,0.,0.,,629.312E-03,0.
186,0.,0.,0.,0.,0.,,476.304E-03,0.
187,0.,0.,0.,0.,0.,,475.699E-03,0.
188,0.,0.,0.,0.,0.,,0.,0.
189,0.,0.,0.,0.,0.,,878.878E-03,0.
190,0.,0.,0.,0.,0.,,0.,0.
191,0.,0.,0.,0.,0.,,499.257E-03,0.
192,0.,0.,0.,0.,0.,,735.165E-03,0.
193,0.,0.,0.,0.,0.,,508.347E-03,0.
194,0.,0.,0.,0.,0.,,509.985E-03,0.
195,0.,0.,0.,0.,0.,,505.649E-03,0.
196,0.,0.,0.,0.,0.,,895.617E-03,0.
197,0.,0.,0.,0.,0.,,755.354E-03,0.
198,0.,0.,0.,0.,0.,,503.465E-03,0.
199,0.,0.,0.,0.,0.,,520.77E-03,0.
200,0.,0.,0.,0.,0.,,554.85E-03,0.
201,0.,0.,0.,0.,0.,,536.295E-03,0.
202,0.,0.,0.,0.,0.,,526.713E-03,0.
203,0.,0.,0.,0.,0.,,532.187E-03,0.
204,0.,0.,0.,0.,0.,,531.297E-03,0.
205,0.,0.,0.,0.,0.,,545.899E-03,0.
206,0.,0.,0.,0.,0.,,539.978E-03,0.
207,0.,0.,0.,0.,0.,,541.366E-03,0.
208,0.,0.,0.,0.,0.,,536.688E-03,0.
209,0.,0.,0.,0.,0.,,540.855E-03,0.
210,0.,0.,0.,0.,0.,,539.554E-03,0.
211,0.,0.,0.,0.,0.,,528.167E-03,0.
212,0.,0.,0.,0.,0.,,780.824E-03,0.
213,0.,0.,0.,0.,0.,,538.577E-03,0.
214,0.,0.,0.,0.,0.,,537.502E-03,0.
215,0.,0.,0.,0.,0.,,533.914E-03,0.
216,0.,0.,0.,0.,0.,,793.906E-03,0.
217,0.,0.,0.,0.,0.,,0.,0.
218,0.,0.,0.,0.,0.,,500.947E-03,0.
219,0.,0.,0.,0.,0.,,506.148E-03,0.
220,0.,0.,0.,0.,0.,,511.525E-03,0.
221,0.,0.,0.,0.,0.,,506.12E-03,0.
222,0.,0.,0.,0.,0.,,516.479E-03,0.
223,0.,0.,0.,0.,0.,,594.025E-03,0.
224,0.,0.,0.,0.,0.,,575.222E-03,0.
225,0.,0.,0.,0.,0.,,566.199E-03,0.
226,0.,0.,0.,0.,0.,,566.849E-03,0.
227,0.,0.,0.,0.,0.,,564.644E-03,0.
228,0.,0.,0.,0.,0.,,549.508E-03,0.
229,0.,0.,0.,0.,0.,,546.453E-03,0.
230,0.,0.,0.,0.,0.,,543.221E-03,0.
231,0.,0.,0.,0.,0.,,736.307E-03,0.
232,0.,0.,0.,0.,0.,,542.439E-03,0.
233,0.,0.,0.,0.,0.,,812.065E-03,0.
234,0.,0.,0.,0.,0.,,522.099E-03,0.
235,0.,0.,0.,0.,0.,,521.053E-03,0.
236,0.,0.,0.,0.,0.,,514.026E-03,0.
237,0.,0.,0.,0.,0.,,500.019E-03,0.
238,0.,0.,0.,0.,0.,,501.167E-03,0.
239,0.,0.,0.,0.,0.,,785.558E-03,0.
240,0.,0.,0.,0.,0.,,499.048E-03,0.
241,0.,0.,0.,0.,0.,,751.452E-03,0.
242,0.,0.,0.,0.,0.,,495.854E-03,0.
243,0.,0.,0.,0.,0.,,494.39E-03,0.
244,0.,0.,0.,0.,0.,,487.493E-03,0.
245,0.,0.,0.,0.,0.,,513.708E-03,0.
246,0.,0.,0.,0.,0.,,727.066E-03,0.
247,0.,0.,0.,0.,0.,,475.59E-03,0.
248,0.,0.,0.,0.,0.,,435.548E-03,0.
249,0.,0.,0.,0.,0.,,652.407E-03,0.
250,0.,0.,0.,0.,0.,,416.499E-03,0.
251,0.,0.,0.,0.,0.,,365.318E-03,0.
252,0.,0.,0.,0.,0.,,329.503E-03,0.
253,0.,0.,0.,0.,0.,,495.442E-03,0.
254,0.,0.,0.,0.,0.,,0.,0.
255,0.,0.,0.,0.,0.,,362.033E-03,0.
256,0.,0.,0.,0.,0.,,353.507E-03,0.
257,0.,0.,0.,0.,0.,,349.528E-03,0.
258,0.,0.,0.,0.,0.,,708.958E-03,0.
259,0.,0.,0.,0.,0.,,332.923E-03,0.
260,0.,0.,0.,0.,0.,,324.655E-03,0.
261,0.,0.,0.,0.,0.,,317.08E-03,0.
262,0.,0.,0.,0.,0.,,302.16E-03,0.
263,0.,0.,0.,0.,0.,,99.8938E-03,0.
264,0.,0.,0.,0.,0.,,0.,0.
265,0.,0.,0.,0.,0.,,88.003E-03,0.
266,0.,0.,0.,0.,0.,,264.214E-03,0.
267,0.,0.,0.,0.,0.,,307.44E-03,0.
268,0.,0.,0.,0.,0.,,327.182E-03,0.
269,0.,0.,0.,0.,0.,,969.144E-03,0.
270,0.,0.,0.,0.,0.,,354.211E-03,0.
271,0.,0.,0.,0.,0.,,974.666E-03,0.
272,0.,0.,0.,0.,0.,,349.945E-03,0.
273,0.,0.,0.,0.,0.,,357.046E-03,0.
274,0.,0.,0.,0.,0.,,0.,0.
275,0.,0.,0.,0.,0.,,817.837E-03,0.
276,0.,0.,0.,0.,0.,,361.931E-03,0.
277,0.,0.,0.,0.,0.,,819.863E-03,0.
278,0.,0.,0.,0.,0.,,339.184E-03,0.
279,0.,0.,0.,0.,0.,,328.319E-03,0.
280,0.,0.,0.,0.,0.,,830.769E-03,0.
281,0.,0.,0.,0.,0.,,310.842E-03,0.
282,0.,0.,0.,0.,0.,,,0.
283,0.,0.,0.,0.,0.,,748.517E-03,0.
284,0.,0.,0.,0.,0.,,365.303E-03,0.
285,0.,0.,0.,0.,0.,,287.594E-03,0.
286,0.,0.,0.,0.,0.,,287.449E-03,0.
287,0.,0.,0.,0.,0.,,231.383E-03,0.
288,0.,0.,0.,0.,0.,,604.331E-03,0.
289,0.,0.,0.,0.,0.,,720.793E-03,0.
290,0.,0.,0.,0.,0.,,30.2604E-03,0.
291,0.,0.,0.,0.,0.,,929.719E-03,0.
292,0.,0.,0.,0.,0.,,205.029E-03,0.
293,0.,0.,0.,0.,0.,,666.807E-03,0.
294,0.,0.,0.,0.,0.,,246.21E-03,0.
295,0.,0.,0.,0.,0.,,188.005E-03,0.
296,0.,0.,0.,0.,0.,,205.094E-03,0.
297,0.,0.,0.,0.,0.,,189.609E-03,0.
298,0.,0.,0.,0.,0.,,0.,0.
299,0.,0.,0.,0.,0.,,135.03E-03,0.
300,0.,0.,0.,0.,0.,,13.4683E-03,0.
301,0.,0.,0.,0.,0.,,700.237E-03,0.
302,0.,0.,0.,0.,0.,,,0.
