,S:Max Principal P,S:Mid Principal P,S:Min Principal P,Unnamed: 4,Unnamed: 8,Unnamed: 9
36,1.18812E+03,9.42636,-11.0253,104.058E-03,332.624E-03,971.5E-03
37,1.19584E+03,8.911,-10.2114,107.663E-03,332.758E-03,973.568E-03
38,1.20295E+03,8.54807,-9.93188,111.238E-03,333.055E-03,973.957E-03
39,1.21002E+03,8.42877,-10.0747,114.795E-03,332.625E-03,974.713E-03
40,1.21739E+03,9.78323,-10.8703,118.377E-03,332.851E-03,971.976E-03
41,1.22473E+03,10.1045,-10.014,121.943E-03,333.337E-03,972.961E-03
42,1.23167E+03,9.48767,-8.56511,125.514E-03,333.681E-03,975.857E-03
43,1.23749E+03,9.31952,-9.87389,129.066E-03,333.079E-03,974.378E-03
44,1.24454E+03,8.89509,-7.61327,132.603E-03,333.265E-03,980.35E-03
45,1.25072E+03,8.61942,-7.10231,136.135E-03,333.92E-03,979.302E-03
46,1.25634E+03,8.11777,-7.50093,139.663E-03,333.56E-03,979.548E-03
47,1.26125E+03,7.35021,-8.32552,143.177E-03,332.928E-03,979.383E-03
48,1.26743E+03,8.51587,-8.16021,146.677E-03,332.396E-03,981.057E-03
49,1.27324E+03,8.13981,-7.67448,150.186E-03,333.497E-03,979.644E-03
50,1.27769E+03,6.53129,-7.72984,153.704E-03,332.849E-03,981.557E-03
51,1.28327E+03,8.16694,-8.86847,157.192E-03,333.038E-03,977.943E-03
52,1.28772E+03,11.1661,-13.4492,160.67E-03,332.174E-03,978.207E-03
53,1.29246E+03,9.84995,-12.2164,164.153E-03,331.9E-03,973.477E-03
54,1.29712E+03,10.6139,-14.0171,167.64E-03,331.587E-03,973.877E-03
55,1.30147E+03,10.286,-14.725,171.136E-03,331.585E-03,968.599E-03
56,1.30628E+03,7.40182,-11.3156,174.623E-03,331.812E-03,976.349E-03
57,1.30941E+03,6.93882,-13.6795,178.107E-03,332.977E-03,973.835E-03
58,1.31476E+03,6.79287,-12.0743,181.603E-03,331.303E-03,975.92E-03
59,1.31957E+03,9.28885,-13.9135,185.128E-03,331.546E-03,970.782E-03
60,1.32552E+03,9.83186,-11.4211,188.694E-03,332.702E-03,973.317E-03
61,1.32909E+03,9.0299,-12.0172,192.245E-03,332.18E-03,973.554E-03
62,1.33288E+03,6.24999,-9.91017,195.816E-03,331.944E-03,979.715E-03
63,1.33606E+03,4.36738,-9.9884,199.384E-03,332.303E-03,978.404E-03
64,1.33995E+03,7.05164,-13.0738,202.948E-03,331.063E-03,974.978E-03
65,1.34483E+03,9.52473,-13.7835,206.526E-03,331.715E-03,971.34E-03
66,1.34938E+03,8.84389,-11.8891,210.124E-03,332.177E-03,974.503E-03
67,1.35215E+03,9.40733,-14.5045,213.728E-03,331.413E-03,970.678E-03
68,1.35559E+03,7.87315,-13.5695,217.341E-03,331.206E-03,973.733E-03
69,1.35957E+03,7.37203,-12.4895,220.96E-03,331.428E-03,975.097E-03
70,1.36258E+03,7.35576,-13.6118,224.586E-03,331.014E-03,973.891E-03
71,1.36515E+03,8.17379,-16.5337,228.228E-03,330.24E-03,970.055E-03
72,1.36783E+03,7.64766,-17.6499,231.899E-03,329.648E-03,969.42E-03
73,1.37121E+03,6.13627,-16.1121,235.582E-03,329.677E-03,973.295E-03
74,1.37424E+03,8.06399,-18.9263,239.282E-03,329.35E-03,967.676E-03
75,1.3779E+03,7.17018,-17.2353,242.998E-03,329.656E-03,970.799E-03
76,1.38035E+03,6.12241,-17.8286,246.754E-03,329.074E-03,971.429E-03
77,1.38409E+03,6.75913,-17.55,250.542E-03,329.412E-03,970.966E-03
78,1.38715E+03,7.54359,-18.5228,254.36E-03,329.348E-03,969.079E-03
79,1.39037E+03,7.15889,-17.9968,258.203E-03,329.411E-03,970.154E-03
80,1.39258E+03,7.27823,-19.8941,262.069E-03,328.778E-03,967.717E-03
81,1.39548E+03,7.36852,-20.255,265.962E-03,328.689E-03,967.084E-03
82,1.39783E+03,6.58834,-20.8645,269.892E-03,328.206E-03,967.398E-03
83,1.40044E+03,6.17303,-21.0415,273.849E-03,328.007E-03,967.82E-03
84,1.40335E+03,6.41587,-21.3045,277.83E-03,328.009E-03,967.349E-03
85,1.40637E+03,7.56769,-22.1786,281.842E-03,328.111E-03,965.097E-03
86,1.40914E+03,7.78659,-22.4685,285.89E-03,328.095E-03,964.58E-03
87,1.41202E+03,7.9766,-22.5627,289.974E-03,328.138E-03,964.405E-03
88,1.41437E+03,7.68004,-22.9829,294.1E-03,327.895E-03,964.315E-03
89,1.41706E+03,7.95661,-23.3137,298.25E-03,327.885E-03,963.682E-03
90,1.41964E+03,8.51349,-24.042,302.45E-03,327.83E-03,962.294E-03
91,1.42138E+03,7.99388,-25.2903,306.687E-03,327.219E-03,961.46E-03
92,1.42364E+03,7.95826,-25.9751,310.96E-03,326.977E-03,960.811E-03
93,1.42593E+03,8.03356,-26.5173,315.277E-03,326.823E-03,960.157E-03
94,1.42814E+03,8.034,-27.2208,319.637E-03,326.587E-03,959.454E-03
95,1.43037E+03,8.20636,-27.8426,324.049E-03,326.439E-03,958.634E-03
96,1.43267E+03,8.50171,-28.4946,328.512E-03,326.324E-03,957.612E-03
97,1.43417E+03,8.14994,-29.9682,333.024E-03,325.699E-03,956.368E-03
98,1.43639E+03,8.76536,-30.9225,337.584E-03,325.588E-03,954.593E-03
99,1.43843E+03,8.75463,-31.5582,342.204E-03,325.375E-03,953.952E-03
100,1.44018E+03,8.92765,-32.8952,346.903E-03,324.98E-03,952.34E-03
101,1.44207E+03,9.2062,-34.0097,351.638E-03,324.699E-03,950.834E-03
102,1.44361E+03,9.03419,-35.2887,356.445E-03,324.209E-03,949.686E-03
103,1.44531E+03,8.98607,-36.3763,361.322E-03,323.829E-03,948.519E-03
104,1.4472E+03,8.50527,-36.5518,366.285E-03,323.621E-03,948.963E-03
105,1.44907E+03,8.69867,-37.4482,371.324E-03,323.39E-03,947.756E-03
106,1.44985E+03,8.62903,-40.0976,376.408E-03,322.464E-03,944.953E-03
107,1.45155E+03,8.77305,-41.1676,381.597E-03,322.158E-03,943.655E-03
108,1.45337E+03,8.70502,-41.7134,386.869E-03,321.963E-03,943.183E-03
109,1.45497E+03,8.6311,-42.6533,392.228E-03,321.63E-03,942.252E-03
110,1.45641E+03,8.64412,-43.9438,397.683E-03,321.206E-03,940.913E-03
111,1.45778E+03,9.03003,-45.671,403.234E-03,320.757E-03,938.638E-03
112,1.45919E+03,9.21661,-47.1382,408.898E-03,320.331E-03,936.854E-03
113,1.46055E+03,8.99774,-48.2118,414.657E-03,319.908E-03,935.998E-03
114,1.46191E+03,8.89998,-49.4296,420.558E-03,319.476E-03,934.82E-03
115,1.46296E+03,8.97932,-51.3386,426.558E-03,318.865E-03,932.781E-03
116,1.46344E+03,8.51729,-53.802,432.666E-03,317.887E-03,930.649E-03
117,1.46441E+03,8.35795,-55.5706,438.902E-03,317.25E-03,928.977E-03
118,1.46534E+03,8.41275,-57.5553,445.272E-03,316.609E-03,926.781E-03
119,1.46654E+03,8.48339,-59.0188,451.772E-03,316.153E-03,925.197E-03
120,1.46871E+03,8.71367,-58.7068,458.429E-03,316.357E-03,925.352E-03
121,1.46983E+03,9.0393,-60.475,465.22E-03,315.881E-03,923.132E-03
122,1.4708E+03,9.31372,-62.4445,472.141E-03,315.32E-03,920.76E-03
123,1.47177E+03,9.53608,-64.3213,479.194E-03,314.775E-03,918.54E-03
124,1.47268E+03,9.50995,-66.0014,486.38E-03,314.216E-03,916.809E-03
125,1.47352E+03,9.58772,-67.8865,493.689E-03,313.622E-03,914.724E-03
126,1.47457E+03,9.48233,-69.1233,501.104E-03,313.191E-03,913.561E-03
127,1.47467E+03,9.51019,-72.1645,508.446E-03,312.188E-03,910.37E-03
128,1.4758E+03,10.8619,-74.4663,516.131E-03,311.864E-03,906.388E-03
129,1.47678E+03,10.7139,-75.6417,523.943E-03,311.441E-03,905.376E-03
130,1.47785E+03,10.8837,-76.8772,531.855E-03,311.1E-03,903.935E-03
131,1.47906E+03,11.416,-78.104,539.869E-03,310.878E-03,902.13E-03
132,1.47975E+03,11.3422,-79.7001,548.007E-03,310.336E-03,900.58E-03
133,1.48077E+03,11.7551,-81.0574,556.269E-03,310.032E-03,898.746E-03
134,1.48172E+03,11.4463,-81.844,564.644E-03,309.69E-03,898.317E-03
135,1.48346E+03,12.978,-82.7249,573.127E-03,309.904E-03,895.804E-03
136,1.48459E+03,13.3504,-83.6508,581.689E-03,309.731E-03,894.467E-03
137,1.48554E+03,13.0555,-84.2809,590.354E-03,309.447E-03,894.173E-03
138,1.48645E+03,12.8684,-84.9878,599.042E-03,309.17E-03,893.703E-03
139,1.48753E+03,12.1934,-84.85,607.731E-03,309.024E-03,894.622E-03
140,1.48828E+03,12.1641,-85.8629,616.513E-03,308.694E-03,893.655E-03
141,1.49003E+03,12.8521,-85.5659,625.309E-03,309.033E-03,893.349E-03
142,1.49128E+03,13.2624,-85.8886,634.126E-03,309.074E-03,892.633E-03
143,1.49298E+03,14.3676,-85.9505,643.055E-03,309.422E-03,891.463E-03
144,1.49425E+03,14.5155,-85.9057,652.085E-03,309.503E-03,891.424E-03
145,1.49556E+03,15.2403,-86.2846,661.208E-03,309.622E-03,890.326E-03
146,1.49688E+03,15.5015,-86.1646,670.445E-03,309.763E-03,890.278E-03
147,1.49814E+03,16.5614,-86.8514,679.784E-03,309.884E-03,888.472E-03
148,1.4993E+03,17.0791,-87.2036,689.343E-03,309.946E-03,887.623E-03
149,1.50079E+03,17.3737,-86.8187,699.515E-03,310.185E-03,887.796E-03
150,1.50164E+03,16.7796,-86.8006,709.741E-03,310.022E-03,888.52E-03
151,1.50299E+03,17.2185,-86.7026,720.063E-03,310.209E-03,888.245E-03
152,1.50508E+03,17.8331,-85.3274,730.475E-03,310.879E-03,889.172E-03
153,1.507E+03,17.7418,-83.5857,740.881E-03,311.449E-03,891.18E-03
154,1.50894E+03,18.0689,-82.1309,751.316E-03,312.053E-03,892.462E-03
155,1.51081E+03,18.7856,-81.1235,761.873E-03,312.628E-03,892.766E-03
156,1.51238E+03,18.7968,-80.003,772.484E-03,313.019E-03,894.091E-03
157,1.51416E+03,18.6449,-78.3138,783.195E-03,313.547E-03,896.123E-03
158,1.51602E+03,18.451,-76.3927,794.045E-03,314.138E-03,898.431E-03
159,1.51854E+03,19.6361,-74.4417,805.012E-03,315.17E-03,899.275E-03
160,1.52134E+03,20.0887,-71.2663,816.117E-03,316.378E-03,902.192E-03
161,1.52332E+03,20.132,-69.185,826.968E-03,317.092E-03,904.467E-03
162,1.52578E+03,20.5602,-66.5265,837.95E-03,318.117E-03,906.877E-03
163,1.52802E+03,20.2602,-63.6006,849.153E-03,319.E-03,910.185E-03
164,1.53115E+03,21.0289,-60.0644,861.321E-03,320.418E-03,913.388E-03
165,1.53325E+03,21.0768,-57.7411,873.344E-03,321.208E-03,915.876E-03
166,1.53361E+03,18.0436,-55.8265,885.305E-03,320.893E-03,921.404E-03
167,1.53643E+03,17.7716,-51.7069,897.314E-03,322.169E-03,926.085E-03
168,1.54004E+03,19.3139,-47.7354,909.29E-03,323.964E-03,928.875E-03
169,1.54872E+03,26.139,-39.004,921.369E-03,328.981E-03,930.906E-03
170,1.55271E+03,26.3954,-32.9836,933.411E-03,331.036E-03,937.028E-03
171,1.5597E+03,30.6898,-25.0829,945.612E-03,334.973E-03,940.864E-03
172,1.56448E+03,31.3706,-17.9321,958.112E-03,337.52E-03,947.622E-03
173,1.57029E+03,34.601,-11.2482,971.509E-03,340.714E-03,951.102E-03
174,1.56494E+03,36.9212,-25.918,985.506E-03,336.656E-03,934.607E-03
175,1.53417E+03,27.321,-78.931,1.00047,316.242E-03,887.346E-03
176,1.53851E+03,40.1957,-83.4179,1.0167,319.75E-03,876.08E-03
177,1.55064E+03,41.98,-64.2867,1.03282,321.936E-03,887.481E-03
178,1.60015E+03,59.061,16.8478,1.04884,341.431E-03,935.571E-03
179,1.62978E+03,80.4408,63.8346,1.0666,358.262E-03,861.574E-03
180,1.66992E+03,148.411,70.0081,1.08356,121.649E-03,161.968E-03
181,1.69417E+03,235.469,65.2432,1.1084,651.311E-03,804.545E-03
182,1.7202E+03,249.586,73.3708,1.1247,423.156E-03,810.889E-03
183,1.75538E+03,355.403,88.2098,1.14611,0.,0.
184,1.76119E+03,397.537,42.6136,1.16523,452.703E-03,642.164E-03
185,1.77861E+03,437.707,47.4266,1.18607,479.772E-03,584.45E-03
186,1.70861E+03,429.737,18.2846,1.21022,518.404E-03,620.114E-03
187,1.80103E+03,537.,34.2579,1.22784,0.,0.
188,1.78944E+03,530.422,21.5396,1.24799,391.634E-03,822.142E-03
189,1.83963E+03,611.206,59.9543,1.26663,530.375E-03,414.E-03
190,1.84369E+03,671.663,47.4601,1.28586,554.839E-03,364.775E-03
191,1.85805E+03,790.271,40.3315,1.30197,605.385E-03,145.095E-03
192,1.87088E+03,712.711,68.0505,1.32164,558.617E-03,310.911E-03
193,1.83601E+03,677.354,32.4221,1.33703,536.091E-03,309.927E-03
194,1.78541E+03,620.308,29.0211,1.35668,372.568E-03,649.294E-03
195,1.86001E+03,721.095,55.5062,1.37399,365.146E-03,489.072E-03
196,1.91009E+03,768.604,98.1028,1.39368,570.608E-03,287.072E-03
197,1.8622E+03,767.215,65.4596,1.41469,1.09677,294.095E-03
198,1.86691E+03,798.88,38.1817,1.43537,576.046E-03,273.304E-03
199,1.84736E+03,756.578,20.9502,1.4562,554.689E-03,247.715E-03
200,1.82893E+03,728.108,1.99955,1.4759,535.4E-03,226.102E-03
201,1.80715E+03,689.516,-16.6402,1.49564,519.01E-03,248.3E-03
202,1.78522E+03,646.99,-34.2213,1.51607,502.039E-03,276.689E-03
203,1.76823E+03,598.753,-43.8365,1.53619,486.649E-03,317.973E-03
204,1.74006E+03,544.413,-65.0281,1.55531,465.149E-03,354.869E-03
205,1.73313E+03,505.872,-62.6327,1.57452,456.356E-03,398.707E-03
206,1.67576E+03,386.202,-97.5678,1.59403,412.415E-03,490.007E-03
207,1.65739E+03,354.685,-111.178,1.61148,399.076E-03,509.321E-03
208,1.64471E+03,342.69,-123.657,1.62727,380.103E-03,436.624E-03
209,1.63697E+03,335.311,-133.949,1.64246,385.605E-03,506.025E-03
210,1.66983E+03,340.535,-90.2664,1.65886,402.761E-03,547.393E-03
211,1.66201E+03,336.546,-101.305,1.67568,397.682E-03,540.162E-03
212,1.65009E+03,322.335,-113.949,1.69478,389.275E-03,541.992E-03
213,1.64546E+03,317.457,-120.332,1.71303,385.636E-03,540.951E-03
214,1.6419E+03,310.31,-123.969,1.73127,382.379E-03,545.389E-03
215,1.62652E+03,293.517,-141.418,1.74779,428.233E-03,518.329E-03
216,1.61216E+03,278.856,-157.762,1.76373,426.42E-03,533.167E-03
217,1.62876E+03,270.882,-132.078,1.77907,368.72E-03,580.171E-03
218,1.6257E+03,260.833,-134.119,1.79311,365.236E-03,589.706E-03
219,1.61217E+03,249.87,-149.213,1.80655,400.512E-03,515.939E-03
220,1.6167E+03,259.076,-151.244,1.81899,425.619E-03,525.553E-03
221,1.6304E+03,263.642,-135.082,1.83093,365.596E-03,586.312E-03
222,1.64219E+03,274.827,-124.407,1.84254,372.374E-03,586.099E-03
223,1.65494E+03,294.291,-116.913,1.8537,380.254E-03,573.399E-03
224,1.66112E+03,292.382,-107.797,1.86421,382.93E-03,586.109E-03
225,1.67529E+03,302.511,-91.8886,1.87398,391.259E-03,592.471E-03
226,1.68303E+03,308.189,-84.9978,1.88327,395.177E-03,593.644E-03
227,1.70239E+03,331.845,-68.411,1.89217,464.504E-03,524.936E-03
228,1.71205E+03,336.026,-59.2578,1.90078,411.644E-03,593.57E-03
229,1.72067E+03,342.418,-49.6207,1.90882,475.484E-03,573.726E-03
230,1.72707E+03,348.265,-45.784,1.91639,419.583E-03,596.017E-03
231,1.70939E+03,364.69,-18.9558,1.92417,0.,0.
232,1.73645E+03,342.653,-31.3674,1.9311,423.002E-03,614.581E-03
233,1.72553E+03,331.753,-38.3485,1.93811,-94.7599E-03,348.442E-03
234,1.73021E+03,332.188,-37.0519,1.94511,454.426E-03,581.72E-03
235,1.7346E+03,335.538,-35.2877,1.95576,419.55E-03,618.777E-03
236,1.74542E+03,343.574,-25.5984,1.96715,425.006E-03,621.6E-03
237,1.77147E+03,357.671,5.79463,1.97452,444.555E-03,548.171E-03
238,1.77629E+03,364.268,8.07646,1.97945,442.171E-03,634.053E-03
239,1.78167E+03,370.231,11.6475,1.98426,444.966E-03,631.803E-03
240,1.78068E+03,361.441,13.229,1.9888,443.042E-03,643.004E-03
241,1.78069E+03,358.4,13.6039,1.9931,442.285E-03,646.873E-03
242,1.78265E+03,359.176,14.6564,1.99737,442.795E-03,647.454E-03
243,1.78621E+03,366.071,14.7613,2.00151,444.648E-03,640.706E-03
244,1.78878E+03,372.818,13.6793,2.00545,446.056E-03,633.028E-03
245,1.78922E+03,376.914,10.6301,2.00922,446.056E-03,625.912E-03
246,1.79103E+03,380.536,10.6263,2.01286,446.998E-03,622.378E-03
247,1.7955E+03,384.998,14.5252,2.01626,449.522E-03,621.903E-03
248,1.79783E+03,387.737,16.0941,2.01933,450.778E-03,620.787E-03
249,1.79928E+03,388.893,17.3325,2.02237,451.5E-03,620.971E-03
250,1.80241E+03,394.197,18.6473,2.02543,453.354E-03,616.952E-03
251,1.80409E+03,395.94,19.9761,2.02861,454.267E-03,616.617E-03
252,1.80443E+03,397.036,19.9507,2.03131,454.555E-03,615.357E-03
253,1.8058E+03,399.599,20.1606,2.03369,455.293E-03,613.05E-03
254,1.80644E+03,399.095,20.8185,2.03588,455.357E-03,614.379E-03
255,1.80774E+03,397.954,22.5019,2.03853,455.59E-03,617.676E-03
256,1.80825E+03,397.007,22.9787,2.04048,455.462E-03,619.381E-03
257,1.80852E+03,396.94,23.3876,2.04248,277.38E-03,572.7E-03
258,1.8083E+03,393.082,23.5858,2.04477,454.543E-03,624.535E-03
259,1.80826E+03,394.164,22.2955,2.04651,454.362E-03,622.059E-03
260,1.80876E+03,392.231,23.4274,2.04854,454.2E-03,625.609E-03
261,1.79228E+03,408.727,25.3637,2.05078,637.218E-03,407.478E-03
262,1.81758E+03,409.411,28.1572,2.05292,419.469E-03,589.319E-03
263,1.82226E+03,412.228,31.5372,2.05502,462.27E-03,613.391E-03
264,1.82945E+03,422.442,36.5218,2.05638,466.689E-03,608.211E-03
265,1.83592E+03,430.809,41.2206,2.05756,470.503E-03,604.583E-03
266,1.84085E+03,437.788,44.3278,2.05843,473.395E-03,600.872E-03
267,1.84818E+03,445.167,50.7846,2.0589,477.542E-03,599.868E-03
268,1.84895E+03,448.828,49.8237,2.0596,478.169E-03,595.167E-03
269,1.85375E+03,455.549,53.1657,2.06026,481.081E-03,591.924E-03
270,1.85912E+03,464.03,56.4602,2.06084,484.437E-03,586.73E-03
271,1.86402E+03,470.874,59.7692,2.0612,487.355E-03,583.286E-03
272,1.86926E+03,478.129,63.2063,2.06182,490.412E-03,579.492E-03
273,1.8728E+03,483.622,65.3716,2.06199,492.585E-03,576.065E-03
274,1.87625E+03,489.229,67.2506,2.0624,494.679E-03,572.262E-03
275,1.87971E+03,495.044,68.9377,2.06245,496.752E-03,568.078E-03
276,1.88328E+03,500.993,70.9658,2.06255,498.989E-03,564.063E-03
277,1.88865E+03,510.419,73.6092,2.06292,502.321E-03,557.263E-03
278,1.89249E+03,516.502,75.8378,2.06394,504.645E-03,553.42E-03
279,1.89572E+03,523.973,76.5055,2.06458,506.781E-03,546.392E-03
280,1.89968E+03,530.975,78.4086,2.06474,509.215E-03,541.253E-03
281,1.92761E+03,573.733,93.8924,2.06655,525.219E-03,511.666E-03
282,1.97157E+03,622.222,135.654,2.06894,552.262E-03,504.279E-03
283,3.10982E+03,1.6882E+03,1.34894E+03,2.10063,1.04681,453.04E-03
