,S:Max Principal P,S:Mid Principal P,S:Min Principal P,Unnamed: 4,Unnamed: 8,Unnamed: 9
36,1.18812E+03,9.42636,-11.0253,104.058E-03,332.624E-03,971.5E-03
37,1.19584E+03,8.911,-10.2114,107.663E-03,332.758E-03,973.568E-03
38,1.20295E+03,8.54807,-9.93188,111.238E-03,333.055E-03,973.957E-03
39,1.21002E+03,8.42877,-10.0747,114.795E-03,332.625E-03,974.713E-03
40,1.21739E+03,9.78323,-10.8703,118.377E-03,332.851E-03,971.976E-03
41,1.22473E+03,10.1045,-10.014,121.943E-03,333.337E-03,972.961E-03
42,1.23167E+03,9.48767,-8.56511,125.514E-03,333.681E-03,975.857E-03
43,1.23749E+03,9.31952,-9.87389,129.066E-03,333.079E-03,974.378E-03
44,1.24454E+03,8.89509,-7.61327,132.603E-03,333.265E-03,980.35E-03
45,1.25072E+03,8.61942,-7.10231,136.135E-03,333.92E-03,979.302E-03
46,1.25634E+03,8.11777,-7.50093,139.663E-03,333.56E-03,979.548E-03
47,1.26125E+03,7.35021,-8.32552,143.177E-03,332.928E-03,979.383E-03
48,1.26743E+03,8.51587,-8.16021,146.677E-03,332.396E-03,981.057E-03
49,1.27324E+03,8.13981,-7.67448,150.186E-03,333.497E-03,979.644E-03
50,1.27769E+03,6.53129,-7.72984,153.704E-03,332.849E-03,981.557E-03
51,1.28327E+03,8.16694,-8.86847,157.192E-03,333.038E-03,977.943E-03
52,1.28772E+03,11.1661,-13.4492,160.67E-03,332.174E-03,978.207E-03
53,1.29246E+03,9.84995,-12.2164,164.153E-03,331.9E-03,973.477E-03
54,1.29712E+03,10.6139,-14.0171,167.64E-03,331.587E-03,973.877E-03
55,1.30147E+03,10.286,-14.725,171.136E-03,331.585E-03,968.599E-03
56,1.30628E+03,7.40182,-11.3156,174.623E-03,331.812E-03,976.349E-03
57,1.30941E+03,6.93882,-13.6795,178.107E-03,332.977E-03,973.835E-03
58,1.31476E+03,6.79287,-12.0743,181.603E-03,331.303E-03,975.92E-03
59,1.31957E+03,9.28885,-13.9135,185.128E-03,331.546E-03,970.782E-03
60,1.32552E+03,9.83186,-11.4211,188.694E-03,332.702E-03,973.317E-03
61,1.32909E+03,9.0299,-12.0172,192.245E-03,332.18E-03,973.554E-03
62,1.33288E+03,6.24999,-9.91017,195.816E-03,331.944E-03,979.715E-03
63,1.33606E+03,4.36738,-9.9884,199.384E-03,332.303E-03,978.404E-03
64,1.33995E+03,7.05164,-13.0738,202.948E-03,331.063E-03,974.978E-03
65,1.34483E+03,9.52473,-13.7835,206.526E-03,331.715E-03,971.34E-03
66,1.34938E+03,8.84389,-11.8891,210.124E-03,332.177E-03,974.503E-03
67,1.35215E+03,9.40733,-14.5045,213.728E-03,331.413E-03,970.678E-03
68,1.35559E+03,7.87315,-13.5695,217.341E-03,331.206E-03,973.733E-03
69,1.35957E+03,7.37203,-12.4895,220.96E-03,331.428E-03,975.097E-03
70,1.36258E+03,7.35576,-13.6118,224.586E-03,331.014E-03,973.891E-03
71,1.36515E+03,8.17379,-16.5337,228.228E-03,330.24E-03,970.055E-03
72,1.36783E+03,7.64766,-17.6499,231.899E-03,329.648E-03,969.42E-03
73,1.37121E+03,6.13627,-16.1121,235.582E-03,329.677E-03,973.295E-03
74,1.37424E+03,8.06399,-18.9263,239.282E-03,329.35E-03,967.676E-03
75,1.3779E+03,7.17018,-17.2353,242.998E-03,329.656E-03,970.799E-03
76,1.38035E+03,6.12241,-17.8286,246.754E-03,329.074E-03,971.429E-03
77,1.38409E+03,6.75913,-17.55,250.542E-03,329.412E-03,970.966E-03
78,1.38715E+03,7.54359,-18.5228,254.36E-03,329.348E-03,969.079E-03
79,1.39037E+03,7.15889,-17.9968,258.203E-03,329.411E-03,970.154E-03
80,1.39258E+03,7.27823,-19.8941,262.069E-03,328.778E-03,967.717E-03
81,1.39548E+03,7.36852,-20.255,265.962E-03,328.689E-03,967.084E-03
82,1.39783E+03,6.58834,-20.8645,269.892E-03,328.206E-03,967.398E-03
83,1.40044E+03,6.17303,-21.0415,273.849E-03,328.007E-03,967.82E-03
84,1.40335E+03,6.41587,-21.3045,277.83E-03,328.009E-03,967.349E-03
85,1.40637E+03,7.56769,-22.1786,281.842E-03,328.111E-03,965.097E-03
86,1.40914E+03,7.78659,-22.4685,285.89E-03,328.095E-03,964.58E-03
87,1.41202E+03,7.9766,-22.5627,289.974E-03,328.138E-03,964.405E-03
88,1.41437E+03,7.68004,-22.9829,294.1E-03,327.895E-03,964.315E-03
89,1.41706E+03,7.95661,-23.3137,298.25E-03,327.885E-03,963.682E-03
90,1.41964E+03,8.51349,-24.042,302.45E-03,327.83E-03,962.294E-03
91,1.42138E+03,7.99388,-25.2903,306.687E-03,327.219E-03,961.46E-03
92,1.42364E+03,7.95826,-25.9751,310.96E-03,326.977E-03,960.811E-03
93,1.42593E+03,8.03356,-26.5173,315.277E-03,326.823E-03,960.157E-03
94,1.42814E+03,8.034,-27.2208,319.637E-03,326.587E-03,959.454E-03
95,1.43037E+03,8.20636,-27.8426,324.049E-03,326.439E-03,958.634E-03
96,1.43267E+03,8.50171,-28.4946,328.512E-03,326.324E-03,957.612E-03
97,1.43417E+03,8.14994,-29.9682,333.024E-03,325.699E-03,956.368E-03
98,1.43639E+03,8.76536,-30.9225,337.584E-03,325.588E-03,954.593E-03
99,1.43843E+03,8.75463,-31.5582,342.204E-03,325.375E-03,953.952E-03
100,1.44018E+03,8.92765,-32.8952,346.903E-03,324.98E-03,952.34E-03
101,1.44207E+03,9.2062,-34.0097,351.638E-03,324.699E-03,950.834E-03
102,1.44361E+03,9.03419,-35.2887,356.445E-03,324.209E-03,949.686E-03
103,1.44531E+03,8.98607,-36.3763,361.322E-03,323.829E-03,948.519E-03
104,1.4472E+03,8.50527,-36.5518,366.285E-03,323.621E-03,948.963E-03
105,1.44907E+03,8.69867,-37.4482,371.324E-03,323.39E-03,947.756E-03
106,1.44985E+03,8.62903,-40.0976,376.408E-03,322.464E-03,944.953E-03
107,1.45155E+03,8.77305,-41.1676,381.597E-03,322.158E-03,943.655E-03
108,1.45337E+03,8.70502,-41.7134,386.869E-03,321.963E-03,943.183E-03
109,1.45497E+03,8.6311,-42.6533,392.228E-03,321.63E-03,942.252E-03
110,1.45641E+03,8.64412,-43.9438,397.683E-03,321.206E-03,940.913E-03
111,1.45778E+03,9.03003,-45.671,403.234E-03,320.757E-03,938.638E-03
112,1.45919E+03,9.21661,-47.1382,408.898E-03,320.331E-03,936.854E-03
113,1.46055E+03,8.99774,-48.2118,414.657E-03,319.908E-03,935.998E-03
114,1.46191E+03,8.89998,-49.4296,420.558E-03,319.476E-03,934.82E-03
115,1.46296E+03,8.97932,-51.3386,426.558E-03,318.865E-03,932.781E-03
116,1.46344E+03,8.51729,-53.802,432.666E-03,317.887E-03,930.649E-03
117,1.46441E+03,8.35795,-55.5706,438.902E-03,317.25E-03,928.977E-03
118,1.46534E+03,8.41275,-57.5553,445.272E-03,316.609E-03,926.781E-03
119,1.46654E+03,8.48339,-59.0188,451.772E-03,316.153E-03,925.197E-03
120,1.46871E+03,8.71367,-58.7068,458.429E-03,316.357E-03,925.352E-03
121,1.46983E+03,9.0393,-60.475,465.22E-03,315.881E-03,923.132E-03
122,1.4708E+03,9.31372,-62.4445,472.141E-03,315.32E-03,920.76E-03
123,1.47177E+03,9.53608,-64.3213,479.194E-03,314.775E-03,918.54E-03
124,1.47268E+03,9.50995,-66.0014,486.38E-03,314.216E-03,916.809E-03
125,1.47352E+03,9.58772,-67.8865,493.689E-03,313.622E-03,914.724E-03
126,1.47457E+03,9.48233,-69.1233,501.104E-03,313.191E-03,913.561E-03
127,1.47467E+03,9.51019,-72.1645,508.446E-03,312.188E-03,910.37E-03
128,1.4758E+03,10.8619,-74.4663,516.131E-03,311.864E-03,906.388E-03
129,1.47678E+03,10.7139,-75.6417,523.943E-03,311.441E-03,905.376E-03
130,1.47785E+03,10.8837,-76.8772,531.855E-03,311.1E-03,903.935E-03
131,1.47906E+03,11.416,-78.104,539.869E-03,310.878E-03,902.13E-03
132,1.47975E+03,11.3422,-79.7001,548.007E-03,310.336E-03,900.58E-03
133,1.48077E+03,11.7551,-81.0574,556.269E-03,310.032E-03,898.746E-03
134,1.48172E+03,11.4463,-81.844,564.644E-03,309.69E-03,898.317E-03
135,1.48346E+03,12.978,-82.7249,573.127E-03,309.904E-03,895.804E-03
136,1.48459E+03,13.3504,-83.6508,581.689E-03,309.731E-03,894.467E-03
137,1.48554E+03,13.0555,-84.2809,590.354E-03,309.447E-03,894.173E-03
138,1.48645E+03,12.8684,-84.9878,599.042E-03,309.17E-03,893.703E-03
139,1.48753E+03,12.1934,-84.85,607.731E-03,309.024E-03,894.622E-03
140,1.48828E+03,12.1641,-85.8629,616.513E-03,308.694E-03,893.655E-03
141,1.49003E+03,12.8521,-85.5659,625.309E-03,309.033E-03,893.349E-03
142,1.49128E+03,13.2624,-85.8886,634.126E-03,309.074E-03,892.633E-03
143,1.49298E+03,14.3676,-85.9505,643.055E-03,309.422E-03,891.463E-03
144,1.49425E+03,14.5155,-85.9057,652.085E-03,309.503E-03,891.424E-03
145,1.49556E+03,15.2403,-86.2846,661.208E-03,309.622E-03,890.326E-03
146,1.49688E+03,15.5015,-86.1646,670.445E-03,309.763E-03,890.278E-03
147,1.49814E+03,16.5614,-86.8514,679.784E-03,309.884E-03,888.472E-03
148,1.4993E+03,17.0791,-87.2036,689.343E-03,309.946E-03,887.623E-03
149,1.50079E+03,17.3737,-86.8187,699.515E-03,310.185E-03,887.796E-03
150,1.50164E+03,16.7796,-86.8006,709.741E-03,310.022E-03,888.52E-03
151,1.50299E+03,17.2185,-86.7026,720.063E-03,310.209E-03,888.245E-03
152,1.50508E+03,17.8331,-85.3274,730.475E-03,310.879E-03,889.172E-03
153,1.507E+03,17.7418,-83.5857,740.881E-03,311.449E-03,891.18E-03
154,1.50894E+03,18.0689,-82.1309,751.316E-03,312.053E-03,892.462E-03
155,1.51081E+03,18.7856,-81.1235,761.873E-03,312.628E-03,892.766E-03
156,1.51238E+03,18.7968,-80.003,772.484E-03,313.019E-03,894.091E-03
157,1.51416E+03,18.6449,-78.3138,783.195E-03,313.547E-03,896.123E-03
158,1.51602E+03,18.451,-76.3927,794.045E-03,314.138E-03,898.431E-03
159,1.51854E+03,19.6361,-74.4417,805.012E-03,315.17E-03,899.275E-03
160,1.52134E+03,20.0887,-71.2663,816.117E-03,316.378E-03,902.192E-03
161,1.52332E+03,20.132,-69.185,826.968E-03,317.092E-03,904.467E-03
162,1.52578E+03,20.5602,-66.5265,837.95E-03,318.117E-03,906.877E-03
163,1.52802E+03,20.2602,-63.6006,849.153E-03,319.E-03,910.185E-03
164,1.53115E+03,21.0289,-60.0644,861.321E-03,320.418E-03,913.388E-03
165,1.53325E+03,21.0768,-57.7411,873.344E-03,321.208E-03,915.876E-03
166,1.53361E+03,18.0436,-55.8265,885.305E-03,320.893E-03,921.404E-03
167,1.53643E+03,17.7716,-51.7069,897.314E-03,322.169E-03,926.085E-03
168,1.54004E+03,19.3139,-47.7354,909.29E-03,323.964E-03,928.875E-03
169,1.54872E+03,26.139,-39.004,921.369E-03,328.981E-03,930.906E-03
170,1.55271E+03,26.3954,-32.9836,933.411E-03,331.036E-03,937.028E-03
171,1.5597E+03,30.6898,-25.0829,945.612E-03,334.973E-03,940.864E-03
172,1.56401E+03,31.1432,-18.6439,958.11E-03,337.216E-03,947.191E-03
173,1.54748E+03,40.6261,-60.9342,972.354E-03,326.552E-03,900.736E-03
174,1.52997E+03,31.3161,-77.6245,987.58E-03,331.817E-03,887.044E-03
175,1.55831E+03,40.3301,-46.2704,1.00357,331.049E-03,907.58E-03
176,1.60509E+03,58.2815,37.54,1.02085,356.445E-03,898.187E-03
177,1.67735E+03,185.582,53.0183,1.04012,408.795E-03,858.828E-03
178,1.71603E+03,276.577,54.208,1.058,436.64E-03,763.637E-03
179,1.74716E+03,350.076,59.6131,1.07853,467.444E-03,686.188E-03
180,1.77274E+03,414.747,60.3814,1.09909,478.611E-03,622.765E-03
181,1.76563E+03,421.32,71.203,1.11851,0.,0.
182,1.77412E+03,435.964,46.1857,1.14041,479.109E-03,586.265E-03
183,1.79458E+03,491.05,48.8174,1.16313,446.549E-03,608.499E-03
184,1.81199E+03,559.01,58.6555,1.18509,-1.50827,
185,1.8168E+03,589.375,44.2513,1.20783,387.563E-03,827.626E-03
186,1.82507E+03,674.038,22.2547,1.23255,502.343E-03,512.651E-03
187,1.78615E+03,681.599,-31.2319,1.25701,522.685E-03,379.318E-03
188,1.83545E+03,742.977,37.9167,1.28465,-234.595E-03,749.161E-03
189,1.78545E+03,700.853,-38.8552,1.31243,550.447E-03,204.466E-03
190,1.85447E+03,706.905,49.7401,1.33484,550.152E-03,311.355E-03
191,1.83562E+03,691.238,25.4259,1.35963,397.433E-03,297.036E-03
192,1.85115E+03,717.344,38.7278,1.3835,420.868E-03,139.629E-03
193,1.85107E+03,750.279,26.8511,1.40698,550.623E-03,227.136E-03
194,1.81644E+03,579.638,34.5568,1.4319,381.792E-03,563.686E-03
195,1.85816E+03,714.507,45.0101,1.45361,395.237E-03,341.629E-03
196,1.7384E+03,716.554,44.9435,1.48698,0.,0.
197,1.85144E+03,708.134,34.6006,1.49969,372.151E-03,195.419E-03
198,1.84681E+03,700.505,29.8917,1.51447,539.829E-03,283.611E-03
199,1.83278E+03,683.223,16.0215,1.52912,530.244E-03,288.202E-03
200,1.81243E+03,683.546,451.335E-03,1.54413,0.,0.
201,1.82696E+03,698.874,2.97195,1.56307,528.708E-03,257.538E-03
202,1.81393E+03,669.998,-7.33761,1.58528,610.079E-03,241.958E-03
203,1.8041E+03,663.757,-19.6196,1.60492,511.383E-03,270.369E-03
204,1.78665E+03,670.48,-44.6314,1.62412,503.055E-03,235.628E-03
205,1.77383E+03,654.437,-58.3261,1.64257,493.841E-03,238.325E-03
206,1.77721E+03,654.874,-55.9901,1.65938,494.749E-03,239.916E-03
207,1.78329E+03,653.583,-49.8379,1.67608,610.084E-03,262.238E-03
208,1.7781E+03,643.096,-55.4348,1.69095,492.002E-03,256.339E-03
209,1.79185E+03,646.738,-40.499,1.7049,498.577E-03,271.435E-03
210,1.79611E+03,651.43,-38.0524,1.71821,500.521E-03,269.067E-03
211,1.80049E+03,650.425,-34.0516,1.73097,501.718E-03,274.05E-03
212,1.81149E+03,641.208,-18.2418,1.74322,607.647E-03,256.017E-03
213,1.81076E+03,639.649,-20.8006,1.75476,504.09E-03,303.5E-03
214,1.81265E+03,643.289,-21.4469,1.76583,504.572E-03,299.656E-03
215,1.81159E+03,647.142,-23.8691,1.77636,617.638E-03,265.712E-03
216,1.81495E+03,644.128,-20.3139,1.78633,505.1E-03,304.082E-03
217,1.81451E+03,641.881,-21.8321,1.79607,503.878E-03,304.666E-03
218,1.81247E+03,638.059,-24.9839,1.80524,501.656E-03,305.536E-03
219,1.80718E+03,632.43,-31.3861,1.81404,497.79E-03,304.609E-03
220,1.80865E+03,633.35,-31.2862,1.82248,497.95E-03,303.183E-03
221,1.81198E+03,633.427,-28.477,1.83032,498.949E-03,306.155E-03
222,1.80918E+03,632.631,-33.0882,1.83796,496.921E-03,302.2E-03
223,1.80688E+03,631.638,-37.1378,1.84521,634.401E-03,265.937E-03
224,1.81006E+03,634.07,-35.3332,1.85208,496.218E-03,298.155E-03
225,1.81698E+03,633.974,-27.9644,1.8587,498.905E-03,306.535E-03
226,1.82162E+03,640.594,-25.638,1.86801,501.245E-03,302.703E-03
227,1.82803E+03,652.545,-23.1445,1.87952,504.858E-03,293.634E-03
228,1.83184E+03,660.495,-23.056,1.89019,506.582E-03,285.73E-03
229,1.8335E+03,659.621,-22.6405,1.89971,506.407E-03,287.247E-03
230,1.83657E+03,659.416,-20.6472,1.90889,506.986E-03,289.888E-03
231,1.84032E+03,661.502,-18.2412,1.91732,508.267E-03,290.881E-03
232,1.84527E+03,665.959,-14.8263,1.92542,510.493E-03,290.171E-03
233,1.85269E+03,673.316,-9.28207,1.933,514.184E-03,288.988E-03
234,1.8536E+03,678.498,-10.6498,1.94028,514.79E-03,283.794E-03
235,1.85626E+03,685.153,-10.4622,1.9471,516.304E-03,277.01E-03
236,1.85801E+03,691.964,-10.0373,1.95372,851.676E-03,
237,1.85943E+03,697.067,-12.1557,1.95807,518.217E-03,262.923E-03
238,1.85989E+03,698.063,-12.5237,1.96122,497.025E-03,236.356E-03
239,1.85961E+03,699.58,-13.9953,1.96438,688.305E-03,225.282E-03
240,1.86059E+03,702.245,-14.2418,1.9675,518.445E-03,255.685E-03
241,1.86136E+03,704.526,-14.6536,1.97051,518.75E-03,252.992E-03
242,1.8623E+03,708.39,-15.1561,1.97362,519.385E-03,248.567E-03
243,1.86355E+03,709.153,-14.5366,1.97667,696.145E-03,216.06E-03
244,1.86638E+03,714.545,-13.0588,1.97957,521.477E-03,244.852E-03
245,1.8661E+03,715.215,-14.2462,1.98244,521.125E-03,243.175E-03
246,1.86912E+03,719.137,-12.2977,1.98537,522.696E-03,241.374E-03
247,1.87013E+03,720.495,-12.1598,1.98817,522.997E-03,240.211E-03
248,1.87089E+03,723.582,-12.9693,1.99102,523.309E-03,236.424E-03
249,1.87303E+03,726.294,-11.7017,1.99382,524.35E-03,235.073E-03
250,1.87328E+03,726.977,-12.2837,1.99659,524.227E-03,234.104E-03
251,1.87341E+03,726.153,-12.3015,1.99926,920.97E-03,
252,1.8742E+03,725.294,-11.4881,2.00179,548.735E-03,630.114E-03
253,1.87495E+03,725.378,-11.7771,2.00396,523.919E-03,236.842E-03
254,1.87428E+03,723.701,-12.7273,2.00548,500.989E-03,197.539E-03
255,1.87465E+03,723.397,-12.9892,2.00756,522.915E-03,238.271E-03
256,1.87417E+03,722.24,-12.7241,2.00958,499.857E-03,194.247E-03
257,1.87568E+03,726.424,-13.2135,2.01114,523.452E-03,236.11E-03
258,1.87549E+03,726.168,-14.0443,2.01254,523.029E-03,235.787E-03
259,1.87494E+03,725.5,-15.2123,2.01431,522.387E-03,235.628E-03
260,2.65237E+03,1.73634E+03,734.176,2.19221,-602.684E-03,
