,S:Max Principal P,S:Mid Principal P,S:Min Principal P,Unnamed: 4,Unnamed: 8,Unnamed: 9
36,1.18812E+03,9.42636,-11.0253,104.058E-03,332.624E-03,971.5E-03
37,1.19584E+03,8.911,-10.2114,107.663E-03,332.758E-03,973.568E-03
38,1.20295E+03,8.54807,-9.93188,111.238E-03,333.055E-03,973.957E-03
39,1.21002E+03,8.42877,-10.0747,114.795E-03,332.625E-03,974.713E-03
40,1.21739E+03,9.78323,-10.8703,118.377E-03,332.851E-03,971.976E-03
41,1.22473E+03,10.1045,-10.014,121.943E-03,333.337E-03,972.961E-03
42,1.23167E+03,9.48767,-8.56511,125.514E-03,333.681E-03,975.857E-03
43,1.23749E+03,9.31952,-9.87389,129.066E-03,333.079E-03,974.378E-03
44,1.24454E+03,8.89509,-7.61327,132.603E-03,333.265E-03,980.35E-03
45,1.25072E+03,8.61942,-7.10231,136.135E-03,333.92E-03,979.302E-03
46,1.25634E+03,8.11777,-7.50093,139.663E-03,333.56E-03,979.548E-03
47,1.26125E+03,7.35021,-8.32552,143.177E-03,332.928E-03,979.383E-03
48,1.26743E+03,8.51587,-8.16021,146.677E-03,332.396E-03,981.057E-03
49,1.27324E+03,8.13981,-7.67448,150.186E-03,333.497E-03,979.644E-03
50,1.27769E+03,6.53129,-7.72984,153.704E-03,332.849E-03,981.557E-03
51,1.28327E+03,8.16694,-8.86847,157.192E-03,333.038E-03,977.943E-03
52,1.28772E+03,11.1661,-13.4492,160.67E-03,332.174E-03,978.207E-03
53,1.29246E+03,9.84995,-12.2164,164.153E-03,331.9E-03,973.477E-03
54,1.29712E+03,10.6139,-14.0171,167.64E-03,331.587E-03,973.877E-03
55,1.30147E+03,10.286,-14.725,171.136E-03,331.585E-03,968.599E-03
56,1.30628E+03,7.40182,-11.3156,174.623E-03,331.812E-03,976.349E-03
57,1.30941E+03,6.93882,-13.6795,178.107E-03,332.977E-03,973.835E-03
58,1.31476E+03,6.79287,-12.0743,181.603E-03,331.303E-03,975.92E-03
59,1.31957E+03,9.28885,-13.9135,185.128E-03,331.546E-03,970.782E-03
60,1.32552E+03,9.83186,-11.4211,188.694E-03,332.702E-03,973.317E-03
61,1.32909E+03,9.0299,-12.0172,192.245E-03,332.18E-03,973.554E-03
62,1.33288E+03,6.24999,-9.91017,195.816E-03,331.944E-03,979.715E-03
63,1.33606E+03,4.36738,-9.9884,199.384E-03,332.303E-03,978.404E-03
64,1.33995E+03,7.05164,-13.0738,202.948E-03,331.063E-03,974.978E-03
65,1.34483E+03,9.52473,-13.7835,206.526E-03,331.715E-03,971.34E-03
66,1.34938E+03,8.84389,-11.8891,210.124E-03,332.177E-03,974.503E-03
67,1.35215E+03,9.40733,-14.5045,213.728E-03,331.413E-03,970.678E-03
68,1.35559E+03,7.87315,-13.5695,217.341E-03,331.206E-03,973.733E-03
69,1.35957E+03,7.37203,-12.4895,220.96E-03,331.428E-03,975.097E-03
70,1.36258E+03,7.35576,-13.6118,224.586E-03,331.014E-03,973.891E-03
71,1.36515E+03,8.17379,-16.5337,228.228E-03,330.24E-03,970.055E-03
72,1.36783E+03,7.64766,-17.6499,231.899E-03,329.648E-03,969.42E-03
73,1.37121E+03,6.13627,-16.1121,235.582E-03,329.677E-03,973.295E-03
74,1.37424E+03,8.06399,-18.9263,239.282E-03,329.35E-03,967.676E-03
75,1.3779E+03,7.17018,-17.2353,242.998E-03,329.656E-03,970.799E-03
76,1.38035E+03,6.12241,-17.8286,246.754E-03,329.074E-03,971.429E-03
77,1.38409E+03,6.75913,-17.55,250.542E-03,329.412E-03,970.966E-03
78,1.38715E+03,7.54359,-18.5228,254.36E-03,329.348E-03,969.079E-03
79,1.39037E+03,7.15889,-17.9968,258.203E-03,329.411E-03,970.154E-03
80,1.39258E+03,7.27823,-19.8941,262.069E-03,328.778E-03,967.717E-03
81,1.39548E+03,7.36852,-20.255,265.962E-03,328.689E-03,967.084E-03
82,1.39783E+03,6.58834,-20.8645,269.892E-03,328.206E-03,967.398E-03
83,1.40044E+03,6.17303,-21.0415,273.849E-03,328.007E-03,967.82E-03
84,1.40335E+03,6.41587,-21.3045,277.83E-03,328.009E-03,967.349E-03
85,1.40637E+03,7.56769,-22.1786,281.842E-03,328.111E-03,965.097E-03
86,1.40914E+03,7.78659,-22.4685,285.89E-03,328.095E-03,964.58E-03
87,1.41202E+03,7.9766,-22.5627,289.974E-03,328.138E-03,964.405E-03
88,1.41437E+03,7.68004,-22.9829,294.1E-03,327.895E-03,964.315E-03
89,1.41706E+03,7.95661,-23.3137,298.25E-03,327.885E-03,963.682E-03
90,1.41964E+03,8.51349,-24.042,302.45E-03,327.83E-03,962.294E-03
91,1.42138E+03,7.99388,-25.2903,306.687E-03,327.219E-03,961.46E-03
92,1.42364E+03,7.95826,-25.9751,310.96E-03,326.977E-03,960.811E-03
93,1.42593E+03,8.03356,-26.5173,315.277E-03,326.823E-03,960.157E-03
94,1.42814E+03,8.034,-27.2208,319.637E-03,326.587E-03,959.454E-03
95,1.43037E+03,8.20636,-27.8426,324.049E-03,326.439E-03,958.634E-03
96,1.43267E+03,8.50171,-28.4946,328.512E-03,326.324E-03,957.612E-03
97,1.43417E+03,8.14994,-29.9682,333.024E-03,325.699E-03,956.368E-03
98,1.43639E+03,8.76536,-30.9225,337.584E-03,325.588E-03,954.593E-03
99,1.43843E+03,8.75463,-31.5582,342.204E-03,325.375E-03,953.952E-03
100,1.44018E+03,8.92765,-32.8952,346.903E-03,324.98E-03,952.34E-03
101,1.44207E+03,9.2062,-34.0097,351.638E-03,324.699E-03,950.834E-03
102,1.44361E+03,9.03419,-35.2887,356.445E-03,324.209E-03,949.686E-03
103,1.44531E+03,8.98607,-36.3763,361.322E-03,323.829E-03,948.519E-03
104,1.4472E+03,8.50527,-36.5518,366.285E-03,323.621E-03,948.963E-03
105,1.44907E+03,8.69867,-37.4482,371.324E-03,323.39E-03,947.756E-03
106,1.44985E+03,8.62903,-40.0976,376.408E-03,322.464E-03,944.953E-03
107,1.45155E+03,8.77305,-41.1676,381.597E-03,322.158E-03,943.655E-03
108,1.45337E+03,8.70502,-41.7134,386.869E-03,321.963E-03,943.183E-03
109,1.45497E+03,8.6311,-42.6533,392.228E-03,321.63E-03,942.252E-03
110,1.45641E+03,8.64412,-43.9438,397.683E-03,321.206E-03,940.913E-03
111,1.45778E+03,9.03003,-45.671,403.234E-03,320.757E-03,938.638E-03
112,1.45919E+03,9.21661,-47.1382,408.898E-03,320.331E-03,936.854E-03
113,1.46055E+03,8.99774,-48.2118,414.657E-03,319.908E-03,935.998E-03
114,1.46191E+03,8.89998,-49.4296,420.558E-03,319.476E-03,934.82E-03
115,1.46296E+03,8.97932,-51.3386,426.558E-03,318.865E-03,932.781E-03
116,1.46344E+03,8.51729,-53.802,432.666E-03,317.887E-03,930.649E-03
117,1.46441E+03,8.35795,-55.5706,438.902E-03,317.25E-03,928.977E-03
118,1.46534E+03,8.41275,-57.5553,445.272E-03,316.609E-03,926.781E-03
119,1.46654E+03,8.48339,-59.0188,451.772E-03,316.153E-03,925.197E-03
120,1.46871E+03,8.71367,-58.7068,458.429E-03,316.357E-03,925.352E-03
121,1.46983E+03,9.0393,-60.475,465.22E-03,315.881E-03,923.132E-03
122,1.4708E+03,9.31372,-62.4445,472.141E-03,315.32E-03,920.76E-03
123,1.47177E+03,9.53608,-64.3213,479.194E-03,314.775E-03,918.54E-03
124,1.47268E+03,9.50995,-66.0014,486.38E-03,314.216E-03,916.809E-03
125,1.47352E+03,9.58772,-67.8865,493.689E-03,313.622E-03,914.724E-03
126,1.47457E+03,9.48233,-69.1233,501.104E-03,313.191E-03,913.561E-03
127,1.47467E+03,9.51019,-72.1645,508.446E-03,312.188E-03,910.37E-03
128,1.4758E+03,10.8619,-74.4663,516.131E-03,311.864E-03,906.388E-03
129,1.47678E+03,10.7139,-75.6417,523.943E-03,311.441E-03,905.376E-03
130,1.47785E+03,10.8837,-76.8772,531.855E-03,311.1E-03,903.935E-03
131,1.47906E+03,11.416,-78.104,539.869E-03,310.878E-03,902.13E-03
132,1.47975E+03,11.3422,-79.7001,548.007E-03,310.336E-03,900.58E-03
133,1.48077E+03,11.7551,-81.0574,556.269E-03,310.032E-03,898.746E-03
134,1.48172E+03,11.4463,-81.844,564.644E-03,309.69E-03,898.317E-03
135,1.48346E+03,12.978,-82.7249,573.127E-03,309.904E-03,895.804E-03
136,1.48459E+03,13.3504,-83.6508,581.689E-03,309.731E-03,894.467E-03
137,1.48554E+03,13.0555,-84.2809,590.354E-03,309.447E-03,894.173E-03
138,1.48645E+03,12.8684,-84.9878,599.042E-03,309.17E-03,893.703E-03
139,1.48753E+03,12.1934,-84.85,607.731E-03,309.024E-03,894.622E-03
140,1.48828E+03,12.1641,-85.8629,616.513E-03,308.694E-03,893.655E-03
141,1.49003E+03,12.8521,-85.5659,625.309E-03,309.033E-03,893.349E-03
142,1.49128E+03,13.2624,-85.8886,634.126E-03,309.074E-03,892.633E-03
143,1.49298E+03,14.3676,-85.9505,643.055E-03,309.422E-03,891.463E-03
144,1.49425E+03,14.5155,-85.9057,652.085E-03,309.503E-03,891.424E-03
145,1.49556E+03,15.2403,-86.2846,661.208E-03,309.622E-03,890.326E-03
146,1.49688E+03,15.5015,-86.1646,670.445E-03,309.763E-03,890.278E-03
147,1.49814E+03,16.5614,-86.8514,679.784E-03,309.884E-03,888.472E-03
148,1.4993E+03,17.0791,-87.2036,689.343E-03,309.946E-03,887.623E-03
149,1.50079E+03,17.3737,-86.8187,699.515E-03,310.185E-03,887.796E-03
150,1.50164E+03,16.7796,-86.8006,709.741E-03,310.022E-03,888.52E-03
151,1.50299E+03,17.2185,-86.7026,720.063E-03,310.209E-03,888.245E-03
152,1.50508E+03,17.8331,-85.3274,730.475E-03,310.879E-03,889.172E-03
153,1.507E+03,17.7418,-83.5857,740.881E-03,311.449E-03,891.18E-03
154,1.50894E+03,18.0689,-82.1309,751.316E-03,312.053E-03,892.462E-03
155,1.51081E+03,18.7856,-81.1235,761.873E-03,312.628E-03,892.766E-03
156,1.51238E+03,18.7968,-80.003,772.484E-03,313.019E-03,894.091E-03
157,1.51416E+03,18.6449,-78.3138,783.195E-03,313.547E-03,896.123E-03
158,1.51602E+03,18.451,-76.3927,794.045E-03,314.138E-03,898.431E-03
159,1.51854E+03,19.6361,-74.4417,805.012E-03,315.17E-03,899.275E-03
160,1.52134E+03,20.0887,-71.2663,816.117E-03,316.378E-03,902.192E-03
161,1.52332E+03,20.132,-69.185,826.968E-03,317.092E-03,904.467E-03
162,1.52578E+03,20.5602,-66.5265,837.95E-03,318.117E-03,906.877E-03
163,1.52802E+03,20.2602,-63.6006,849.153E-03,319.E-03,910.185E-03
164,1.53115E+03,21.0289,-60.0644,861.321E-03,320.418E-03,913.388E-03
165,1.53325E+03,21.0768,-57.7411,873.344E-03,321.208E-03,915.876E-03
166,1.53361E+03,18.0436,-55.8265,885.305E-03,320.893E-03,921.404E-03
167,1.53643E+03,17.7716,-51.7069,897.314E-03,322.169E-03,926.085E-03
168,1.54004E+03,19.3139,-47.7354,909.29E-03,323.964E-03,928.875E-03
169,1.54872E+03,26.139,-39.004,921.369E-03,328.981E-03,930.906E-03
170,1.55271E+03,26.3954,-32.9836,933.411E-03,331.036E-03,937.028E-03
171,1.5597E+03,30.6898,-25.0829,945.612E-03,334.973E-03,940.864E-03
172,1.56448E+03,31.3706,-17.9321,958.112E-03,337.52E-03,947.622E-03
173,1.57031E+03,34.6283,-11.2407,971.509E-03,340.725E-03,951.081E-03
174,1.5735E+03,33.9771,-5.88416,985.067E-03,342.257E-03,957.575E-03
175,1.58497E+03,38.1433,10.9769,998.84E-03,349.033E-03,971.582E-03
176,1.58887E+03,38.6905,16.7497,1.01271,351.064E-03,976.859E-03
177,1.59732E+03,43.2156,27.5343,1.02677,355.968E-03,983.998E-03
178,1.60343E+03,45.5565,35.9057,1.04073,359.393E-03,991.015E-03
179,1.61208E+03,51.2285,46.1708,1.05472,364.482E-03,996.388E-03
180,1.6219E+03,62.0775,53.3979,1.06863,370.242E-03,991.703E-03
181,1.62778E+03,68.1457,57.5373,1.08282,373.483E-03,991.169E-03
182,1.64958E+03,112.542,55.9251,1.10039,386.955E-03,940.55E-03
183,1.71276E+03,248.063,61.5449,1.11886,430.39E-03,802.428E-03
184,1.72067E+03,376.408,57.214,1.14067,456.516E-03,639.61E-03
185,1.77268E+03,444.786,39.6325,1.15863,479.161E-03,569.657E-03
186,1.77443E+03,457.074,34.1521,1.17848,480.396E-03,550.875E-03
187,1.80138E+03,517.894,43.362,1.19817,499.934E-03,495.884E-03
188,1.79047E+03,590.637,4.88286,1.21833,398.696E-03,907.068E-03
189,1.8171E+03,589.437,40.9967,1.23709,517.932E-03,414.359E-03
190,1.82301E+03,654.86,22.3455,1.25986,526.721E-03,323.679E-03
191,1.81132E+03,730.037,-5.51667,1.28202,534.009E-03,208.857E-03
192,1.75064E+03,771.885,-37.7752,1.30576,0.,0.
193,1.74515E+03,715.223,-75.5314,1.32857,394.605E-03,781.338E-03
194,1.79328E+03,759.037,-37.6894,1.35082,494.E-03,254.789E-03
195,1.84675E+03,852.458,9.89694,1.37447,567.03E-03,90.776E-03
196,1.8419E+03,855.029,2.60524,1.39935,555.41E-03,231.663E-03
197,1.88505E+03,810.076,56.492,1.42333,576.24E-03,204.531E-03
198,1.863E+03,803.588,29.9525,1.44771,563.935E-03,173.434E-03
199,1.84583E+03,686.298,34.6869,1.47133,539.976E-03,240.92E-03
200,1.84951E+03,696.366,35.6234,1.49649,541.179E-03,297.826E-03
201,1.81824E+03,638.314,10.4596,1.5198,517.281E-03,332.35E-03
202,1.80093E+03,608.654,-2.97075,1.54116,520.561E-03,360.079E-03
203,1.80141E+03,605.255,-3.45641,1.5617,503.685E-03,352.104E-03
204,1.7953E+03,612.279,-14.7906,1.58212,500.99E-03,334.706E-03
205,1.77683E+03,588.896,-33.1251,1.60319,488.155E-03,342.703E-03
206,1.77479E+03,576.542,-33.5016,1.62457,484.881E-03,355.536E-03
207,1.73734E+03,538.914,-72.4284,1.64478,460.698E-03,347.897E-03
208,1.71868E+03,506.305,-88.3349,1.66382,446.5E-03,367.712E-03
209,1.72993E+03,505.799,-75.2365,1.68237,451.218E-03,377.015E-03
210,1.71785E+03,493.921,-88.9361,1.69949,443.028E-03,376.076E-03
211,1.68448E+03,476.212,-105.125,1.71863,212.171E-03,750.896E-03
212,1.66651E+03,424.949,-136.237,1.73144,407.884E-03,401.931E-03
213,1.69842E+03,446.1,-102.789,1.74542,425.613E-03,413.781E-03
214,1.69703E+03,427.781,-100.683,1.75946,421.61E-03,439.212E-03
215,1.69834E+03,433.366,-103.32,1.77708,421.997E-03,429.957E-03
216,1.70425E+03,427.692,-94.7714,1.79528,185.342E-03,746.763E-03
217,1.70496E+03,423.806,-95.9798,1.81189,470.086E-03,469.751E-03
218,1.7095E+03,424.869,-92.6437,1.82811,423.469E-03,456.375E-03
219,1.71096E+03,416.613,-88.9441,1.84338,422.632E-03,466.902E-03
220,1.72252E+03,412.054,-72.1475,1.85753,427.482E-03,491.38E-03
221,1.71698E+03,404.207,-77.1845,1.87151,477.969E-03,510.144E-03
222,1.71824E+03,385.503,-69.22,1.88446,468.248E-03,482.997E-03
223,1.72515E+03,389.587,-64.249,1.89677,424.227E-03,522.696E-03
224,1.74546E+03,406.5,-46.6202,1.90854,434.821E-03,521.653E-03
225,1.7531E+03,397.542,-32.4007,1.91989,437.455E-03,545.533E-03
226,1.7564E+03,399.994,-31.0436,1.93128,438.495E-03,547.001E-03
227,1.7521E+03,391.829,-33.668,1.94182,435.392E-03,551.162E-03
228,1.76352E+03,397.531,-22.5013,1.95168,422.616E-03,523.504E-03
229,1.77254E+03,406.479,-14.0472,1.96149,399.28E-03,529.624E-03
230,1.7787E+03,419.5,-12.5135,1.97046,449.999E-03,540.361E-03
231,1.78713E+03,427.051,-4.81446,1.97928,454.664E-03,541.27E-03
232,1.79192E+03,427.696,397.774E-03,1.98746,456.599E-03,546.77E-03
233,1.80226E+03,442.411,6.61423,1.99562,462.582E-03,539.105E-03
234,1.81043E+03,447.717,16.0403,2.00332,520.901E-03,531.714E-03
235,1.81409E+03,459.086,14.8732,2.01078,496.65E-03,527.795E-03
236,1.82072E+03,468.133,20.0502,2.01788,436.668E-03,520.51E-03
237,1.8199E+03,470.839,15.6877,2.02449,473.065E-03,518.901E-03
238,1.82292E+03,476.543,16.9328,2.03126,474.964E-03,516.625E-03
239,1.83072E+03,485.639,22.7788,2.03744,479.329E-03,512.747E-03
240,1.84061E+03,495.423,32.1736,2.04371,557.626E-03,537.77E-03
241,1.85111E+03,507.791,41.0048,2.04957,491.469E-03,509.083E-03
242,1.86164E+03,521.643,48.9231,2.05522,497.796E-03,503.92E-03
243,1.86785E+03,525.706,55.1677,2.06049,501.008E-03,506.163E-03
244,1.87276E+03,533.004,57.6213,2.06531,571.866E-03,535.982E-03
245,1.87552E+03,540.155,57.2498,2.07006,505.297E-03,493.938E-03
246,1.87774E+03,535.044,62.2897,2.07486,577.756E-03,530.049E-03
247,1.88141E+03,537.667,65.2084,2.07939,507.383E-03,505.381E-03
248,1.88699E+03,540.231,70.7176,2.08383,509.903E-03,507.527E-03
249,1.88793E+03,543.679,69.3849,2.08809,510.239E-03,503.628E-03
250,1.8937E+03,550.382,72.9763,2.09208,513.114E-03,502.507E-03
251,1.90278E+03,559.317,81.3268,2.09579,518.314E-03,500.833E-03
252,1.91126E+03,568.393,89.1114,2.09934,523.371E-03,499.202E-03
253,1.91388E+03,562.157,94.9675,2.1026,523.797E-03,510.843E-03
254,1.91939E+03,559.661,104.714,2.1058,526.641E-03,524.337E-03
255,1.92148E+03,563.318,105.897,2.10885,527.99E-03,522.5E-03
256,1.92345E+03,566.701,106.901,2.11197,610.402E-03,583.556E-03
257,1.92616E+03,570.407,108.441,2.1149,530.64E-03,520.272E-03
258,1.92894E+03,578.771,108.141,2.11786,616.034E-03,589.736E-03
259,1.92944E+03,584.664,105.416,2.12073,485.096E-03,591.193E-03
260,1.93452E+03,593.702,108.133,2.12327,536.34E-03,499.947E-03
261,1.93878E+03,603.793,109.294,2.12537,539.271E-03,491.588E-03
262,1.94379E+03,615.235,110.994,2.12792,486.66E-03,582.161E-03
263,1.94764E+03,625.066,111.726,2.12996,545.408E-03,473.448E-03
264,1.95166E+03,634.748,113.097,2.13197,564.456E-03,494.38E-03
265,1.9558E+03,643.694,114.603,2.13315,551.013E-03,457.778E-03
266,1.95899E+03,650.988,116.398,2.135,640.613E-03,568.045E-03
267,1.96219E+03,659.776,116.112,2.13694,555.454E-03,442.956E-03
268,1.96503E+03,665.029,117.65,2.13898,557.274E-03,439.596E-03
269,1.96792E+03,670.105,118.966,2.14021,558.936E-03,435.456E-03
270,1.97016E+03,675.25,119.546,2.14185,560.361E-03,430.602E-03
271,1.97311E+03,680.488,121.021,2.14295,562.127E-03,426.584E-03
272,1.97597E+03,685.816,122.308,2.14451,563.838E-03,422.263E-03
273,1.97902E+03,691.848,123.806,2.14585,565.813E-03,417.082E-03
274,1.97912E+03,699.426,122.158,2.14674,661.869E-03,518.358E-03
275,1.98152E+03,703.871,122.136,2.14827,568.059E-03,403.482E-03
276,1.98342E+03,711.666,123.045,2.15026,491.14E-03,525.563E-03
277,1.98936E+03,715.39,127.205,2.15186,572.555E-03,395.562E-03
278,1.99392E+03,722.64,130.247,2.15235,575.358E-03,390.479E-03
279,1.99582E+03,732.353,131.857,2.15349,600.039E-03,400.454E-03
280,2.00214E+03,741.74,133.419,2.15542,580.964E-03,374.017E-03
281,2.00555E+03,749.243,134.737,2.15729,640.946E-03,450.467E-03
282,2.00823E+03,756.654,135.37,2.1581,585.102E-03,360.356E-03
283,2.01179E+03,765.017,136.845,2.15891,587.567E-03,353.102E-03
284,2.01483E+03,774.636,137.261,2.16075,589.927E-03,343.013E-03
285,2.01735E+03,781.779,137.704,2.16187,591.696E-03,335.956E-03
286,2.01879E+03,787.343,137.328,2.16306,690.482E-03,444.306E-03
287,2.02096E+03,791.941,138.309,2.16395,594.184E-03,325.794E-03
288,2.02128E+03,803.45,134.558,2.16529,595.368E-03,311.262E-03
289,2.02119E+03,807.231,133.037,2.16557,595.635E-03,305.743E-03
290,2.02251E+03,814.643,132.283,2.16579,656.966E-03,391.687E-03
291,2.02414E+03,823.443,131.724,2.16616,625.291E-03,314.788E-03
292,2.02541E+03,824.559,132.565,2.16671,599.308E-03,284.553E-03
293,2.02639E+03,826.7,133.287,2.16724,600.07E-03,282.691E-03
294,2.02528E+03,828.441,131.701,2.1674,599.901E-03,279.361E-03
295,2.02575E+03,832.465,131.433,2.16763,600.734E-03,275.218E-03
296,2.01691E+03,856.038,115.22,2.17124,599.944E-03,234.166E-03
297,1.99162E+03,852.339,89.4783,2.17515,589.747E-03,209.324E-03
298,1.97101E+03,1.17667E+03,61.3219,2.26924,643.754E-03,
