,S:Max Principal P,S:Mid Principal P,S:Min Principal P,Unnamed: 4,Unnamed: 8,Unnamed: 9,Unnamed: 11,Unnamed: 12
110,1.51421E+03,281.943,9.83784,277.449E-03,0.,,674.267E-03,433.571E-03
111,1.51515E+03,279.917,9.60228,279.933E-03,0.,,676.85E-03,432.699E-03
112,1.51591E+03,277.898,9.24471,282.394E-03,0.,,679.245E-03,431.79E-03
113,1.51704E+03,276.691,8.99149,284.869E-03,0.,,680.783E-03,431.186E-03
114,1.51811E+03,275.378,8.72795,287.334E-03,0.,,682.432E-03,430.545E-03
115,1.51934E+03,274.457,8.49419,289.79E-03,0.,,683.639E-03,430.044E-03
116,1.52034E+03,273.163,8.24478,292.235E-03,0.,,685.254E-03,429.422E-03
117,1.52151E+03,272.201,8.08881,294.68E-03,0.,,686.579E-03,428.947E-03
118,1.5226E+03,271.162,7.84584,297.12E-03,0.,,687.888E-03,428.413E-03
119,1.52305E+03,269.229,7.11848,299.556E-03,0.,,689.682E-03,427.403E-03
120,1.52328E+03,267.267,6.3539,301.78E-03,0.,,691.419E-03,426.384E-03
121,1.52338E+03,265.066,5.62214,303.944E-03,0.,,693.465E-03,425.305E-03
122,1.52371E+03,263.237,5.01946,306.118E-03,0.,,695.22E-03,424.397E-03
123,1.52408E+03,261.452,4.47246,308.287E-03,0.,,696.982E-03,423.527E-03
124,1.52446E+03,259.779,3.90321,310.44E-03,0.,,698.578E-03,422.687E-03
125,1.52488E+03,258.238,3.39153,312.599E-03,0.,,700.075E-03,421.916E-03
126,1.52535E+03,256.782,2.92652,314.752E-03,0.,,701.521E-03,421.191E-03
127,1.52585E+03,255.363,2.49474,316.9E-03,0.,,702.962E-03,420.492E-03
128,1.52659E+03,254.307,2.21841,319.048E-03,0.,,704.15E-03,419.972E-03
129,1.52736E+03,253.324,2.00533,321.195E-03,0.,,705.32E-03,419.501E-03
130,1.5281E+03,252.408,1.74637,323.342E-03,0.,,706.35E-03,419.036E-03
131,1.52889E+03,251.624,1.50857,325.478E-03,0.,,707.246E-03,418.623E-03
132,1.52974E+03,250.868,1.34248,327.613E-03,0.,,708.192E-03,418.247E-03
133,1.53038E+03,249.764,1.04878,329.741E-03,0.,,709.395E-03,417.712E-03
134,1.53125E+03,249.081,950.771E-03,331.866E-03,0.,,710.32E-03,417.389E-03
135,1.53205E+03,248.276,829.325E-03,333.992E-03,0.,,711.358E-03,417.02E-03
136,1.53285E+03,247.399,742.233E-03,336.115E-03,0.,,712.519E-03,416.641E-03
137,1.53345E+03,246.06,637.501E-03,338.225E-03,0.,,714.2E-03,416.108E-03
138,1.53388E+03,244.383,481.338E-03,340.321E-03,0.,,716.208E-03,415.449E-03
139,1.53421E+03,242.636,296.623E-03,342.407E-03,0.,,718.25E-03,414.76E-03
140,1.53481E+03,241.354,260.003E-03,344.489E-03,0.,,719.92E-03,414.277E-03
141,1.53547E+03,240.072,328.022E-03,346.564E-03,0.,,721.706E-03,413.835E-03
142,1.53583E+03,238.379,183.326E-03,348.625E-03,0.,,723.719E-03,413.181E-03
143,1.53692E+03,237.964,457.935E-03,350.691E-03,0.,,724.727E-03,413.095E-03
144,1.53749E+03,236.726,458.584E-03,352.741E-03,0.,,726.364E-03,412.645E-03
145,1.5385E+03,235.762,699.01E-03,355.136E-03,0.,,727.989E-03,412.365E-03
146,1.53963E+03,234.969,924.545E-03,357.692E-03,0.,,729.415E-03,412.129E-03
147,1.54044E+03,233.575,1.01145,360.225E-03,0.,,731.371E-03,411.65E-03
148,1.54069E+03,231.251,859.222E-03,362.732E-03,0.,,734.112E-03,410.787E-03
149,1.54086E+03,228.811,661.521E-03,365.225E-03,0.,,736.931E-03,409.872E-03
150,1.5412E+03,226.816,472.345E-03,367.706E-03,0.,,739.236E-03,409.102E-03
151,1.54165E+03,224.897,427.26E-03,370.176E-03,0.,,741.612E-03,408.412E-03
152,1.54206E+03,223.024,363.775E-03,372.635E-03,0.,,743.902E-03,407.732E-03
153,1.54294E+03,222.04,520.185E-03,375.076E-03,0.,,745.414E-03,407.42E-03
154,1.54398E+03,221.447,698.808E-03,377.516E-03,0.,,746.489E-03,407.241E-03
155,1.54515E+03,221.083,959.732E-03,379.947E-03,0.,,747.403E-03,407.165E-03
156,1.54631E+03,220.819,1.20273,382.366E-03,0.,,748.169E-03,407.118E-03
157,1.54785E+03,221.211,1.66784,384.786E-03,0.,,748.435E-03,407.362E-03
158,1.54933E+03,221.466,2.11648,387.197E-03,0.,,748.841E-03,407.556E-03
159,1.55035E+03,220.926,2.36158,389.579E-03,0.,,749.919E-03,407.422E-03
160,1.55139E+03,220.57,2.56621,391.956E-03,0.,,750.732E-03,407.334E-03
161,1.55245E+03,220.057,2.90393,394.331E-03,0.,,751.88E-03,407.245E-03
162,1.554E+03,220.474,3.47352,396.684E-03,0.,,752.222E-03,407.538E-03
163,1.55581E+03,221.361,4.16442,399.041E-03,0.,,752.167E-03,408.024E-03
164,1.55744E+03,221.904,4.82663,401.38E-03,0.,,752.465E-03,408.391E-03
165,1.55945E+03,223.123,5.71375,403.719E-03,0.,,752.248E-03,409.056E-03
166,1.56145E+03,224.399,6.55782,406.049E-03,0.,,751.914E-03,409.723E-03
167,1.56366E+03,225.966,7.57207,408.364E-03,0.,,751.447E-03,410.544E-03
168,1.56621E+03,228.114,8.80211,410.681E-03,0.,,750.558E-03,411.628E-03
169,1.56883E+03,230.466,10.0434,412.992E-03,0.,,749.451E-03,412.781E-03
170,1.5716E+03,233.115,11.3618,415.282E-03,0.,,748.09E-03,414.054E-03
171,1.5746E+03,236.221,12.7918,417.58E-03,0.,,746.339E-03,415.511E-03
172,1.57765E+03,239.458,14.2226,419.85E-03,0.,,744.443E-03,417.008E-03
173,1.58098E+03,243.636,15.5625,422.139E-03,0.,,741.363E-03,418.767E-03
174,1.58351E+03,247.912,15.4491,424.487E-03,0.,,736.549E-03,420.015E-03
175,1.58376E+03,245.81,15.6464,426.775E-03,0.,,739.307E-03,419.375E-03
176,1.58496E+03,245.672,16.1986,429.028E-03,0.,,740.236E-03,419.484E-03
177,1.58778E+03,248.674,17.4795,431.3E-03,0.,,738.439E-03,420.846E-03
178,1.59104E+03,252.764,18.8145,433.567E-03,0.,,735.469E-03,422.567E-03
179,1.59639E+03,263.522,19.4162,435.935E-03,0.,,724.129E-03,426.094E-03
180,1.59656E+03,261.904,19.2625,438.14E-03,0.,,725.936E-03,425.481E-03
181,1.59791E+03,262.77,19.5279,440.341E-03,0.,,725.404E-03,425.797E-03
182,1.60516E+03,279.014,21.2562,442.702E-03,0.,,703.699E-03,431.469E-03
183,1.61247E+03,295.898,20.5339,445.043E-03,0.,,682.48E-03,436.302E-03
184,1.61032E+03,288.397,20.0707,447.21E-03,0.,,697.64E-03,433.768E-03
185,1.60876E+03,279.527,21.4673,449.236E-03,0.,,709.362E-03,431.498E-03
186,1.60887E+03,278.44,21.0325,451.28E-03,0.,,702.951E-03,430.953E-03
187,1.60967E+03,278.963,20.7993,453.322E-03,0.,,709.577E-03,430.981E-03
188,1.61282E+03,289.138,18.6353,455.507E-03,0.,,695.619E-03,433.262E-03
189,1.61362E+03,288.839,18.8645,457.516E-03,0.,,696.376E-03,433.207E-03
190,1.617E+03,300.794,16.2741,459.65E-03,0.,,680.139E-03,435.856E-03
191,1.61653E+03,298.017,15.9664,461.593E-03,0.,,683.092E-03,434.848E-03
192,1.62163E+03,308.725,16.8375,463.691E-03,0.,,672.12E-03,438.383E-03
193,1.63606E+03,338.765,21.8361,465.995E-03,0.,,644.093E-03,449.271E-03
194,1.63389E+03,331.48,21.236,467.924E-03,0.,,651.867E-03,446.803E-03
195,1.63432E+03,331.749,20.6647,469.861E-03,0.,,651.083E-03,446.62E-03
196,1.64182E+03,355.294,18.9836,472.042E-03,0.,,622.561E-03,452.989E-03
197,1.63818E+03,340.479,19.7683,473.986E-03,0.,,640.292E-03,448.8E-03
198,1.63711E+03,335.3,19.8305,475.789E-03,0.,,646.396E-03,447.224E-03
199,1.64223E+03,345.637,21.3264,477.704E-03,0.,,636.298E-03,450.833E-03
200,1.64121E+03,341.75,20.7817,479.492E-03,0.,,640.139E-03,449.42E-03
201,1.64154E+03,341.615,20.3915,481.319E-03,0.,,640.062E-03,449.188E-03
202,1.65263E+03,378.934,17.8145,483.681E-03,0.,,595.073E-03,459.243E-03
203,1.6608E+03,409.759,14.7132,486.313E-03,0.,,556.946E-03,467.001E-03
204,1.65932E+03,403.435,14.2364,488.431E-03,0.,,563.878E-03,464.923E-03
205,1.66257E+03,414.464,13.2278,490.591E-03,0.,,550.238E-03,467.678E-03
206,1.67071E+03,439.837,13.2667,493.122E-03,0.,,521.575E-03,474.916E-03
207,1.66896E+03,432.957,12.588,495.08E-03,0.,,528.79E-03,472.63E-03
208,1.67087E+03,437.006,12.6567,497.223E-03,0.,,524.488E-03,473.754E-03
209,1.6871E+03,490.091,14.0668,500.215E-03,0.,,465.541E-03,489.209E-03
210,1.69951E+03,529.98,16.4886,503.173E-03,0.,,422.76E-03,501.113E-03
211,1.69294E+03,531.782,6.14457,506.757E-03,0.,,409.633E-03,497.417E-03
212,1.69222E+03,531.504,4.47617,508.655E-03,0.,,408.208E-03,496.62E-03
213,1.69322E+03,571.181,-5.9507,511.8E-03,0.,,349.596E-03,503.04E-03
214,1.70167E+03,583.653,417.311E-03,514.151E-03,0.,,342.61E-03,508.826E-03
215,1.69988E+03,594.706,-5.40221,516.986E-03,0.,,910.599E-03,509.3E-03
216,1.71825E+03,612.486,13.017,519.987E-03,0.,,389.469E-03,521.42E-03
217,1.72206E+03,618.896,14.1636,522.438E-03,0.,,243.387E-03,523.384E-03
218,1.71881E+03,631.68,7.99185,525.34E-03,0.,,740.436E-03,524.239E-03
219,1.7241E+03,635.641,10.7367,528.254E-03,0.,,296.12E-03,526.138E-03
220,1.72651E+03,647.637,10.8151,530.713E-03,0.,,339.899E-03,529.221E-03
221,1.7029E+03,644.2,-17.4723,533.639E-03,0.,,252.955E-03,516.643E-03
222,1.69799E+03,649.577,-24.3295,536.011E-03,0.,,794.906E-03,515.148E-03
223,1.70125E+03,663.092,-24.1837,538.822E-03,0.,,223.551E-03,518.468E-03
224,1.73528E+03,733.832,32.8759,539.517E-03,0.,,892.955E-03,562.765E-03
225,1.4599E+03,701.546,-185.787,539.517E-03,0.,,810.355E-03,461.603E-03
226,1.51669E+03,771.483,-207.551,539.517E-03,0.,,,463.037E-03
227,1.59255E+03,789.416,-150.753,540.538E-03,0.,,614.495E-03,492.118E-03
228,1.60089E+03,794.717,-141.286,540.952E-03,0.,,377.43E-03,497.588E-03
229,1.00232E+03,863.314,-68.8501,541.005E-03,0.,,169.113E-03,593.659E-03
230,1.00358E+03,882.909,-51.975,541.005E-03,0.,,555.307E-03,611.082E-03
231,984.063,889.6,-49.109,541.005E-03,0.,,626.885E-03,614.745E-03
232,988.134,910.365,-44.8007,541.005E-03,0.,,650.508E-03,620.176E-03
233,1.01174E+03,933.634,-41.4017,541.005E-03,0.,,633.97E-03,624.453E-03
234,1.02745E+03,945.68,-39.5625,541.005E-03,0.,,124.665E-03,626.621E-03
235,1.08397E+03,834.317,-13.8502,541.005E-03,0.,,,636.898E-03
236,1.22678E+03,497.655,15.3147,541.005E-03,0.,,175.546E-03,548.96E-03
237,1.24618E+03,488.832,7.99643,541.005E-03,0.,,431.196E-03,537.381E-03
238,1.26206E+03,479.524,2.28684,541.005E-03,0.,,452.727E-03,527.667E-03
239,1.28396E+03,480.126,8.78936,541.005E-03,0.,,312.751E-03,529.166E-03
240,1.31269E+03,413.197,2.22616,541.005E-03,0.,,229.492E-03,496.206E-03
241,1.34271E+03,410.433,-1.06232,541.005E-03,0.,,185.409E-03,489.743E-03
242,1.36712E+03,399.091,-16.9636,541.005E-03,0.,,171.276E-03,474.045E-03
243,1.37963E+03,394.654,-18.8962,541.005E-03,0.,,239.375E-03,470.209E-03
244,1.39284E+03,390.33,-19.7954,541.005E-03,0.,,254.157E-03,466.975E-03
245,1.40993E+03,399.046,-19.7586,541.005E-03,0.,,259.153E-03,468.487E-03
246,1.41867E+03,403.173,-17.9328,541.005E-03,0.,,161.105E-03,470.085E-03
247,1.45704E+03,388.133,-22.4463,541.005E-03,0.,,249.788E-03,459.283E-03
248,1.46225E+03,395.385,-25.5542,541.005E-03,0.,,0.,459.744E-03
249,1.47598E+03,389.197,-22.3918,541.005E-03,0.,,293.208E-03,458.123E-03
250,1.48711E+03,393.58,-21.3401,541.005E-03,0.,,313.808E-03,459.2E-03
251,1.49764E+03,407.659,-12.9051,541.005E-03,0.,,0.,467.15E-03
252,1.52961E+03,408.409,-16.1677,541.005E-03,0.,,308.157E-03,463.123E-03
253,1.53203E+03,411.658,-15.2597,541.005E-03,0.,,0.,464.416E-03
254,1.56565E+03,417.187,-18.7341,541.005E-03,0.,,268.151E-03,461.833E-03
255,1.56226E+03,415.725,-21.4419,541.005E-03,0.,,,460.37E-03
256,1.5695E+03,415.366,-19.5502,541.005E-03,0.,,289.379E-03,460.574E-03
257,1.57401E+03,413.433,-18.6941,541.005E-03,0.,,295.433E-03,460.009E-03
258,1.60412E+03,425.64,-25.778,541.005E-03,0.,,347.279E-03,458.285E-03
259,1.62475E+03,433.299,-28.8073,541.005E-03,0.,,350.605E-03,457.739E-03
260,1.62522E+03,434.716,-27.0591,541.005E-03,0.,,351.685E-03,458.916E-03
261,1.62488E+03,436.292,-26.3649,541.005E-03,0.,,,459.73E-03
262,1.67922E+03,473.705,-28.8363,541.005E-03,0.,,297.27E-03,465.684E-03
263,1.68205E+03,497.533,-23.4298,541.038E-03,0.,,0.,474.779E-03
264,1.68082E+03,507.765,-24.6467,541.038E-03,0.,,282.442E-03,477.276E-03
265,1.67392E+03,546.45,-14.1405,541.246E-03,0.,,,493.853E-03
266,1.68086E+03,557.328,-16.1732,541.246E-03,0.,,274.11E-03,495.372E-03
267,1.68359E+03,570.27,-19.6106,541.246E-03,0.,,245.736E-03,497.145E-03
268,1.69551E+03,589.404,-22.8867,541.246E-03,0.,,256.397E-03,499.834E-03
269,1.7095E+03,616.444,-23.059,541.246E-03,0.,,268.867E-03,505.857E-03
270,1.71277E+03,626.871,-23.712,541.246E-03,0.,,255.449E-03,508.044E-03
271,1.71476E+03,639.345,-21.9308,541.303E-03,0.,,235.788E-03,512.046E-03
272,1.70995E+03,659.507,-15.7817,541.335E-03,0.,,204.3E-03,520.868E-03
273,1.70239E+03,675.972,-15.3202,541.335E-03,0.,,,526.177E-03
274,1.69495E+03,682.374,-15.8887,541.335E-03,0.,,146.312E-03,528.306E-03
275,1.6918E+03,695.081,-11.307,541.335E-03,0.,,123.527E-03,534.296E-03
276,1.68256E+03,718.563,-10.1913,541.335E-03,0.,,,541.912E-03
277,1.66176E+03,718.363,-16.1789,541.335E-03,0.,,,540.867E-03
278,1.65122E+03,734.255,-11.3303,541.335E-03,0.,,73.4264E-03,548.672E-03
279,1.64764E+03,747.001,-11.7201,541.335E-03,0.,,0.,552.063E-03
280,1.63362E+03,765.9,-9.15297,541.335E-03,0.,,,559.764E-03
281,1.61194E+03,773.096,-6.89438,541.335E-03,0.,,,565.312E-03
282,1.57843E+03,776.385,-9.932,541.335E-03,0.,,466.166E-03,568.215E-03
283,1.5861E+03,749.214,-21.0142,541.335E-03,0.,,0.,554.111E-03
284,1.58928E+03,754.342,-16.8469,541.335E-03,0.,,72.935E-03,557.453E-03
285,1.50802E+03,725.786,-11.6478,541.335E-03,0.,,10.927E-03,562.744E-03
286,1.36673E+03,600.615,-60.0547,541.335E-03,0.,,270.767E-03,514.057E-03
287,1.34763E+03,602.254,-57.922,541.335E-03,0.,,,517.783E-03
288,1.36155E+03,608.854,-55.1637,541.335E-03,0.,,,520.003E-03
289,1.37798E+03,619.214,-49.3916,541.335E-03,0.,,,524.889E-03
290,1.39786E+03,626.632,-45.8429,541.335E-03,0.,,,527.109E-03
291,1.40432E+03,646.396,-40.4017,541.335E-03,0.,,,535.368E-03
292,1.39232E+03,632.259,-45.6099,541.335E-03,0.,,,529.436E-03
293,1.40346E+03,642.448,-49.4034,541.335E-03,0.,,0.,528.725E-03
294,1.39472E+03,650.313,-42.5207,541.335E-03,0.,,,536.167E-03
295,1.40259E+03,659.135,-41.4735,541.335E-03,0.,,803.023E-03,538.398E-03
296,1.40758E+03,659.729,-39.1025,541.335E-03,0.,,,539.515E-03
297,1.39827E+03,666.34,-43.0534,541.335E-03,0.,,,539.827E-03
298,1.39901E+03,669.39,-40.9288,541.335E-03,0.,,,541.933E-03
299,1.41875E+03,688.753,-33.2578,541.335E-03,0.,,,549.841E-03
300,1.41494E+03,682.043,-45.2966,541.335E-03,0.,,,540.797E-03
301,1.42388E+03,687.457,-43.6437,541.335E-03,0.,,,542.31E-03
302,1.42189E+03,691.147,-45.0879,541.335E-03,0.,,,542.579E-03
