,S:Max Principal P,S:Mid Principal P,S:Min Principal P,Unnamed: 4,Unnamed: 8,Unnamed: 9
36,1.18812E+03,9.42636,-11.0253,104.058E-03,332.624E-03,971.5E-03
37,1.19584E+03,8.911,-10.2114,107.663E-03,332.758E-03,973.568E-03
38,1.20295E+03,8.54807,-9.93188,111.238E-03,333.055E-03,973.957E-03
39,1.21002E+03,8.42877,-10.0747,114.795E-03,332.625E-03,974.713E-03
40,1.21739E+03,9.78323,-10.8703,118.377E-03,332.851E-03,971.976E-03
41,1.22473E+03,10.1045,-10.014,121.943E-03,333.337E-03,972.961E-03
42,1.23167E+03,9.48767,-8.56511,125.514E-03,333.681E-03,975.857E-03
43,1.23749E+03,9.31952,-9.87389,129.066E-03,333.079E-03,974.378E-03
44,1.24454E+03,8.89509,-7.61327,132.603E-03,333.265E-03,980.35E-03
45,1.25072E+03,8.61942,-7.10231,136.135E-03,333.92E-03,979.302E-03
46,1.25634E+03,8.11777,-7.50093,139.663E-03,333.56E-03,979.548E-03
47,1.26125E+03,7.35021,-8.32552,143.177E-03,332.928E-03,979.383E-03
48,1.26743E+03,8.51587,-8.16021,146.677E-03,332.396E-03,981.057E-03
49,1.27324E+03,8.13981,-7.67448,150.186E-03,333.497E-03,979.644E-03
50,1.27769E+03,6.53129,-7.72984,153.704E-03,332.849E-03,981.557E-03
51,1.28327E+03,8.16694,-8.86847,157.192E-03,333.038E-03,977.943E-03
52,1.28772E+03,11.1661,-13.4492,160.67E-03,332.174E-03,978.207E-03
53,1.29246E+03,9.84995,-12.2164,164.153E-03,331.9E-03,973.477E-03
54,1.29712E+03,10.6139,-14.0171,167.64E-03,331.587E-03,973.877E-03
55,1.30147E+03,10.286,-14.725,171.136E-03,331.585E-03,968.599E-03
56,1.30628E+03,7.40182,-11.3156,174.623E-03,331.812E-03,976.349E-03
57,1.30941E+03,6.93882,-13.6795,178.107E-03,332.977E-03,973.835E-03
58,1.31476E+03,6.79287,-12.0743,181.603E-03,331.303E-03,975.92E-03
59,1.31957E+03,9.28885,-13.9135,185.128E-03,331.546E-03,970.782E-03
60,1.32552E+03,9.83186,-11.4211,188.694E-03,332.702E-03,973.317E-03
61,1.32909E+03,9.0299,-12.0172,192.245E-03,332.18E-03,973.554E-03
62,1.33288E+03,6.24999,-9.91017,195.816E-03,331.944E-03,979.715E-03
63,1.33606E+03,4.36738,-9.9884,199.384E-03,332.303E-03,978.404E-03
64,1.33995E+03,7.05164,-13.0738,202.948E-03,331.063E-03,974.978E-03
65,1.34483E+03,9.52473,-13.7835,206.526E-03,331.715E-03,971.34E-03
66,1.34938E+03,8.84389,-11.8891,210.124E-03,332.177E-03,974.503E-03
67,1.35215E+03,9.40733,-14.5045,213.728E-03,331.413E-03,970.678E-03
68,1.35559E+03,7.87315,-13.5695,217.341E-03,331.206E-03,973.733E-03
69,1.35957E+03,7.37203,-12.4895,220.96E-03,331.428E-03,975.097E-03
70,1.36258E+03,7.35576,-13.6118,224.586E-03,331.014E-03,973.891E-03
71,1.36515E+03,8.17379,-16.5337,228.228E-03,330.24E-03,970.055E-03
72,1.36783E+03,7.64766,-17.6499,231.899E-03,329.648E-03,969.42E-03
73,1.37121E+03,6.13627,-16.1121,235.582E-03,329.677E-03,973.295E-03
74,1.37424E+03,8.06399,-18.9263,239.282E-03,329.35E-03,967.676E-03
75,1.3779E+03,7.17018,-17.2353,242.998E-03,329.656E-03,970.799E-03
76,1.38035E+03,6.12241,-17.8286,246.754E-03,329.074E-03,971.429E-03
77,1.38409E+03,6.75913,-17.55,250.542E-03,329.412E-03,970.966E-03
78,1.38715E+03,7.54359,-18.5228,254.36E-03,329.348E-03,969.079E-03
79,1.39037E+03,7.15889,-17.9968,258.203E-03,329.411E-03,970.154E-03
80,1.39258E+03,7.27823,-19.8941,262.069E-03,328.778E-03,967.717E-03
81,1.39548E+03,7.36852,-20.255,265.962E-03,328.689E-03,967.084E-03
82,1.39783E+03,6.58834,-20.8645,269.892E-03,328.206E-03,967.398E-03
83,1.40044E+03,6.17303,-21.0415,273.849E-03,328.007E-03,967.82E-03
84,1.40335E+03,6.41587,-21.3045,277.83E-03,328.009E-03,967.349E-03
85,1.40637E+03,7.56769,-22.1786,281.842E-03,328.111E-03,965.097E-03
86,1.40914E+03,7.78659,-22.4685,285.89E-03,328.095E-03,964.58E-03
87,1.41202E+03,7.9766,-22.5627,289.974E-03,328.138E-03,964.405E-03
88,1.41437E+03,7.68004,-22.9829,294.1E-03,327.895E-03,964.315E-03
89,1.41706E+03,7.95661,-23.3137,298.25E-03,327.885E-03,963.682E-03
90,1.41964E+03,8.51349,-24.042,302.45E-03,327.83E-03,962.294E-03
91,1.42138E+03,7.99388,-25.2903,306.687E-03,327.219E-03,961.46E-03
92,1.42364E+03,7.95826,-25.9751,310.96E-03,326.977E-03,960.811E-03
93,1.42593E+03,8.03356,-26.5173,315.277E-03,326.823E-03,960.157E-03
94,1.42814E+03,8.034,-27.2208,319.637E-03,326.587E-03,959.454E-03
95,1.43037E+03,8.20636,-27.8426,324.049E-03,326.439E-03,958.634E-03
96,1.43267E+03,8.50171,-28.4946,328.512E-03,326.324E-03,957.612E-03
97,1.43417E+03,8.14994,-29.9682,333.024E-03,325.699E-03,956.368E-03
98,1.43639E+03,8.76536,-30.9225,337.584E-03,325.588E-03,954.593E-03
99,1.43843E+03,8.75463,-31.5582,342.204E-03,325.375E-03,953.952E-03
100,1.44018E+03,8.92765,-32.8952,346.903E-03,324.98E-03,952.34E-03
101,1.44207E+03,9.2062,-34.0097,351.638E-03,324.699E-03,950.834E-03
102,1.44361E+03,9.03419,-35.2887,356.445E-03,324.209E-03,949.686E-03
103,1.44531E+03,8.98607,-36.3763,361.322E-03,323.829E-03,948.519E-03
104,1.4472E+03,8.50527,-36.5518,366.285E-03,323.621E-03,948.963E-03
105,1.44907E+03,8.69867,-37.4482,371.324E-03,323.39E-03,947.756E-03
106,1.44985E+03,8.62903,-40.0976,376.408E-03,322.464E-03,944.953E-03
107,1.45155E+03,8.77305,-41.1676,381.597E-03,322.158E-03,943.655E-03
108,1.45337E+03,8.70502,-41.7134,386.869E-03,321.963E-03,943.183E-03
109,1.45497E+03,8.6311,-42.6533,392.228E-03,321.63E-03,942.252E-03
110,1.45641E+03,8.64412,-43.9438,397.683E-03,321.206E-03,940.913E-03
111,1.45778E+03,9.03003,-45.671,403.234E-03,320.757E-03,938.638E-03
112,1.45919E+03,9.21661,-47.1382,408.898E-03,320.331E-03,936.854E-03
113,1.46055E+03,8.99774,-48.2118,414.657E-03,319.908E-03,935.998E-03
114,1.46191E+03,8.89998,-49.4296,420.558E-03,319.476E-03,934.82E-03
115,1.46296E+03,8.97932,-51.3386,426.558E-03,318.865E-03,932.781E-03
116,1.46344E+03,8.51729,-53.802,432.666E-03,317.887E-03,930.649E-03
117,1.46441E+03,8.35795,-55.5706,438.902E-03,317.25E-03,928.977E-03
118,1.46534E+03,8.41275,-57.5553,445.272E-03,316.609E-03,926.781E-03
119,1.46654E+03,8.48339,-59.0188,451.772E-03,316.153E-03,925.197E-03
120,1.46871E+03,8.71367,-58.7068,458.429E-03,316.357E-03,925.352E-03
121,1.46983E+03,9.0393,-60.475,465.22E-03,315.881E-03,923.132E-03
122,1.4708E+03,9.31372,-62.4445,472.141E-03,315.32E-03,920.76E-03
123,1.47177E+03,9.53608,-64.3213,479.194E-03,314.775E-03,918.54E-03
124,1.47268E+03,9.50995,-66.0014,486.38E-03,314.216E-03,916.809E-03
125,1.47352E+03,9.58772,-67.8865,493.689E-03,313.622E-03,914.724E-03
126,1.47457E+03,9.48233,-69.1233,501.104E-03,313.191E-03,913.561E-03
127,1.47467E+03,9.51019,-72.1645,508.446E-03,312.188E-03,910.37E-03
128,1.4758E+03,10.8619,-74.4663,516.131E-03,311.864E-03,906.388E-03
129,1.47678E+03,10.7139,-75.6417,523.943E-03,311.441E-03,905.376E-03
130,1.47785E+03,10.8837,-76.8772,531.855E-03,311.1E-03,903.935E-03
131,1.47906E+03,11.416,-78.104,539.869E-03,310.878E-03,902.13E-03
132,1.47975E+03,11.3422,-79.7001,548.007E-03,310.336E-03,900.58E-03
133,1.48077E+03,11.7551,-81.0574,556.269E-03,310.032E-03,898.746E-03
134,1.48172E+03,11.4463,-81.844,564.644E-03,309.69E-03,898.317E-03
135,1.48346E+03,12.978,-82.7249,573.127E-03,309.904E-03,895.804E-03
136,1.48459E+03,13.3504,-83.6508,581.689E-03,309.731E-03,894.467E-03
137,1.48554E+03,13.0555,-84.2809,590.354E-03,309.447E-03,894.173E-03
138,1.48645E+03,12.8684,-84.9878,599.042E-03,309.17E-03,893.703E-03
139,1.48753E+03,12.1934,-84.85,607.731E-03,309.024E-03,894.622E-03
140,1.48828E+03,12.1641,-85.8629,616.513E-03,308.694E-03,893.655E-03
141,1.49003E+03,12.8521,-85.5659,625.309E-03,309.033E-03,893.349E-03
142,1.49128E+03,13.2624,-85.8886,634.126E-03,309.074E-03,892.633E-03
143,1.49298E+03,14.3676,-85.9505,643.055E-03,309.422E-03,891.463E-03
144,1.49425E+03,14.5155,-85.9057,652.085E-03,309.503E-03,891.424E-03
145,1.49556E+03,15.2403,-86.2846,661.208E-03,309.622E-03,890.326E-03
146,1.49688E+03,15.5015,-86.1646,670.445E-03,309.763E-03,890.278E-03
147,1.49814E+03,16.5614,-86.8514,679.784E-03,309.884E-03,888.472E-03
148,1.4993E+03,17.0791,-87.2036,689.343E-03,309.946E-03,887.623E-03
149,1.50079E+03,17.3737,-86.8187,699.515E-03,310.185E-03,887.796E-03
150,1.50164E+03,16.7796,-86.8006,709.741E-03,310.022E-03,888.52E-03
151,1.50299E+03,17.2185,-86.7026,720.063E-03,310.209E-03,888.245E-03
152,1.50508E+03,17.8331,-85.3274,730.475E-03,310.879E-03,889.172E-03
153,1.507E+03,17.7418,-83.5857,740.881E-03,311.449E-03,891.18E-03
154,1.50894E+03,18.0689,-82.1309,751.316E-03,312.053E-03,892.462E-03
155,1.51081E+03,18.7856,-81.1235,761.873E-03,312.628E-03,892.766E-03
156,1.51238E+03,18.7968,-80.003,772.484E-03,313.019E-03,894.091E-03
157,1.51416E+03,18.6449,-78.3138,783.195E-03,313.547E-03,896.123E-03
158,1.51602E+03,18.451,-76.3927,794.045E-03,314.138E-03,898.431E-03
159,1.51854E+03,19.6361,-74.4417,805.012E-03,315.17E-03,899.275E-03
160,1.52134E+03,20.0887,-71.2663,816.117E-03,316.378E-03,902.192E-03
161,1.52332E+03,20.132,-69.185,826.968E-03,317.092E-03,904.467E-03
162,1.52578E+03,20.5602,-66.5265,837.95E-03,318.117E-03,906.877E-03
163,1.52802E+03,20.2602,-63.6006,849.153E-03,319.E-03,910.185E-03
164,1.53115E+03,21.0289,-60.0644,861.321E-03,320.418E-03,913.388E-03
165,1.53325E+03,21.0768,-57.7411,873.344E-03,321.208E-03,915.876E-03
166,1.53361E+03,18.0436,-55.8265,885.305E-03,320.893E-03,921.404E-03
167,1.53643E+03,17.7716,-51.7069,897.314E-03,322.169E-03,926.085E-03
168,1.54004E+03,19.3139,-47.7354,909.29E-03,323.964E-03,928.875E-03
169,1.54872E+03,26.139,-39.004,921.369E-03,328.981E-03,930.906E-03
170,1.55271E+03,26.3954,-32.9836,933.411E-03,331.036E-03,937.028E-03
171,1.5597E+03,30.6898,-25.0829,945.612E-03,334.973E-03,940.864E-03
172,1.56448E+03,31.3706,-17.9321,958.112E-03,337.52E-03,947.622E-03
173,1.57031E+03,34.6283,-11.2407,971.509E-03,340.725E-03,951.081E-03
174,1.5735E+03,33.9771,-5.88416,985.067E-03,342.257E-03,957.575E-03
175,1.58497E+03,38.1433,10.9769,998.84E-03,349.033E-03,971.582E-03
176,1.58887E+03,38.6905,16.7497,1.01271,351.064E-03,976.859E-03
177,1.59732E+03,43.2156,27.5343,1.02677,355.968E-03,983.998E-03
178,1.60343E+03,45.5565,35.9057,1.04073,359.393E-03,991.015E-03
179,1.61208E+03,51.2285,46.1708,1.05472,364.482E-03,996.388E-03
180,1.6219E+03,62.0775,53.3979,1.06863,370.242E-03,991.703E-03
181,1.62919E+03,72.0148,56.8007,1.08239,374.481E-03,985.069E-03
182,1.63792E+03,83.3116,61.5106,1.09628,379.56E-03,977.27E-03
183,1.645E+03,94.2027,63.7566,1.11023,383.712E-03,967.981E-03
184,1.65304E+03,106.619,66.2604,1.12428,388.413E-03,957.167E-03
185,1.66048E+03,118.888,67.9943,1.13884,392.807E-03,946.243E-03
186,1.66781E+03,131.158,69.6231,1.15447,397.152E-03,934.902E-03
187,1.67601E+03,145.197,71.4765,1.17025,402.107E-03,922.128E-03
188,1.6698E+03,149.102,54.8858,1.18626,397.85E-03,900.537E-03
189,1.67571E+03,160.817,54.9092,1.20231,401.444E-03,888.331E-03
190,1.68299E+03,174.833,55.7594,1.21812,406.001E-03,874.588E-03
191,1.69155E+03,188.667,58.7934,1.23354,411.195E-03,862.982E-03
192,1.73736E+03,296.673,59.3395,1.25012,443.65E-03,749.708E-03
193,1.73993E+03,456.739,-18.833,1.26591,460.698E-03,493.632E-03
194,1.61255E+03,446.271,-185.681,1.27858,395.161E-03,322.193E-03
195,1.53615E+03,343.611,-254.896,1.29202,376.239E-03,393.755E-03
196,1.48511E+03,266.11,-299.94,1.30526,306.178E-03,397.419E-03
197,1.43802E+03,214.608,-345.758,1.3182,275.717E-03,403.841E-03
198,1.36925E+03,89.9718,-394.98,1.33085,224.717E-03,484.922E-03
199,1.31903E+03,35.5863,-422.09,1.34348,627.443E-03,794.783E-03
200,1.30917E+03,30.297,-455.214,1.35507,186.711E-03,482.536E-03
201,1.28047E+03,9.51725,-487.586,1.36907,169.356E-03,471.364E-03
202,1.25684E+03,-5.95784,-514.926,1.3833,155.264E-03,459.E-03
203,1.22844E+03,-17.5513,-549.55,1.39629,139.467E-03,433.624E-03
204,1.2004E+03,-60.9756,-572.778,1.40935,119.494E-03,455.37E-03
205,1.15762E+03,-107.737,-606.411,1.4219,76.0825E-03,501.973E-03
206,1.14848E+03,-97.7353,-630.596,1.43406,62.4604E-03,457.032E-03
207,1.13714E+03,-117.083,-640.689,1.44677,45.6117E-03,448.134E-03
208,1.07993E+03,-199.771,-685.46,1.45895,160.118E-03,733.579E-03
209,1.0198E+03,-275.164,-743.917,1.47061,151.826E-06,507.1E-03
210,956.571,-317.783,-815.026,1.48103,-37.1181E-03,492.28E-03
211,864.682,-326.727,-915.143,1.49157,413.92E-03,346.207E-03
212,793.76,-360.437,-1.0099E+03,1.50332,-1.85995,585.381E-03
213,766.612,-412.131,-1.04515E+03,1.51452,-144.56E-03,328.71E-03
214,713.338,-457.346,-1.10269E+03,1.52554,-169.591E-03,392.689E-03
215,684.535,-468.687,-1.13804E+03,1.53607,-192.504E-03,286.065E-03
216,637.341,-498.65,-1.19274E+03,1.54507,-219.563E-03,261.153E-03
217,614.064,-503.924,-1.2206E+03,1.55411,-229.135E-03,328.6E-03
218,610.19,-419.73,-1.24298E+03,1.56324,-218.155E-03,121.662E-03
219,588.985,-427.238,-1.26593E+03,1.57289,-228.772E-03,108.627E-03
220,691.95,-398.896,-1.1626E+03,1.58183,444.882E-03,254.854E-03
221,720.538,-371.222,-1.14003E+03,1.59069,-162.762E-03,187.775E-03
222,687.402,-405.648,-1.16371E+03,1.59924,713.322E-03,521.543E-03
223,675.53,-402.271,-1.18551E+03,1.60642,-187.889E-03,170.322E-03
224,666.325,-415.089,-1.19569E+03,1.61307,-194.386E-03,174.344E-03
225,715.982,-388.335,-1.14096E+03,1.61958,-238.098E-03,162.537E-03
226,699.152,-382.868,-1.16204E+03,1.62671,-174.138E-03,172.471E-03
227,716.521,-376.997,-1.1418E+03,1.63414,478.116E-03,397.415E-03
228,708.713,-391.242,-1.14893E+03,1.64057,486.935E-03,384.492E-03
229,695.332,-394.245,-1.1642E+03,1.6466,-180.771E-03,268.275E-03
230,875.888,-304.516,-992.634,1.65371,-613.491E-03,125.439E-03
231,875.175,-289.823,-993.149,1.66054,-275.921E-03,136.496E-03
232,874.004,-291.624,-989.75,1.66624,-83.261E-03,261.292E-03
233,884.208,-288.715,-972.848,1.67207,-382.789E-03,
234,869.204,-302.813,-986.75,1.6773,-86.189E-03,276.721E-03
235,892.659,-283.123,-966.358,1.68224,-73.0288E-03,283.607E-03
236,915.709,-269.831,-939.293,1.687,-240.189E-03,138.044E-03
237,956.019,-248.048,-899.117,1.6915,-39.0842E-03,314.097E-03
238,996.529,-230.015,-860.476,1.69611,-19.1494E-03,339.112E-03
239,1.01884E+03,-181.041,-847.841,1.70113,-111.898E-03,261.714E-03
240,1.04943E+03,-144.044,-816.867,1.70572,-576.878E-03,183.798E-03
241,1.06829E+03,-120.806,-802.398,1.71025,-58.7861E-03,306.727E-03
242,1.11038E+03,-88.5331,-764.099,1.71472,52.2503E-03,300.3E-03
243,1.11443E+03,-79.056,-767.941,1.71953,54.0405E-03,291.162E-03
244,1.09755E+03,-76.4437,-798.029,1.7247,44.8715E-03,261.806E-03
245,1.15398E+03,-65.0145,-735.487,1.72937,-175.375E-03,
246,1.18295E+03,-54.6154,-703.59,1.73366,85.2853E-03,340.19E-03
247,1.21369E+03,-14.9056,-679.395,1.73773,-154.949E-03,
248,1.23898E+03,-10.6541,-649.597,1.7416,115.944E-03,351.991E-03
249,1.25017E+03,-9.00986,-632.224,1.74516,-118.105E-03,34.9637E-03
250,1.26974E+03,4.82341,-615.276,1.74846,268.67E-03,113.777E-03
251,1.28393E+03,14.0935,-599.229,1.75196,-390.304E-03,314.506E-03
252,1.29762E+03,25.6896,-587.272,1.7554,-334.538E-03,197.304E-03
253,1.31235E+03,40.4892,-576.492,1.75861,-334.61E-03,221.377E-03
254,1.33193E+03,64.9444,-561.091,1.76198,166.78E-03,364.309E-03
255,1.35303E+03,84.9708,-541.656,1.76535,178.708E-03,365.9E-03
256,1.37221E+03,97.821,-521.213,1.76917,189.139E-03,373.796E-03
257,1.39833E+03,113.106,-492.287,1.7732,-462.806E-03,564.777E-03
258,1.44637E+03,128.127,-430.125,1.77824,56.6625E-03,251.01E-03
259,1.47965E+03,152.782,-394.245,1.78302,41.8967E-03,
260,1.51768E+03,164.481,-347.505,1.78772,110.36E-03,265.343E-03
261,1.5397E+03,169.651,-321.096,1.79202,-379.181E-03,616.806E-03
262,1.56615E+03,174.099,-285.562,1.79617,290.353E-03,534.602E-03
263,1.59857E+03,185.407,-246.182,1.79989,-320.16E-03,679.202E-03
264,1.62507E+03,199.108,-214.482,1.80353,345.53E-03,584.24E-03
265,1.65129E+03,209.399,-180.704,1.80682,335.037E-03,602.709E-03
266,1.6816E+03,214.466,-139.882,1.81012,349.97E-03,635.441E-03
267,1.7066E+03,215.502,-102.123,1.81317,-333.843E-03,255.568E-03
268,1.69494E+03,164.429,-84.1029,1.81627,354.617E-03,747.652E-03
269,1.71927E+03,180.287,-55.7282,1.8191,232.134E-03,240.92E-03
270,1.77208E+03,221.441,429.582E-03,1.82187,286.126E-03,593.383E-03
271,1.78249E+03,215.867,20.9307,1.82453,284.716E-03,469.938E-03
272,1.79348E+03,211.745,42.3511,1.8271,317.583E-03,769.762E-03
273,1.80128E+03,205.59,58.7816,1.82919,309.928E-03,770.103E-03
274,1.83319E+03,208.919,104.478,1.83146,300.361E-03,394.365E-03
275,1.85144E+03,211.579,131.794,1.83364,319.406E-03,380.794E-03
276,1.87827E+03,223.602,168.824,1.83586,330.03E-03,808.671E-03
277,1.89757E+03,226.904,199.156,1.83782,233.276E-03,261.251E-03
278,1.92784E+03,246.494,228.06,1.84004,473.666E-03,877.151E-03
279,1.93757E+03,304.662,243.772,1.84322,-1.00965,804.499E-03
280,1.95903E+03,307.11,245.078,1.84456,0.,0.
281,1.96351E+03,304.491,258.78,1.84631,394.893E-03,316.896E-03
282,1.97621E+03,314.848,272.701,1.84824,-241.621E-03,714.537E-03
283,1.98686E+03,322.759,284.916,1.85024,513.766E-03,889.364E-03
284,1.99746E+03,333.406,296.195,1.85218,-3.66502,641.87E-03
285,2.01513E+03,350.219,309.203,1.8539,274.936E-03,586.849E-03
286,2.04017E+03,368.386,323.137,1.85559,537.25E-03,895.552E-03
287,2.05966E+03,389.459,335.424,1.85736,437.518E-03,161.776E-03
288,2.08258E+03,417.023,347.688,1.85919,256.744E-03,531.67E-03
289,2.10534E+03,443.204,362.065,1.86104,246.282E-03,507.49E-03
290,2.12593E+03,463.184,374.577,1.86282,522.076E-03,357.098E-03
291,2.14599E+03,486.701,383.772,1.86457,240.581E-03,104.224E-03
292,2.1668E+03,508.862,393.749,1.86629,503.077E-03,147.085E-03
293,2.18599E+03,532.543,404.872,1.86802,523.836E-03,126.86E-03
294,2.20929E+03,554.342,422.074,1.86974,536.478E-03,121.705E-03
295,2.2308E+03,575.669,436.955,1.87147,625.419E-03,854.933E-03
296,2.25209E+03,596.082,453.852,1.87315,635.674E-03,856.046E-03
297,2.27295E+03,618.418,468.734,1.87484,588.227E-03,496.858E-03
298,2.29453E+03,642.058,483.996,1.87659,656.451E-03,852.087E-03
299,2.31566E+03,663.746,500.695,1.87828,666.999E-03,851.249E-03
300,2.33144E+03,689.155,506.727,1.88003,675.467E-03,838.711E-03
301,2.33721E+03,740.055,487.778,1.88158,638.594E-03,502.328E-03
302,2.37365E+03,914.121,532.791,1.88322,756.735E-03,800.357E-03
