,S:Max Principal P,S:Mid Principal P,S:Min Principal P,Unnamed: 4,Unnamed: 8,Unnamed: 9
36,1.18812E+03,9.42636,-11.0253,104.058E-03,332.624E-03,971.5E-03
37,1.19584E+03,8.911,-10.2114,107.663E-03,332.758E-03,973.568E-03
38,1.20295E+03,8.54807,-9.93188,111.238E-03,333.055E-03,973.957E-03
39,1.21002E+03,8.42877,-10.0747,114.795E-03,332.625E-03,974.713E-03
40,1.21739E+03,9.78323,-10.8703,118.377E-03,332.851E-03,971.976E-03
41,1.22473E+03,10.1045,-10.014,121.943E-03,333.337E-03,972.961E-03
42,1.23167E+03,9.48767,-8.56511,125.514E-03,333.681E-03,975.857E-03
43,1.23749E+03,9.31952,-9.87389,129.066E-03,333.079E-03,974.378E-03
44,1.24454E+03,8.89509,-7.61327,132.603E-03,333.265E-03,980.35E-03
45,1.25072E+03,8.61942,-7.10231,136.135E-03,333.92E-03,979.302E-03
46,1.25634E+03,8.11777,-7.50093,139.663E-03,333.56E-03,979.548E-03
47,1.26125E+03,7.35021,-8.32552,143.177E-03,332.928E-03,979.383E-03
48,1.26743E+03,8.51587,-8.16021,146.677E-03,332.396E-03,981.057E-03
49,1.27324E+03,8.13981,-7.67448,150.186E-03,333.497E-03,979.644E-03
50,1.27769E+03,6.53129,-7.72984,153.704E-03,332.849E-03,981.557E-03
51,1.28327E+03,8.16694,-8.86847,157.192E-03,333.038E-03,977.943E-03
52,1.28772E+03,11.1661,-13.4492,160.67E-03,332.174E-03,978.207E-03
53,1.29246E+03,9.84995,-12.2164,164.153E-03,331.9E-03,973.477E-03
54,1.29712E+03,10.6139,-14.0171,167.64E-03,331.587E-03,973.877E-03
55,1.30147E+03,10.286,-14.725,171.136E-03,331.585E-03,968.599E-03
56,1.30628E+03,7.40182,-11.3156,174.623E-03,331.812E-03,976.349E-03
57,1.30941E+03,6.93882,-13.6795,178.107E-03,332.977E-03,973.835E-03
58,1.31476E+03,6.79287,-12.0743,181.603E-03,331.303E-03,975.92E-03
59,1.31957E+03,9.28885,-13.9135,185.128E-03,331.546E-03,970.782E-03
60,1.32552E+03,9.83186,-11.4211,188.694E-03,332.702E-03,973.317E-03
61,1.32909E+03,9.0299,-12.0172,192.245E-03,332.18E-03,973.554E-03
62,1.33288E+03,6.24999,-9.91017,195.816E-03,331.944E-03,979.715E-03
63,1.33606E+03,4.36738,-9.9884,199.384E-03,332.303E-03,978.404E-03
64,1.33995E+03,7.05164,-13.0738,202.948E-03,331.063E-03,974.978E-03
65,1.34483E+03,9.52473,-13.7835,206.526E-03,331.715E-03,971.34E-03
66,1.34938E+03,8.84389,-11.8891,210.124E-03,332.177E-03,974.503E-03
67,1.35215E+03,9.40733,-14.5045,213.728E-03,331.413E-03,970.678E-03
68,1.35559E+03,7.87315,-13.5695,217.341E-03,331.206E-03,973.733E-03
69,1.35957E+03,7.37203,-12.4895,220.96E-03,331.428E-03,975.097E-03
70,1.36258E+03,7.35576,-13.6118,224.586E-03,331.014E-03,973.891E-03
71,1.36515E+03,8.17379,-16.5337,228.228E-03,330.24E-03,970.055E-03
72,1.36783E+03,7.64766,-17.6499,231.899E-03,329.648E-03,969.42E-03
73,1.37121E+03,6.13627,-16.1121,235.582E-03,329.677E-03,973.295E-03
74,1.37424E+03,8.06399,-18.9263,239.282E-03,329.35E-03,967.676E-03
75,1.3779E+03,7.17018,-17.2353,242.998E-03,329.656E-03,970.799E-03
76,1.38035E+03,6.12241,-17.8286,246.754E-03,329.074E-03,971.429E-03
77,1.38409E+03,6.75913,-17.55,250.542E-03,329.412E-03,970.966E-03
78,1.38715E+03,7.54359,-18.5228,254.36E-03,329.348E-03,969.079E-03
79,1.39037E+03,7.15889,-17.9968,258.203E-03,329.411E-03,970.154E-03
80,1.39258E+03,7.27823,-19.8941,262.069E-03,328.778E-03,967.717E-03
81,1.39548E+03,7.36852,-20.255,265.962E-03,328.689E-03,967.084E-03
82,1.39783E+03,6.58834,-20.8645,269.892E-03,328.206E-03,967.398E-03
83,1.40044E+03,6.17303,-21.0415,273.849E-03,328.007E-03,967.82E-03
84,1.40335E+03,6.41587,-21.3045,277.83E-03,328.009E-03,967.349E-03
85,1.40637E+03,7.56769,-22.1786,281.842E-03,328.111E-03,965.097E-03
86,1.40914E+03,7.78659,-22.4685,285.89E-03,328.095E-03,964.58E-03
87,1.41202E+03,7.9766,-22.5627,289.974E-03,328.138E-03,964.405E-03
88,1.41437E+03,7.68004,-22.9829,294.1E-03,327.895E-03,964.315E-03
89,1.41706E+03,7.95661,-23.3137,298.25E-03,327.885E-03,963.682E-03
90,1.41964E+03,8.51349,-24.042,302.45E-03,327.83E-03,962.294E-03
91,1.42138E+03,7.99388,-25.2903,306.687E-03,327.219E-03,961.46E-03
92,1.42364E+03,7.95826,-25.9751,310.96E-03,326.977E-03,960.811E-03
93,1.42593E+03,8.03356,-26.5173,315.277E-03,326.823E-03,960.157E-03
94,1.42814E+03,8.034,-27.2208,319.637E-03,326.587E-03,959.454E-03
95,1.43037E+03,8.20636,-27.8426,324.049E-03,326.439E-03,958.634E-03
96,1.43267E+03,8.50171,-28.4946,328.512E-03,326.324E-03,957.612E-03
97,1.43417E+03,8.14994,-29.9682,333.024E-03,325.699E-03,956.368E-03
98,1.43639E+03,8.76536,-30.9225,337.584E-03,325.588E-03,954.593E-03
99,1.43843E+03,8.75463,-31.5582,342.204E-03,325.375E-03,953.952E-03
100,1.44018E+03,8.92765,-32.8952,346.903E-03,324.98E-03,952.34E-03
101,1.44207E+03,9.2062,-34.0097,351.638E-03,324.699E-03,950.834E-03
102,1.44361E+03,9.03419,-35.2887,356.445E-03,324.209E-03,949.686E-03
103,1.44531E+03,8.98607,-36.3763,361.322E-03,323.829E-03,948.519E-03
104,1.4472E+03,8.50527,-36.5518,366.285E-03,323.621E-03,948.963E-03
105,1.44907E+03,8.69867,-37.4482,371.324E-03,323.39E-03,947.756E-03
106,1.44985E+03,8.62903,-40.0976,376.408E-03,322.464E-03,944.953E-03
107,1.45155E+03,8.77305,-41.1676,381.597E-03,322.158E-03,943.655E-03
108,1.45337E+03,8.70502,-41.7134,386.869E-03,321.963E-03,943.183E-03
109,1.45497E+03,8.6311,-42.6533,392.228E-03,321.63E-03,942.252E-03
110,1.45641E+03,8.64412,-43.9438,397.683E-03,321.206E-03,940.913E-03
111,1.45778E+03,9.03003,-45.671,403.234E-03,320.757E-03,938.638E-03
112,1.45919E+03,9.21661,-47.1382,408.898E-03,320.331E-03,936.854E-03
113,1.46055E+03,8.99774,-48.2118,414.657E-03,319.908E-03,935.998E-03
114,1.46191E+03,8.89998,-49.4296,420.558E-03,319.476E-03,934.82E-03
115,1.46296E+03,8.97932,-51.3386,426.558E-03,318.865E-03,932.781E-03
116,1.46344E+03,8.51729,-53.802,432.666E-03,317.887E-03,930.649E-03
117,1.46441E+03,8.35795,-55.5706,438.902E-03,317.25E-03,928.977E-03
118,1.46534E+03,8.41275,-57.5553,445.272E-03,316.609E-03,926.781E-03
119,1.46654E+03,8.48339,-59.0188,451.772E-03,316.153E-03,925.197E-03
120,1.46871E+03,8.71367,-58.7068,458.429E-03,316.357E-03,925.352E-03
121,1.46983E+03,9.0393,-60.475,465.22E-03,315.881E-03,923.132E-03
122,1.4708E+03,9.31372,-62.4445,472.141E-03,315.32E-03,920.76E-03
123,1.47177E+03,9.53608,-64.3213,479.194E-03,314.775E-03,918.54E-03
124,1.47268E+03,9.50995,-66.0014,486.38E-03,314.216E-03,916.809E-03
125,1.47352E+03,9.58772,-67.8865,493.689E-03,313.622E-03,914.724E-03
126,1.47457E+03,9.48233,-69.1233,501.104E-03,313.191E-03,913.561E-03
127,1.47467E+03,9.51019,-72.1645,508.446E-03,312.188E-03,910.37E-03
128,1.4758E+03,10.8619,-74.4663,516.131E-03,311.864E-03,906.388E-03
129,1.47678E+03,10.7139,-75.6417,523.943E-03,311.441E-03,905.376E-03
130,1.47785E+03,10.8837,-76.8772,531.855E-03,311.1E-03,903.935E-03
131,1.47906E+03,11.416,-78.104,539.869E-03,310.878E-03,902.13E-03
132,1.47975E+03,11.3422,-79.7001,548.007E-03,310.336E-03,900.58E-03
133,1.48077E+03,11.7551,-81.0574,556.269E-03,310.032E-03,898.746E-03
134,1.48172E+03,11.4463,-81.844,564.644E-03,309.69E-03,898.317E-03
135,1.48346E+03,12.978,-82.7249,573.127E-03,309.904E-03,895.804E-03
136,1.48459E+03,13.3504,-83.6508,581.689E-03,309.731E-03,894.467E-03
137,1.48554E+03,13.0555,-84.2809,590.354E-03,309.447E-03,894.173E-03
138,1.48645E+03,12.8684,-84.9878,599.042E-03,309.17E-03,893.703E-03
139,1.48753E+03,12.1934,-84.85,607.731E-03,309.024E-03,894.622E-03
140,1.48828E+03,12.1641,-85.8629,616.513E-03,308.694E-03,893.655E-03
141,1.49003E+03,12.8521,-85.5659,625.309E-03,309.033E-03,893.349E-03
142,1.49056E+03,14.2907,-88.2206,634.245E-03,308.613E-03,888.955E-03
143,1.63609E+03,273.326,-12.7496,649.347E-03,414.288E-03,693.457E-03
144,1.77333E+03,571.421,56.004,667.55E-03,524.294E-03,432.936E-03
145,1.84115E+03,660.23,114.822,687.985E-03,549.172E-03,438.13E-03
146,1.9023E+03,790.028,155.357,709.55E-03,619.751E-03,299.686E-03
147,1.94874E+03,904.426,192.769,735.326E-03,509.998E-03,434.183E-03
148,1.97867E+03,938.686,212.011,758.896E-03,653.533E-03,331.571E-03
149,2.00274E+03,999.806,228.3,784.264E-03,679.037E-03,199.37E-03
150,1.97905E+03,997.465,206.151,810.758E-03,678.036E-03,98.7729E-03
151,1.95778E+03,949.852,173.325,838.077E-03,662.695E-03,142.588E-03
152,1.8939E+03,968.981,132.819,866.076E-03,446.063E-03,259.861E-03
153,1.92309E+03,963.438,135.272,887.03E-03,0.,0.
154,1.88233E+03,930.294,81.9019,909.897E-03,618.458E-03,62.9461E-03
155,1.84534E+03,887.75,42.7489,931.464E-03,592.329E-03,69.1749E-03
156,1.8131E+03,834.794,10.2597,953.497E-03,566.819E-03,95.27E-03
157,1.77065E+03,787.483,-32.4371,974.944E-03,643.13E-03,144.186E-03
158,1.7218E+03,729.761,-69.279,994.928E-03,623.967E-03,170.731E-03
159,1.68839E+03,687.342,-109.619,1.01249,409.748E-03,335.498E-03
160,1.64405E+03,617.96,-157.59,1.02989,448.144E-03,154.105E-03
161,1.60946E+03,577.779,-192.71,1.04646,545.776E-03,196.665E-03
162,1.55587E+03,526.627,-246.237,1.06206,182.878E-03,163.272E-03
163,1.54471E+03,512.773,-246.57,1.07812,190.648E-03,180.637E-03
164,1.52836E+03,469.219,-273.539,1.09328,366.391E-03,192.506E-03
165,1.50146E+03,444.407,-302.212,1.10797,349.034E-03,189.049E-03
166,1.47853E+03,416.533,-319.543,1.12264,586.066E-03,
167,1.4598E+03,381.813,-341.121,1.13592,458.261E-03,289.959E-03
168,1.42268E+03,329.399,-377.822,1.14812,291.554E-03,236.07E-03
169,1.37023E+03,276.269,-431.29,1.15969,257.665E-03,235.554E-03
170,1.33894E+03,227.071,-459.317,1.17124,409.699E-03,383.207E-03
171,1.3003E+03,167.841,-494.691,1.18225,-135.612E-03,382.509E-03
172,1.25931E+03,135.178,-539.008,1.19272,181.22E-03,274.898E-03
173,1.23534E+03,83.899,-555.744,1.20213,301.252E-03,378.451E-03
174,1.22119E+03,46.5147,-566.379,1.21133,148.583E-03,343.552E-03
175,1.18751E+03,10.113,-599.571,1.22051,338.859E-03,481.831E-03
176,1.19318E+03,12.0469,-595.973,1.22986,249.247E-03,316.843E-03
177,1.15873E+03,-16.133,-633.673,1.23816,107.567E-03,339.212E-03
178,1.20024E+03,8.80027,-549.004,1.24638,178.918E-03,403.997E-03
179,1.18251E+03,-16.7937,-603.015,1.25356,217.324E-03,261.351E-03
180,1.16897E+03,-50.3867,-615.57,1.26057,227.724E-03,259.44E-03
181,1.16525E+03,-50.8832,-617.824,1.26823,72.086E-03,528.198E-03
182,1.16663E+03,-64.448,-622.921,1.27708,300.557E-03,500.045E-03
183,1.18075E+03,-64.2843,-610.443,1.28517,106.079E-03,423.224E-03
184,1.19832E+03,-57.1556,-594.428,1.29277,304.628E-03,531.079E-03
185,1.20875E+03,-53.4577,-577.49,1.29996,184.255E-03,77.5931E-03
186,1.24683E+03,-12.3517,-551.795,1.30659,247.897E-03,211.106E-03
187,1.24468E+03,-17.9607,-555.385,1.31239,139.816E-03,436.481E-03
188,1.23632E+03,-47.7631,-558.915,1.31784,131.009E-03,465.397E-03
189,1.24543E+03,-16.801,-551.516,1.32314,168.11E-03,352.144E-03
190,1.24323E+03,-6.30053,-560.8,1.32788,157.567E-03,384.184E-03
191,1.26281E+03,15.0725,-554.613,1.33234,149.742E-03,404.185E-03
192,1.28068E+03,29.735,-535.239,1.33668,1.22578,751.172E-03
193,1.29198E+03,35.1485,-528.189,1.34082,165.002E-03,411.662E-03
194,1.3031E+03,44.6039,-514.104,1.34474,407.856E-03,449.095E-03
195,1.32129E+03,54.0246,-500.169,1.34829,180.38E-03,423.36E-03
196,1.32249E+03,52.4845,-495.121,1.35179,154.226E-03,391.043E-03
197,1.3307E+03,60.731,-489.556,1.35509,185.922E-03,428.829E-03
198,1.35995E+03,98.7458,-470.882,1.36043,202.901E-03,410.104E-03
199,1.38113E+03,120.943,-453.547,1.36576,340.457E-03,
200,1.39036E+03,151.534,-451.99,1.37073,106.371E-03,622.557E-03
201,1.41036E+03,180.9,-432.524,1.37533,-346.719E-03,
202,1.44425E+03,216.038,-403.875,1.37956,257.067E-03,358.565E-03
203,1.47169E+03,219.936,-372.435,1.38353,269.652E-03,389.085E-03
204,1.5025E+03,261.457,-346.897,1.38736,422.486E-03,
205,1.51889E+03,276.194,-334.339,1.39065,188.651E-03,664.593E-03
206,1.53758E+03,288.755,-311.358,1.39363,572.292E-03,329.518E-03
207,1.56886E+03,299.056,-269.134,1.39659,1.13634,693.958E-03
208,1.60597E+03,321.22,-237.387,1.39965,517.99E-03,240.437E-03
209,1.63728E+03,345.913,-205.33,1.40248,-655.85E-03,585.196E-03
210,1.67292E+03,370.014,-168.344,1.40535,475.395E-03,
211,1.7176E+03,408.897,-123.041,1.40836,407.039E-03,456.888E-03
212,1.74757E+03,447.715,-95.6105,1.41107,503.994E-03,570.89E-03
213,1.79111E+03,500.901,-59.4019,1.41364,179.137E-03,323.136E-03
214,1.83042E+03,544.319,-26.6094,1.41615,180.683E-03,318.104E-03
215,1.86824E+03,597.444,5.35134,1.4187,350.556E-03,692.297E-03
216,1.91086E+03,638.735,44.3497,1.42131,523.526E-03,394.703E-03
217,1.94809E+03,685.672,78.9285,1.42391,608.508E-03,541.386E-03
218,1.98947E+03,728.713,116.537,1.42653,629.878E-03,548.61E-03
219,2.02473E+03,769.474,149.968,1.42913,596.699E-03,
220,2.06045E+03,802.721,182.21,1.43159,608.679E-03,
221,2.08675E+03,837.821,206.377,1.43406,201.989E-03,373.64E-03
222,2.10672E+03,858.848,225.684,1.43654,641.677E-03,356.152E-03
223,2.13034E+03,868.776,263.154,1.43925,935.07E-03,77.1504E-03
224,2.17056E+03,886.076,312.23,1.4418,222.829E-03,353.871E-03
225,2.18811E+03,896.675,332.798,1.44416,472.563E-03,912.95E-03
226,2.20711E+03,918.596,349.8,1.44649,479.494E-03,934.732E-03
227,2.21958E+03,932.962,364.387,1.44871,763.913E-03,540.405E-03
228,2.23014E+03,949.127,370.925,1.45081,518.395E-03,59.7792E-03
229,2.2367E+03,960.491,375.936,1.45289,-307.181E-03,285.394E-03
230,2.2503E+03,985.562,381.045,1.45482,729.743E-03,385.867E-03
231,2.25928E+03,1.00378E+03,386.031,1.45684,735.71E-03,372.735E-03
232,2.26957E+03,1.02063E+03,392.472,1.45879,741.735E-03,362.626E-03
233,2.27523E+03,1.03672E+03,395.963,1.46073,732.47E-03,140.781E-03
234,2.26687E+03,1.04259E+03,395.141,1.46269,459.984E-03,25.5304E-03
235,2.28539E+03,1.06853E+03,398.059,1.46446,277.453E-03,445.493E-03
236,2.28764E+03,1.07561E+03,394.774,1.46636,754.329E-03,309.372E-03
237,2.42688E+03,1.62556E+03,421.53,1.66798,1.03033,11.6698E-03
