,Unnamed: 1,S:Max Principal P,S:Mid Principal P,S:Min Principal P,Unnamed: 9,Unnamed: 10
54,77.0198E-03,1.23615E+03,241.377,3.29599,435.765E-03,650.414E-03
55,78.6622E-03,1.241E+03,242.254,3.49516,435.837E-03,650.761E-03
56,80.3069E-03,1.24586E+03,243.438,3.62513,435.999E-03,650.538E-03
57,81.9546E-03,1.25066E+03,244.616,3.74106,436.154E-03,650.292E-03
58,83.6133E-03,1.25538E+03,245.893,3.72501,436.285E-03,649.699E-03
59,85.282E-03,1.26019E+03,247.268,3.83896,436.518E-03,649.149E-03
60,86.9605E-03,1.26503E+03,248.77,3.9896,436.818E-03,648.462E-03
61,88.654E-03,1.26988E+03,250.376,4.11027,437.143E-03,647.581E-03
62,90.3492E-03,1.27464E+03,251.842,4.27569,437.439E-03,646.954E-03
63,92.062E-03,1.27944E+03,253.423,4.44701,437.78E-03,646.171E-03
64,93.7845E-03,1.28423E+03,255.066,4.63209,438.151E-03,645.317E-03
65,95.5191E-03,1.28901E+03,256.737,4.80936,438.529E-03,644.407E-03
66,97.2657E-03,1.29389E+03,258.406,5.21016,439.01E-03,643.817E-03
67,99.029E-03,1.29868E+03,260.123,5.45303,439.434E-03,642.933E-03
68,100.81E-03,1.30343E+03,262.04,5.6405,439.909E-03,641.674E-03
69,102.616E-03,1.30824E+03,264.056,5.92236,440.465E-03,640.407E-03
70,104.435E-03,1.31312E+03,266.102,6.25368,441.049E-03,639.182E-03
71,106.268E-03,1.31791E+03,267.965,6.51639,441.527E-03,638.134E-03
72,108.107E-03,1.32263E+03,269.669,6.72724,441.919E-03,637.245E-03
73,109.956E-03,1.3273E+03,271.387,6.81384,442.254E-03,636.177E-03
74,111.826E-03,1.33174E+03,273.474,6.71857,442.657E-03,634.284E-03
75,113.719E-03,1.33641E+03,275.468,6.96991,443.18E-03,633.021E-03
76,115.629E-03,1.3411E+03,277.374,7.23685,443.672E-03,631.915E-03
77,117.555E-03,1.34575E+03,279.183,7.47294,444.109E-03,630.916E-03
78,119.492E-03,1.35034E+03,280.904,7.61824,444.468E-03,629.925E-03
79,121.454E-03,1.35495E+03,282.943,7.8531,444.992E-03,628.586E-03
80,123.441E-03,1.35954E+03,285.02,8.07766,445.524E-03,627.181E-03
81,125.447E-03,1.3642E+03,286.997,8.42052,446.068E-03,626.09E-03
82,127.472E-03,1.36884E+03,288.905,8.71357,446.558E-03,625.041E-03
83,129.511E-03,1.37346E+03,290.806,8.94635,447.014E-03,623.934E-03
84,131.571E-03,1.37802E+03,292.906,9.20596,447.562E-03,622.556E-03
85,133.667E-03,1.38263E+03,295.105,9.50691,448.16E-03,621.108E-03
86,135.78E-03,1.38725E+03,297.242,9.8145,448.734E-03,619.768E-03
87,137.914E-03,1.39184E+03,299.295,10.0553,449.242E-03,618.47E-03
88,140.066E-03,1.39643E+03,301.245,10.3232,449.721E-03,617.357E-03
89,142.259E-03,1.40097E+03,303.56,10.5962,450.34E-03,615.724E-03
90,144.481E-03,1.40561E+03,305.841,10.9624,450.981E-03,614.28E-03
91,146.739E-03,1.4103E+03,308.14,11.2998,451.607E-03,612.8E-03
92,149.011E-03,1.41494E+03,310.302,11.6146,452.171E-03,611.486E-03
93,151.387E-03,1.41972E+03,312.714,11.9774,452.835E-03,609.921E-03
94,153.825E-03,1.42459E+03,315.3,12.3927,453.579E-03,608.202E-03
95,156.295E-03,1.42947E+03,317.853,12.7728,454.287E-03,606.505E-03
96,158.792E-03,1.43435E+03,320.31,13.1574,454.958E-03,604.96E-03
97,161.327E-03,1.43925E+03,322.881,13.6146,455.7E-03,603.348E-03
98,163.91E-03,1.4442E+03,325.704,14.0851,456.531E-03,601.422E-03
99,166.532E-03,1.44918E+03,328.482,14.5599,457.341E-03,599.586E-03
100,169.189E-03,1.45416E+03,331.196,14.9833,458.098E-03,597.791E-03
101,171.89E-03,1.45913E+03,334.12,15.4623,458.952E-03,595.776E-03
102,174.639E-03,1.46418E+03,337.187,15.9906,459.871E-03,593.649E-03
103,177.432E-03,1.46928E+03,340.28,16.5095,460.784E-03,591.505E-03
104,180.268E-03,1.47444E+03,343.322,17.084,461.696E-03,589.518E-03
105,183.159E-03,1.47957E+03,346.655,17.6914,462.723E-03,587.171E-03
106,186.107E-03,1.48479E+03,350.039,18.3045,463.758E-03,584.801E-03
107,189.106E-03,1.49005E+03,353.427,18.8921,464.771E-03,582.426E-03
108,192.158E-03,1.49531E+03,356.97,19.5514,465.868E-03,579.926E-03
109,195.273E-03,1.50064E+03,360.672,20.2329,467.018E-03,577.27E-03
110,198.449E-03,1.50609E+03,364.471,20.9456,468.199E-03,574.565E-03
111,201.682E-03,1.51155E+03,368.355,21.718,469.43E-03,571.828E-03
112,204.986E-03,1.51707E+03,372.429,22.5444,470.74E-03,568.923E-03
113,208.357E-03,1.52269E+03,376.585,23.3747,472.064E-03,565.958E-03
114,211.798E-03,1.52836E+03,380.896,24.2698,473.459E-03,562.885E-03
115,215.317E-03,1.53409E+03,385.39,25.207,474.924E-03,559.643E-03
116,218.909E-03,1.53995E+03,389.972,26.2034,476.425E-03,556.403E-03
117,222.577E-03,1.546E+03,394.843,27.4645,478.125E-03,553.125E-03
118,226.327E-03,1.55184E+03,399.666,28.4284,479.676E-03,549.562E-03
119,230.158E-03,1.55786E+03,404.641,29.4824,481.295E-03,545.96E-03
120,234.073E-03,1.56395E+03,409.967,30.7035,483.095E-03,542.109E-03
121,238.073E-03,1.57017E+03,415.395,31.95,484.918E-03,538.207E-03
122,242.16E-03,1.57645E+03,421.015,33.2548,486.817E-03,534.148E-03
123,246.337E-03,1.58282E+03,426.835,34.6583,488.809E-03,529.977E-03
124,250.604E-03,1.58928E+03,432.792,36.0658,490.827E-03,525.68E-03
125,254.966E-03,1.59584E+03,438.993,37.6754,493.E-03,521.316E-03
126,259.422E-03,1.6025E+03,445.365,39.2608,495.195E-03,516.76E-03
127,263.971E-03,1.60922E+03,451.979,40.9906,497.519E-03,512.071E-03
128,268.618E-03,1.61604E+03,458.73,42.7681,499.885E-03,507.311E-03
129,273.361E-03,1.62294E+03,465.706,44.6552,502.356E-03,502.41E-03
130,278.204E-03,1.6299E+03,472.838,46.5816,504.874E-03,497.392E-03
131,283.148E-03,1.63705E+03,480.27,48.7278,507.56E-03,492.282E-03
132,288.198E-03,1.64421E+03,487.895,50.8311,510.271E-03,486.908E-03
133,293.353E-03,1.65149E+03,495.663,53.1394,513.096E-03,481.614E-03
134,298.616E-03,1.65888E+03,503.689,55.5192,516.01E-03,476.117E-03
135,303.993E-03,1.66634E+03,511.904,58.0128,519.015E-03,470.529E-03
136,309.485E-03,1.67396E+03,520.43,60.6226,522.138E-03,464.739E-03
137,315.096E-03,1.68162E+03,529.158,63.3478,525.358E-03,458.835E-03
138,320.826E-03,1.6894E+03,538.012,66.1758,528.634E-03,452.935E-03
139,326.68E-03,1.69728E+03,547.166,69.1527,532.048E-03,446.846E-03
140,332.661E-03,1.70525E+03,556.593,72.2034,535.551E-03,440.542E-03
141,338.776E-03,1.71337E+03,566.143,75.4527,539.152E-03,434.34E-03
142,345.076E-03,1.72164E+03,576.023,78.8584,542.895E-03,427.939E-03
143,351.857E-03,1.73049E+03,586.755,82.5786,546.96E-03,420.993E-03
144,358.912E-03,1.73961E+03,597.844,86.5342,551.195E-03,413.929E-03
145,366.14E-03,1.74886E+03,609.308,90.6628,555.587E-03,406.629E-03
146,373.547E-03,1.75822E+03,620.938,94.9337,560.06E-03,399.318E-03
147,381.134E-03,1.76773E+03,632.844,99.3932,564.663E-03,391.915E-03
148,388.911E-03,1.77743E+03,645.137,104.07,569.441E-03,384.316E-03
149,396.826E-03,1.78718E+03,657.516,108.912,574.293E-03,376.804E-03
150,404.925E-03,1.79704E+03,670.106,113.916,579.246E-03,369.24E-03
151,413.227E-03,1.80704E+03,683.007,119.085,584.326E-03,361.514E-03
152,421.756E-03,1.81721E+03,696.166,124.46,589.537E-03,353.738E-03
153,430.549E-03,1.82758E+03,709.614,130.079,594.897E-03,345.921E-03
154,439.624E-03,1.83816E+03,723.43,135.924,600.423E-03,337.949E-03
155,448.961E-03,1.84892E+03,737.602,141.984,606.104E-03,329.818E-03
156,458.523E-03,1.85979E+03,751.898,148.237,611.874E-03,321.769E-03
157,468.308E-03,1.87077E+03,766.411,154.656,617.744E-03,313.661E-03
158,478.368E-03,1.88192E+03,781.189,161.307,623.753E-03,305.521E-03
159,488.664E-03,1.89318E+03,796.158,168.131,629.858E-03,297.359E-03
160,499.257E-03,1.90462E+03,811.36,175.177,636.086E-03,289.19E-03
161,510.167E-03,1.9162E+03,826.7,182.444,642.414E-03,281.125E-03
162,521.403E-03,1.92801E+03,842.392,189.978,648.914E-03,272.964E-03
163,532.972E-03,1.93995E+03,858.289,197.685,655.509E-03,264.771E-03
164,544.893E-03,1.95211E+03,874.511,205.663,662.267E-03,256.521E-03
165,557.187E-03,1.96452E+03,890.977,213.929,669.174E-03,248.333E-03
166,569.872E-03,1.97703E+03,907.638,222.334,676.156E-03,240.09E-03
167,582.805E-03,1.98958E+03,924.242,230.896,683.169E-03,232.079E-03
168,595.846E-03,2.00203E+03,940.62,239.499,690.126E-03,224.361E-03
169,609.292E-03,2.01465E+03,957.142,248.318,697.178E-03,216.737E-03
170,623.173E-03,2.02745E+03,973.994,257.337,704.364E-03,208.966E-03
171,637.507E-03,2.04067E+03,991.054,266.839,711.768E-03,201.526E-03
172,652.325E-03,2.05398E+03,1.00829E+03,276.45,719.227E-03,194.024E-03
173,667.553E-03,2.06734E+03,1.02547E+03,286.18,726.696E-03,186.724E-03
174,683.875E-03,2.0816E+03,1.04358E+03,296.72,734.664E-03,179.343E-03
175,701.326E-03,2.09644E+03,1.06234E+03,307.752,742.933E-03,171.836E-03
176,719.278E-03,2.11145E+03,1.0812E+03,319.02,751.288E-03,164.5E-03
177,737.747E-03,2.12675E+03,1.10008E+03,330.657,759.772E-03,157.564E-03
178,756.678E-03,2.14223E+03,1.11902E+03,342.543,768.343E-03,150.851E-03
179,776.078E-03,2.158E+03,1.13783E+03,354.834,777.024E-03,144.758E-03
180,795.96E-03,2.17388E+03,1.15671E+03,367.264,785.752E-03,138.735E-03
181,816.457E-03,2.18993E+03,1.17545E+03,379.943,794.518E-03,133.186E-03
182,839.277E-03,2.20742E+03,1.19587E+03,393.798,804.06E-03,127.161E-03
183,861.304E-03,2.22448E+03,1.21524E+03,407.529,813.33E-03,122.126E-03
184,884.285E-03,2.24189E+03,1.23485E+03,421.608,822.757E-03,117.229E-03
185,908.24E-03,2.25976E+03,1.25463E+03,436.159,832.375E-03,112.712E-03
186,933.187E-03,2.27849E+03,1.27477E+03,451.625,842.415E-03,108.846E-03
187,959.343E-03,2.29832E+03,1.29624E+03,468.104,853.107E-03,104.668E-03
188,988.602E-03,2.32086E+03,1.31993E+03,487.113,865.228E-03,100.97E-03
189,1.01804,2.34389E+03,1.34376E+03,506.753,877.619E-03,97.8044E-03
190,1.04743,2.36694E+03,1.36745E+03,526.536,890.024E-03,94.9177E-03
191,1.0767,2.38942E+03,1.39056E+03,545.867,902.106E-03,92.1211E-03
192,1.10652,2.41215E+03,1.41362E+03,565.518,914.28E-03,89.7474E-03
193,1.13796,2.43573E+03,1.43767E+03,585.925,926.912E-03,87.1462E-03
194,1.16918,2.45792E+03,1.46041E+03,605.039,938.722E-03,84.5132E-03
195,1.18722,2.62117E+03,1.77267E+03,751.868,1.05803,
196,1.20525,2.86023E+03,1.89246E+03,997.371,1.18777,37.4545E-03
197,1.22338,2.99617E+03,2.01708E+03,1.13373E+03,1.2698,52.2573E-03
198,1.24295,3.08636E+03,2.10793E+03,1.22281E+03,1.32484,53.184E-03
199,1.26437,3.16798E+03,2.20041E+03,1.30186E+03,1.37547,41.8893E-03
200,1.28393,3.21627E+03,2.2638E+03,1.34734E+03,1.406,24.4928E-03
201,1.30256,3.25676E+03,2.2962E+03,1.38711E+03,1.42856,33.2457E-03
202,1.32119,3.29412E+03,2.3454E+03,1.42154E+03,1.45133,17.7016E-03
203,1.33914,3.32635E+03,2.38183E+03,1.45182E+03,1.47016,11.6305E-03
204,1.35611,3.35651E+03,2.41429E+03,1.48024E+03,1.48748,7.37458E-03
205,1.37288,3.3647E+03,2.43168E+03,1.486E+03,1.49197,
206,1.38904,3.37863E+03,2.44851E+03,1.49815E+03,1.49933,
207,1.40609,3.38961E+03,2.46766E+03,1.5069E+03,1.50542,
208,1.42209,3.38645E+03,2.4737E+03,1.50149E+03,1.50297,
209,1.43727,3.38307E+03,2.46466E+03,1.49738E+03,1.49909,
210,1.45188,3.3821E+03,2.45922E+03,1.49567E+03,1.4969,
211,1.4652,3.37152E+03,2.45213E+03,1.48526E+03,-279.626E-03,173.391E-03
212,1.47881,3.34488E+03,2.42945E+03,1.4603E+03,428.91E-03,66.6466E-03
213,1.49099,3.32643E+03,2.41445E+03,1.43608E+03,407.246E-03,55.3515E-03
214,1.50302,3.29981E+03,2.39451E+03,1.40775E+03,1.44432,
215,1.51564,3.27349E+03,2.36227E+03,1.38098E+03,1.42674,
216,1.52791,3.24067E+03,2.3338E+03,1.34684E+03,1.40626,
217,1.539,3.20977E+03,2.30731E+03,1.31624E+03,-561.741E-03,163.799E-03
218,1.54928,3.17294E+03,2.27882E+03,1.27631E+03,1.36465,
219,1.55858,3.1301E+03,2.23313E+03,1.23304E+03,1.33768,
220,1.5673,3.0997E+03,2.20589E+03,1.20174E+03,271.72E-03,27.6328E-03
221,1.5759,3.05497E+03,2.16214E+03,1.15622E+03,1.29119,
222,1.58444,2.99955E+03,2.10185E+03,1.10563E+03,209.977E-03,9.40037E-03
223,1.59352,2.94705E+03,2.06577E+03,1.05715E+03,0.,0.
224,1.60124,2.90883E+03,2.01489E+03,1.00854E+03,-932.554E-03,87.6617E-03
225,1.6084,2.84489E+03,1.95431E+03,944.209,112.557E-03,1.08099E-03
226,1.615,2.77275E+03,1.89401E+03,872.785,0.,0.
227,1.62116,2.70595E+03,1.8174E+03,804.586,0.,0.
228,1.62698,2.65179E+03,1.7608E+03,751.292,20.9216E-03,5.04422E-03
229,1.63233,2.58464E+03,1.69241E+03,684.563,0.,0.
230,1.63713,2.52058E+03,1.63459E+03,616.517,-1.25719,57.823E-03
231,1.64176,2.44511E+03,1.56193E+03,540.634,918.294E-03,
232,1.64633,2.37902E+03,1.48973E+03,477.682,-1.33039,42.6564E-03
233,1.65059,2.31894E+03,1.44284E+03,413.185,842.294E-03,
234,1.65435,2.25868E+03,1.38303E+03,353.128,-132.271E-03,
235,1.65814,2.20413E+03,1.3215E+03,298.38,771.629E-03,
236,1.66228,2.13638E+03,1.26309E+03,230.551,-1.50021,14.7386E-03
237,1.66651,2.06998E+03,1.19595E+03,163.107,691.349E-03,
238,1.67123,2.00076E+03,1.1258E+03,94.6553,-241.428E-03,
239,1.67534,1.93289E+03,1.05683E+03,25.119,607.582E-03,
240,1.67938,1.88326E+03,1.00421E+03,-23.6282,0.,0.
241,1.68301,1.79682E+03,942.895,-113.504,0.,0.
242,1.68654,1.73982E+03,869.957,-170.521,490.815E-03,
243,1.68979,1.68017E+03,806.127,-229.232,-1.8075,
244,1.69251,1.61895E+03,748.013,-291.19,-1.85033,
245,1.69514,1.56298E+03,697.553,-347.042,-434.564E-03,
246,1.69767,1.5126E+03,648.889,-397.249,-458.348E-03,
247,1.70009,1.45636E+03,589.253,-453.188,-481.983E-03,
248,1.70247,1.41561E+03,537.892,-493.329,-506.894E-03,
249,1.70471,1.37752E+03,493.566,-531.,-526.283E-03,
250,1.70682,1.34102E+03,454.356,-566.508,-546.739E-03,
251,1.70869,1.30448E+03,415.005,-601.773,0.,0.
252,1.7105,1.26156E+03,361.127,-645.574,-588.973E-03,
253,1.71223,1.22493E+03,312.04,-680.734,-2.04071,
254,1.7138,1.19699E+03,286.478,-709.541,156.192E-03,
255,1.71525,1.16446E+03,251.591,-741.405,-2.06698,
256,1.7167,1.13231E+03,217.572,-774.026,116.237E-03,
257,1.71808,1.1047E+03,184.733,-801.193,98.5815E-03,
258,1.71938,1.07949E+03,153.612,-825.841,82.2611E-03,
259,1.72068,1.05643E+03,124.366,-848.298,67.1844E-03,
260,1.72188,1.04034E+03,101.787,-863.401,-705.989E-03,
261,1.72301,1.02931E+03,82.26,-873.658,-2.10325,
262,1.72409,1.02125E+03,64.2081,-880.302,0.,0.
263,1.72498,1.02348E+03,54.7484,-876.837,-722.237E-03,
264,1.72596,1.02454E+03,53.8446,-875.612,41.0712E-03,17.5896E-03
265,1.72677,1.02835E+03,53.7123,-871.36,42.6852E-03,21.9632E-03
266,1.72758,1.02989E+03,49.5289,-869.076,-2.08641,
267,1.7283,1.03169E+03,47.336,-866.732,-2.08021,
268,1.72911,1.04587E+03,51.465,-850.898,49.9888E-03,45.5485E-03
269,1.72979,1.04945E+03,54.9247,-847.415,52.1207E-03,46.2295E-03
270,1.73055,1.04708E+03,45.5963,-848.638,-718.225E-03,
271,1.73118,1.04393E+03,41.9209,-851.904,47.4705E-03,55.6369E-03
272,1.73205,1.04186E+03,39.6175,-854.05,46.1454E-03,56.0473E-03
273,1.73263,1.03928E+03,37.,-856.703,44.5522E-03,56.0359E-03
274,1.73321,1.03636E+03,35.2663,-859.922,42.9488E-03,54.4858E-03
275,1.73345,1.03497E+03,34.7401,-861.528,42.2295E-03,53.3823E-03
276,1.73393,1.03309E+03,39.0374,-864.498,42.0982E-03,45.6456E-03
277,1.73463,1.02975E+03,37.3344,-868.091,-690.793E-03,
278,1.73515,1.02998E+03,36.6226,-867.631,-685.727E-03,
279,1.73568,1.03051E+03,36.2367,-867.193,-2.02999,9.82338E-03
280,1.73619,1.03032E+03,35.179,-865.988,0.,0.
281,1.73694,1.02905E+03,34.3768,-868.438,-672.423E-03,
282,1.73741,1.03185E+03,33.0229,-865.177,40.4982E-03,51.3735E-03
283,1.73782,1.03445E+03,31.4497,-861.821,41.4003E-03,56.6157E-03
284,1.73802,1.03524E+03,30.1303,-860.658,41.5345E-03,59.4427E-03
285,1.73847,1.03863E+03,26.6234,-856.062,42.4645E-03,68.275E-03
286,1.73892,1.04283E+03,25.5374,-850.95,44.1484E-03,74.9921E-03
287,1.73923,1.04803E+03,25.2485,-844.766,46.4175E-03,81.9849E-03
288,1.73958,1.05301E+03,25.8444,-838.739,0.,0.
289,1.74006,1.06888E+03,33.0917,-821.449,57.0314E-03,98.4864E-03
290,1.74044,1.08039E+03,38.2437,-808.424,-639.707E-03,
291,1.74084,1.09193E+03,44.3119,-796.022,69.223E-03,113.903E-03
292,1.74106,1.10062E+03,49.4331,-786.605,73.9661E-03,118.656E-03
293,1.74124,1.11266E+03,57.4564,-773.757,-1.94912,
294,1.74135,1.1236E+03,62.0052,-761.461,-604.657E-03,
295,1.74163,1.1326E+03,65.2162,-751.272,90.9667E-03,138.999E-03
296,1.74173,1.14059E+03,70.7648,-742.814,95.4596E-03,141.849E-03
297,1.74176,1.14535E+03,74.4313,-737.881,98.1837E-03,142.958E-03
298,1.742,1.15085E+03,78.2595,-732.026,-1.92261,
299,1.74218,1.15526E+03,81.8506,-727.528,103.835E-03,145.433E-03
300,1.74225,1.15993E+03,85.8387,-722.752,106.575E-03,146.064E-03
301,1.7425,1.16332E+03,89.4636,-719.475,108.667E-03,145.576E-03
302,1.74275,1.16108E+03,89.1464,-722.172,-538.236E-03,
