,Unnamed: 1,S:Max Principal P,S:Mid Principal P,S:Min Principal P,Unnamed: 9,Unnamed: 10
54,77.0198E-03,1.23615E+03,241.377,3.29599,435.765E-03,650.414E-03
55,78.6622E-03,1.241E+03,242.254,3.49516,435.837E-03,650.761E-03
56,80.3069E-03,1.24586E+03,243.438,3.62513,435.999E-03,650.538E-03
57,81.9546E-03,1.25066E+03,244.616,3.74106,436.154E-03,650.292E-03
58,83.6133E-03,1.25538E+03,245.893,3.72501,436.285E-03,649.699E-03
59,85.282E-03,1.26019E+03,247.268,3.83896,436.518E-03,649.149E-03
60,86.9605E-03,1.26503E+03,248.77,3.9896,436.818E-03,648.462E-03
61,88.654E-03,1.26988E+03,250.376,4.11027,437.143E-03,647.581E-03
62,90.3492E-03,1.27464E+03,251.842,4.27569,437.439E-03,646.954E-03
63,92.062E-03,1.27944E+03,253.423,4.44701,437.78E-03,646.171E-03
64,93.7845E-03,1.28423E+03,255.066,4.63209,438.151E-03,645.317E-03
65,95.5191E-03,1.28901E+03,256.737,4.80936,438.529E-03,644.407E-03
66,97.2657E-03,1.29389E+03,258.406,5.21016,439.01E-03,643.817E-03
67,99.029E-03,1.29868E+03,260.123,5.45303,439.434E-03,642.933E-03
68,100.81E-03,1.30343E+03,262.04,5.6405,439.909E-03,641.674E-03
69,102.616E-03,1.30824E+03,264.056,5.92236,440.465E-03,640.407E-03
70,104.435E-03,1.31312E+03,266.102,6.25368,441.049E-03,639.182E-03
71,106.268E-03,1.31791E+03,267.965,6.51639,441.527E-03,638.134E-03
72,108.107E-03,1.32263E+03,269.669,6.72724,441.919E-03,637.245E-03
73,109.956E-03,1.3273E+03,271.387,6.81384,442.254E-03,636.177E-03
74,111.826E-03,1.33174E+03,273.474,6.71857,442.657E-03,634.284E-03
75,113.719E-03,1.33641E+03,275.468,6.96991,443.18E-03,633.021E-03
76,115.629E-03,1.3411E+03,277.374,7.23685,443.672E-03,631.915E-03
77,117.555E-03,1.34575E+03,279.183,7.47294,444.109E-03,630.916E-03
78,119.492E-03,1.35034E+03,280.904,7.61824,444.468E-03,629.925E-03
79,121.454E-03,1.35495E+03,282.943,7.8531,444.992E-03,628.586E-03
80,123.441E-03,1.35954E+03,285.02,8.07766,445.524E-03,627.181E-03
81,125.447E-03,1.3642E+03,286.997,8.42052,446.068E-03,626.09E-03
82,127.472E-03,1.36884E+03,288.905,8.71357,446.558E-03,625.041E-03
83,129.511E-03,1.37346E+03,290.806,8.94635,447.014E-03,623.934E-03
84,131.571E-03,1.37802E+03,292.906,9.20596,447.562E-03,622.556E-03
85,133.667E-03,1.38263E+03,295.105,9.50691,448.16E-03,621.108E-03
86,135.78E-03,1.38725E+03,297.242,9.8145,448.734E-03,619.768E-03
87,137.914E-03,1.39184E+03,299.295,10.0553,449.242E-03,618.47E-03
88,140.066E-03,1.39643E+03,301.245,10.3232,449.721E-03,617.357E-03
89,142.259E-03,1.40097E+03,303.56,10.5962,450.34E-03,615.724E-03
90,144.481E-03,1.40561E+03,305.841,10.9624,450.981E-03,614.28E-03
91,146.739E-03,1.4103E+03,308.14,11.2998,451.607E-03,612.8E-03
92,149.011E-03,1.41494E+03,310.302,11.6146,452.171E-03,611.486E-03
93,151.387E-03,1.41972E+03,312.714,11.9774,452.835E-03,609.921E-03
94,153.825E-03,1.42459E+03,315.3,12.3927,453.579E-03,608.202E-03
95,156.295E-03,1.42947E+03,317.853,12.7728,454.287E-03,606.505E-03
96,158.792E-03,1.43435E+03,320.31,13.1574,454.958E-03,604.96E-03
97,161.327E-03,1.43925E+03,322.881,13.6146,455.7E-03,603.348E-03
98,163.91E-03,1.4442E+03,325.704,14.0851,456.531E-03,601.422E-03
99,166.532E-03,1.44918E+03,328.482,14.5599,457.341E-03,599.586E-03
100,169.189E-03,1.45416E+03,331.196,14.9833,458.098E-03,597.791E-03
101,171.89E-03,1.45913E+03,334.12,15.4623,458.952E-03,595.776E-03
102,174.639E-03,1.46418E+03,337.187,15.9906,459.871E-03,593.649E-03
103,177.432E-03,1.46928E+03,340.28,16.5095,460.784E-03,591.505E-03
104,180.268E-03,1.47444E+03,343.322,17.084,461.696E-03,589.518E-03
105,183.159E-03,1.47957E+03,346.655,17.6914,462.723E-03,587.171E-03
106,186.107E-03,1.48479E+03,350.039,18.3045,463.758E-03,584.801E-03
107,189.106E-03,1.49005E+03,353.427,18.8921,464.771E-03,582.426E-03
108,192.158E-03,1.49531E+03,356.97,19.5514,465.868E-03,579.926E-03
109,195.273E-03,1.50064E+03,360.672,20.2329,467.018E-03,577.27E-03
110,198.449E-03,1.50609E+03,364.471,20.9456,468.199E-03,574.565E-03
111,201.682E-03,1.51155E+03,368.355,21.718,469.43E-03,571.828E-03
112,204.986E-03,1.51707E+03,372.429,22.5444,470.74E-03,568.923E-03
113,208.357E-03,1.52269E+03,376.585,23.3747,472.064E-03,565.958E-03
114,211.798E-03,1.52836E+03,380.896,24.2698,473.459E-03,562.885E-03
115,215.317E-03,1.53409E+03,385.39,25.207,474.924E-03,559.643E-03
116,218.909E-03,1.53995E+03,389.972,26.2034,476.425E-03,556.403E-03
117,222.577E-03,1.546E+03,394.843,27.4645,478.125E-03,553.125E-03
118,226.327E-03,1.55184E+03,399.666,28.4284,479.676E-03,549.562E-03
119,230.158E-03,1.55786E+03,404.641,29.4824,481.295E-03,545.96E-03
120,234.073E-03,1.56395E+03,409.967,30.7035,483.095E-03,542.109E-03
121,238.073E-03,1.57017E+03,415.395,31.95,484.918E-03,538.207E-03
122,242.16E-03,1.57645E+03,421.015,33.2548,486.817E-03,534.148E-03
123,246.337E-03,1.58282E+03,426.835,34.6583,488.809E-03,529.977E-03
124,250.604E-03,1.58928E+03,432.792,36.0658,490.827E-03,525.68E-03
125,254.966E-03,1.59584E+03,438.993,37.6754,493.E-03,521.316E-03
126,259.422E-03,1.6025E+03,445.365,39.2608,495.195E-03,516.76E-03
127,263.971E-03,1.60922E+03,451.979,40.9906,497.519E-03,512.071E-03
128,268.618E-03,1.61604E+03,458.73,42.7681,499.885E-03,507.311E-03
129,273.361E-03,1.62294E+03,465.706,44.6552,502.356E-03,502.41E-03
130,278.204E-03,1.6299E+03,472.838,46.5816,504.874E-03,497.392E-03
131,283.148E-03,1.63705E+03,480.27,48.7278,507.56E-03,492.282E-03
132,288.198E-03,1.64421E+03,487.895,50.8311,510.271E-03,486.908E-03
133,293.353E-03,1.65149E+03,495.663,53.1394,513.096E-03,481.614E-03
134,298.616E-03,1.65888E+03,503.689,55.5192,516.01E-03,476.117E-03
135,412.845E-03,2.79062E+03,1.38071E+03,1.24932E+03,1.22088,816.448E-03
136,454.679E-03,2.78326E+03,1.35299E+03,1.23829E+03,1.2016,881.859E-03
137,516.545E-03,2.58628E+03,1.14565E+03,1.01476E+03,1.0476,839.6E-03
138,581.771E-03,2.64439E+03,1.31417E+03,1.15262E+03,0.,0.
139,632.938E-03,2.83663E+03,1.41959E+03,1.2199E+03,1.19562,838.773E-03
140,684.334E-03,2.98402E+03,1.59968E+03,1.34539E+03,0.,0.
141,738.58E-03,2.96764E+03,1.64925E+03,1.28128E+03,1.28015,588.768E-03
142,791.429E-03,3.06277E+03,1.8544E+03,1.32835E+03,1.35158,484.169E-03
143,853.7E-03,3.0613E+03,1.99567E+03,1.28622E+03,1.3663,293.647E-03
144,922.763E-03,3.08197E+03,2.06185E+03,1.29263E+03,0.,0.
145,981.661E-03,3.00623E+03,2.04818E+03,1.20251E+03,1.33432,163.33E-03
146,1.03831,2.90727E+03,2.04255E+03,1.10613E+03,0.,0.
147,1.09964,2.86596E+03,2.0377E+03,1.04526E+03,1.25592,38.4631E-03
148,1.16015,2.87765E+03,2.06756E+03,1.04879E+03,0.,0.
149,1.2219,2.69257E+03,2.06551E+03,873.451,1.17285,
150,1.28297,2.73182E+03,2.03577E+03,904.355,0.,0.
151,1.34135,2.56981E+03,1.98076E+03,746.487,1.09557,
152,1.39769,2.4845E+03,1.97887E+03,671.155,1.05596,
153,1.44919,2.49252E+03,1.92984E+03,661.874,1.04348,
154,1.50414,2.53051E+03,1.90562E+03,686.,363.201E-03,
155,1.56174,2.43719E+03,1.88224E+03,595.803,388.651E-03,
156,1.61822,2.37345E+03,1.88924E+03,536.663,970.215E-03,
157,1.67502,2.32363E+03,1.88935E+03,491.423,945.64E-03,
158,1.73036,2.31377E+03,1.89699E+03,477.979,937.591E-03,
159,1.78598,2.26781E+03,1.88534E+03,432.783,911.626E-03,
160,1.84259,2.3043E+03,1.92862E+03,467.162,931.957E-03,
161,1.8985,2.25236E+03,1.91521E+03,427.214,480.023E-03,
162,1.95354,2.28502E+03,2.04219E+03,469.564,936.663E-03,
163,2.00749,2.30235E+03,2.1E+03,495.354,952.047E-03,
164,2.05941,2.30436E+03,2.09646E+03,489.825,947.78E-03,
165,2.11258,2.27418E+03,2.15507E+03,490.156,0.,0.
166,2.16432,2.2576E+03,2.17612E+03,476.862,736.961E-03,
167,2.21511,2.245E+03,2.18144E+03,461.262,929.491E-03,
168,2.26772,2.26425E+03,2.16374E+03,454.375,923.76E-03,
169,2.31838,2.27888E+03,2.14611E+03,447.019,917.922E-03,
170,2.36164,2.29301E+03,2.07243E+03,443.769,1.00117,
171,2.40221,2.20585E+03,2.02468E+03,366.523,762.218E-03,
172,2.44145,2.18584E+03,2.0586E+03,360.247,869.425E-03,
173,2.48081,2.15083E+03,2.04899E+03,327.995,850.722E-03,
174,2.52003,2.1208E+03,2.06909E+03,314.337,842.933E-03,
175,2.55649,2.16039E+03,2.03646E+03,325.839,848.933E-03,
176,2.59102,2.14072E+03,2.01905E+03,304.616,836.782E-03,
177,2.62569,2.09351E+03,1.96063E+03,251.526,1.06848,
178,2.65899,2.13635E+03,1.9236E+03,270.869,890.42E-03,
179,2.70398,2.13491E+03,2.03109E+03,293.502,829.634E-03,
180,2.76515,2.05566E+03,1.9536E+03,210.62,1.13679,
181,2.82301,1.99699E+03,1.92967E+03,158.795,0.,0.
182,2.87834,2.03072E+03,1.95326E+03,181.678,961.562E-03,
183,2.93003,2.10562E+03,1.96673E+03,237.001,1.16126,
184,2.97715,2.169E+03,1.99599E+03,282.635,820.859E-03,
185,3.02275,2.16667E+03,1.95612E+03,258.576,995.253E-03,
186,3.06649,2.15881E+03,1.92208E+03,240.237,794.978E-03,
187,3.10845,2.1985E+03,1.94347E+03,259.856,1.20602,
188,3.15007,2.14908E+03,1.87389E+03,200.21,770.56E-03,
189,3.19024,2.16774E+03,1.82706E+03,188.3,760.701E-03,
190,3.22938,2.17195E+03,1.77572E+03,168.228,1.23889,
191,3.2686,2.18416E+03,1.71086E+03,158.238,736.037E-03,
192,3.30314,2.13887E+03,1.83309E+03,192.305,765.581E-03,
193,3.33402,2.10891E+03,1.87071E+03,185.252,1.30473,
194,3.36343,2.07922E+03,1.8701E+03,164.518,1.02884,
195,3.39065,2.06294E+03,1.80617E+03,138.199,737.967E-03,
196,3.41703,2.04066E+03,1.78731E+03,114.634,725.005E-03,
197,3.44294,2.03006E+03,1.77014E+03,98.5904,715.827E-03,
198,3.46765,2.02519E+03,1.72105E+03,83.9943,1.27907,
199,3.49156,2.0144E+03,1.71878E+03,76.4143,702.208E-03,
200,3.51413,2.02336E+03,1.68362E+03,76.3775,700.115E-03,
201,3.5358,2.01092E+03,1.65565E+03,60.1229,1.30231,
202,3.55649,2.00501E+03,1.65008E+03,53.4386,686.559E-03,
203,3.57644,1.99865E+03,1.64221E+03,46.0267,682.357E-03,
204,3.59591,1.99293E+03,1.6345E+03,38.5139,678.074E-03,
205,3.61501,1.97957E+03,1.61946E+03,22.9458,669.347E-03,
206,3.63333,1.97122E+03,1.59322E+03,11.3776,661.877E-03,
207,3.65122,1.97504E+03,1.60984E+03,15.4553,664.915E-03,
208,3.66888,1.98839E+03,1.61852E+03,27.5371,1.32069,
209,3.68625,1.98315E+03,1.61024E+03,20.1031,667.051E-03,
210,3.70333,1.98003E+03,1.60722E+03,15.9642,664.772E-03,
211,3.71999,2.07368E+03,1.73182E+03,113.487,720.3E-03,
212,3.73656,2.0542E+03,1.74055E+03,100.807,714.655E-03,
213,3.75272,2.04664E+03,1.71732E+03,91.4911,708.829E-03,
214,3.76867,2.03648E+03,1.71404E+03,82.6885,704.301E-03,
215,3.78437,2.02884E+03,1.70283E+03,76.0663,700.505E-03,
216,3.79931,2.03134E+03,1.6928E+03,76.1381,699.93E-03,
217,3.81405,2.04224E+03,1.66378E+03,77.0715,698.273E-03,
218,3.82861,2.05214E+03,1.67371E+03,84.7382,702.489E-03,
219,3.84269,2.0598E+03,1.67255E+03,89.7904,704.763E-03,
220,3.85674,2.04584E+03,1.66781E+03,74.7352,696.941E-03,
221,3.87026,2.05525E+03,1.65605E+03,79.7018,698.435E-03,
222,3.88393,2.05407E+03,1.64997E+03,76.699,696.466E-03,
223,3.89714,2.04985E+03,1.64503E+03,72.8514,694.3E-03,
224,3.91016,2.06955E+03,1.62824E+03,80.5373,1.28582,
225,3.92304,2.06677E+03,1.63666E+03,81.3017,1.16013,6.38396E-03
226,3.93566,2.06001E+03,1.63802E+03,76.361,695.125E-03,
227,3.9481,2.0562E+03,1.63254E+03,72.4565,692.861E-03,
228,3.95961,2.05601E+03,1.58032E+03,66.8159,1.27839,
229,3.97175,2.06916E+03,1.58658E+03,76.7792,691.103E-03,
230,3.98285,2.07229E+03,1.58113E+03,78.2149,1.07945,68.7236E-03
231,3.99371,2.07271E+03,1.58319E+03,78.2133,0.,0.
232,4.00439,2.07346E+03,1.6052E+03,78.5655,1.26028,
233,4.01449,2.06749E+03,1.59043E+03,72.6663,1.06675,
234,4.02466,2.0679E+03,1.59992E+03,73.244,690.217E-03,
235,4.03447,2.06285E+03,1.57588E+03,66.6264,1.29542,
236,4.04428,2.04986E+03,1.57281E+03,54.5257,1.30575,
237,4.8476,1.97314E+03,1.44053E+03,-43.4989,0.,0.
