,Unnamed: 1,S:Max Principal P,S:Mid Principal P,S:Min Principal P,Unnamed: 9,Unnamed: 10
54,77.0198E-03,1.23615E+03,241.377,3.29599,435.765E-03,650.414E-03
55,78.6622E-03,1.241E+03,242.254,3.49516,435.837E-03,650.761E-03
56,80.3069E-03,1.24586E+03,243.438,3.62513,435.999E-03,650.538E-03
57,81.9546E-03,1.25066E+03,244.616,3.74106,436.154E-03,650.292E-03
58,83.6133E-03,1.25538E+03,245.893,3.72501,436.285E-03,649.699E-03
59,85.282E-03,1.26019E+03,247.268,3.83896,436.518E-03,649.149E-03
60,86.9605E-03,1.26503E+03,248.77,3.9896,436.818E-03,648.462E-03
61,88.654E-03,1.26988E+03,250.376,4.11027,437.143E-03,647.581E-03
62,90.3492E-03,1.27464E+03,251.842,4.27569,437.439E-03,646.954E-03
63,92.062E-03,1.27944E+03,253.423,4.44701,437.78E-03,646.171E-03
64,93.7845E-03,1.28423E+03,255.066,4.63209,438.151E-03,645.317E-03
65,95.5191E-03,1.28901E+03,256.737,4.80936,438.529E-03,644.407E-03
66,97.2657E-03,1.29389E+03,258.406,5.21016,439.01E-03,643.817E-03
67,99.029E-03,1.29868E+03,260.123,5.45303,439.434E-03,642.933E-03
68,100.81E-03,1.30343E+03,262.04,5.6405,439.909E-03,641.674E-03
69,102.616E-03,1.30824E+03,264.056,5.92236,440.465E-03,640.407E-03
70,104.435E-03,1.31312E+03,266.102,6.25368,441.049E-03,639.182E-03
71,106.268E-03,1.31791E+03,267.965,6.51639,441.527E-03,638.134E-03
72,108.107E-03,1.32263E+03,269.669,6.72724,441.919E-03,637.245E-03
73,109.956E-03,1.3273E+03,271.387,6.81384,442.254E-03,636.177E-03
74,111.826E-03,1.33174E+03,273.474,6.71857,442.657E-03,634.284E-03
75,113.719E-03,1.33641E+03,275.468,6.96991,443.18E-03,633.021E-03
76,115.629E-03,1.3411E+03,277.374,7.23685,443.672E-03,631.915E-03
77,117.555E-03,1.34575E+03,279.183,7.47294,444.109E-03,630.916E-03
78,119.492E-03,1.35034E+03,280.904,7.61824,444.468E-03,629.925E-03
79,121.454E-03,1.35495E+03,282.943,7.8531,444.992E-03,628.586E-03
80,123.441E-03,1.35954E+03,285.02,8.07766,445.524E-03,627.181E-03
81,125.447E-03,1.3642E+03,286.997,8.42052,446.068E-03,626.09E-03
82,127.472E-03,1.36884E+03,288.905,8.71357,446.558E-03,625.041E-03
83,129.511E-03,1.37346E+03,290.806,8.94635,447.014E-03,623.934E-03
84,131.571E-03,1.37802E+03,292.906,9.20596,447.562E-03,622.556E-03
85,133.667E-03,1.38263E+03,295.105,9.50691,448.16E-03,621.108E-03
86,135.78E-03,1.38725E+03,297.242,9.8145,448.734E-03,619.768E-03
87,137.914E-03,1.39184E+03,299.295,10.0553,449.242E-03,618.47E-03
88,140.066E-03,1.39643E+03,301.245,10.3232,449.721E-03,617.357E-03
89,142.259E-03,1.40097E+03,303.56,10.5962,450.34E-03,615.724E-03
90,144.481E-03,1.40561E+03,305.841,10.9624,450.981E-03,614.28E-03
91,146.739E-03,1.4103E+03,308.14,11.2998,451.607E-03,612.8E-03
92,149.011E-03,1.41494E+03,310.302,11.6146,452.171E-03,611.486E-03
93,151.387E-03,1.41972E+03,312.714,11.9774,452.835E-03,609.921E-03
94,153.825E-03,1.42459E+03,315.3,12.3927,453.579E-03,608.202E-03
95,156.295E-03,1.42947E+03,317.853,12.7728,454.287E-03,606.505E-03
96,158.792E-03,1.43435E+03,320.31,13.1574,454.958E-03,604.96E-03
97,161.327E-03,1.43925E+03,322.881,13.6146,455.7E-03,603.348E-03
98,163.91E-03,1.4442E+03,325.704,14.0851,456.531E-03,601.422E-03
99,166.532E-03,1.44918E+03,328.482,14.5599,457.341E-03,599.586E-03
100,169.189E-03,1.45416E+03,331.196,14.9833,458.098E-03,597.791E-03
101,171.89E-03,1.45913E+03,334.12,15.4623,458.952E-03,595.776E-03
102,174.639E-03,1.46418E+03,337.187,15.9906,459.871E-03,593.649E-03
103,177.432E-03,1.46928E+03,340.28,16.5095,460.784E-03,591.505E-03
104,180.268E-03,1.47444E+03,343.322,17.084,461.696E-03,589.518E-03
105,183.159E-03,1.47957E+03,346.655,17.6914,462.723E-03,587.171E-03
106,186.107E-03,1.48479E+03,350.039,18.3045,463.758E-03,584.801E-03
107,189.106E-03,1.49005E+03,353.427,18.8921,464.771E-03,582.426E-03
108,192.158E-03,1.49531E+03,356.97,19.5514,465.868E-03,579.926E-03
109,195.273E-03,1.50064E+03,360.672,20.2329,467.018E-03,577.27E-03
110,198.449E-03,1.50609E+03,364.471,20.9456,468.199E-03,574.565E-03
111,201.682E-03,1.51155E+03,368.355,21.718,469.43E-03,571.828E-03
112,204.986E-03,1.51707E+03,372.429,22.5444,470.74E-03,568.923E-03
113,208.357E-03,1.52269E+03,376.585,23.3747,472.064E-03,565.958E-03
114,211.798E-03,1.52836E+03,380.896,24.2698,473.459E-03,562.885E-03
115,215.317E-03,1.53409E+03,385.39,25.207,474.924E-03,559.643E-03
116,218.909E-03,1.53995E+03,389.972,26.2034,476.425E-03,556.403E-03
117,222.577E-03,1.546E+03,394.843,27.4645,478.125E-03,553.125E-03
118,226.327E-03,1.55184E+03,399.666,28.4284,479.676E-03,549.562E-03
119,230.158E-03,1.55786E+03,404.641,29.4824,481.295E-03,545.96E-03
120,234.073E-03,1.56395E+03,409.967,30.7035,483.095E-03,542.109E-03
121,238.073E-03,1.57017E+03,415.395,31.95,484.918E-03,538.207E-03
122,242.16E-03,1.57645E+03,421.015,33.2548,486.817E-03,534.148E-03
123,246.337E-03,1.58282E+03,426.835,34.6583,488.809E-03,529.977E-03
124,250.604E-03,1.58928E+03,432.792,36.0658,490.827E-03,525.68E-03
125,254.966E-03,1.59584E+03,438.993,37.6754,493.E-03,521.316E-03
126,259.422E-03,1.6025E+03,445.365,39.2608,495.195E-03,516.76E-03
127,263.971E-03,1.60922E+03,451.979,40.9906,497.519E-03,512.071E-03
128,268.618E-03,1.61604E+03,458.73,42.7681,499.885E-03,507.311E-03
129,273.361E-03,1.62294E+03,465.706,44.6552,502.356E-03,502.41E-03
130,278.204E-03,1.6299E+03,472.838,46.5816,504.874E-03,497.392E-03
131,283.148E-03,1.63705E+03,480.27,48.7278,507.56E-03,492.282E-03
132,288.198E-03,1.64421E+03,487.895,50.8311,510.271E-03,486.908E-03
133,293.353E-03,1.65149E+03,495.663,53.1394,513.096E-03,481.614E-03
134,298.616E-03,1.65888E+03,503.689,55.5192,516.01E-03,476.117E-03
135,303.993E-03,1.66634E+03,511.904,58.0128,519.015E-03,470.529E-03
136,309.485E-03,1.67396E+03,520.43,60.6226,522.138E-03,464.739E-03
137,315.096E-03,1.68162E+03,529.158,63.3478,525.358E-03,458.835E-03
138,320.826E-03,1.6894E+03,538.012,66.1758,528.634E-03,452.935E-03
139,326.68E-03,1.69728E+03,547.166,69.1527,532.048E-03,446.846E-03
140,332.661E-03,1.70525E+03,556.593,72.2034,535.551E-03,440.542E-03
141,338.776E-03,1.71337E+03,566.143,75.4527,539.152E-03,434.34E-03
142,345.076E-03,1.72164E+03,576.023,78.8584,542.895E-03,427.939E-03
143,351.857E-03,1.73049E+03,586.755,82.5786,546.96E-03,420.993E-03
144,358.912E-03,1.73961E+03,597.844,86.5342,551.195E-03,413.929E-03
145,366.14E-03,1.74886E+03,609.308,90.6628,555.587E-03,406.629E-03
146,373.547E-03,1.75822E+03,620.938,94.9337,560.06E-03,399.318E-03
147,381.134E-03,1.76773E+03,632.844,99.3932,564.663E-03,391.915E-03
148,388.911E-03,1.77743E+03,645.137,104.07,569.441E-03,384.316E-03
149,396.826E-03,1.78718E+03,657.516,108.912,574.293E-03,376.804E-03
150,404.925E-03,1.79704E+03,670.106,113.916,579.246E-03,369.24E-03
151,413.227E-03,1.80704E+03,683.007,119.085,584.326E-03,361.514E-03
152,421.756E-03,1.81721E+03,696.166,124.46,589.537E-03,353.738E-03
153,430.549E-03,1.82758E+03,709.614,130.079,594.897E-03,345.921E-03
154,439.624E-03,1.83816E+03,723.43,135.924,600.423E-03,337.949E-03
155,448.961E-03,1.84892E+03,737.602,141.984,606.104E-03,329.818E-03
156,458.523E-03,1.85979E+03,751.898,148.237,611.874E-03,321.769E-03
157,468.308E-03,1.87077E+03,766.411,154.656,617.744E-03,313.661E-03
158,478.368E-03,1.88192E+03,781.189,161.307,623.753E-03,305.521E-03
159,488.664E-03,1.89318E+03,796.158,168.131,629.858E-03,297.359E-03
160,499.257E-03,1.90462E+03,811.36,175.177,636.086E-03,289.19E-03
161,510.167E-03,1.9162E+03,826.7,182.444,642.414E-03,281.125E-03
162,521.403E-03,1.92801E+03,842.392,189.978,648.914E-03,272.964E-03
163,532.972E-03,1.93995E+03,858.289,197.685,655.509E-03,264.771E-03
164,544.893E-03,1.95211E+03,874.511,205.663,662.267E-03,256.521E-03
165,557.187E-03,1.96452E+03,890.977,213.929,669.174E-03,248.333E-03
166,569.872E-03,1.97703E+03,907.638,222.334,676.156E-03,240.09E-03
167,582.805E-03,1.98958E+03,924.242,230.896,683.169E-03,232.079E-03
168,595.846E-03,2.00203E+03,940.62,239.499,690.126E-03,224.361E-03
169,609.292E-03,2.01465E+03,957.142,248.318,697.178E-03,216.737E-03
170,623.173E-03,2.02745E+03,973.994,257.337,704.364E-03,208.966E-03
171,637.507E-03,2.04067E+03,991.054,266.839,711.768E-03,201.526E-03
172,652.325E-03,2.05398E+03,1.00829E+03,276.45,719.227E-03,194.024E-03
173,667.553E-03,2.06734E+03,1.02547E+03,286.18,726.696E-03,186.724E-03
174,683.875E-03,2.0816E+03,1.04358E+03,296.72,734.664E-03,179.343E-03
175,701.326E-03,2.09644E+03,1.06234E+03,307.752,742.933E-03,171.836E-03
176,719.278E-03,2.11145E+03,1.0812E+03,319.02,751.288E-03,164.5E-03
177,737.747E-03,2.12675E+03,1.10008E+03,330.657,759.772E-03,157.564E-03
178,756.678E-03,2.14223E+03,1.11902E+03,342.543,768.343E-03,150.851E-03
179,776.078E-03,2.158E+03,1.13783E+03,354.834,777.024E-03,144.758E-03
180,795.96E-03,2.17388E+03,1.15671E+03,367.264,785.752E-03,138.735E-03
181,816.457E-03,2.18993E+03,1.17545E+03,379.943,794.518E-03,133.186E-03
182,839.277E-03,2.20742E+03,1.19587E+03,393.798,804.06E-03,127.161E-03
183,861.304E-03,2.22448E+03,1.21524E+03,407.529,813.33E-03,122.126E-03
184,884.285E-03,2.24189E+03,1.23485E+03,421.608,822.757E-03,117.229E-03
185,908.24E-03,2.25976E+03,1.25463E+03,436.159,832.375E-03,112.712E-03
186,933.187E-03,2.27849E+03,1.27477E+03,451.625,842.415E-03,108.846E-03
187,959.343E-03,2.29832E+03,1.29624E+03,468.104,853.107E-03,104.668E-03
188,988.602E-03,2.32086E+03,1.31993E+03,487.113,865.228E-03,100.97E-03
189,1.01804,2.34389E+03,1.34376E+03,506.753,877.619E-03,97.8044E-03
190,1.04743,2.36694E+03,1.36745E+03,526.536,890.024E-03,94.9177E-03
191,1.0767,2.38942E+03,1.39056E+03,545.867,902.106E-03,92.1211E-03
192,1.10652,2.41215E+03,1.41362E+03,565.518,914.28E-03,89.7474E-03
193,1.13796,2.43573E+03,1.43767E+03,585.925,926.912E-03,87.1462E-03
194,1.16918,2.45792E+03,1.46041E+03,605.039,938.722E-03,84.5132E-03
195,1.19973,2.47843E+03,1.4814E+03,622.622,949.537E-03,82.073E-03
196,1.22952,2.49794E+03,1.50123E+03,639.373,959.778E-03,79.9319E-03
197,1.25806,2.5165E+03,1.51999E+03,655.366,969.509E-03,78.0628E-03
198,1.28616,2.5341E+03,1.53782E+03,670.489,978.691E-03,76.2148E-03
199,1.31742,2.5517E+03,1.55596E+03,685.354,987.731E-03,73.8476E-03
200,1.34773,2.56652E+03,1.57145E+03,697.545,995.138E-03,71.3883E-03
201,1.37692,2.58038E+03,1.58558E+03,708.989,1.00199,69.5457E-03
202,1.40509,2.59375E+03,1.59902E+03,720.096,1.0086,68.031E-03
203,1.43238,2.60668E+03,1.61194E+03,730.889,1.01499,66.7102E-03
204,1.45906,2.61904E+03,1.62427E+03,741.199,1.02107,65.4787E-03
205,1.4872,2.63167E+03,1.63717E+03,751.658,1.02728,63.8087E-03
206,1.51615,2.64242E+03,1.64862E+03,760.138,1.03236,61.5849E-03
207,1.54419,2.64848E+03,1.65611E+03,763.918,1.0347,58.4956E-03
208,1.57121,2.65286E+03,1.66133E+03,766.223,1.03602,56.2324E-03
209,1.59709,2.65667E+03,1.66558E+03,768.128,1.03704,54.5378E-03
210,1.62227,2.661E+03,1.66995E+03,770.692,1.03838,53.401E-03
211,1.64647,2.66523E+03,1.67414E+03,773.265,1.03972,52.4408E-03
212,1.66996,2.66976E+03,1.67856E+03,776.21,1.04128,51.5993E-03
213,1.6954,2.67198E+03,1.66964E+03,778.606,1.04028,64.5825E-03
214,1.71999,2.68186E+03,1.68711E+03,785.569,1.04582,54.0062E-03
215,1.74454,2.68485E+03,1.69177E+03,786.676,1.04661,50.943E-03
216,1.76851,2.69322E+03,1.69776E+03,793.903,1.05032,53.0536E-03
217,1.79172,2.68716E+03,1.69586E+03,785.661,1.04592,46.915E-03
218,1.81417,2.68306E+03,1.69429E+03,779.727,1.04262,42.8911E-03
219,1.83619,2.67686E+03,1.68945E+03,771.918,1.03796,40.3466E-03
220,1.85763,2.6687E+03,1.68299E+03,762.153,1.0322,37.4186E-03
221,1.8785,2.66187E+03,1.67582E+03,754.096,1.02709,37.0709E-03
222,1.89845,2.65491E+03,1.66889E+03,745.926,1.022,36.3261E-03
223,1.91954,2.64839E+03,1.66186E+03,738.225,1.01709,36.2098E-03
224,1.94283,2.64054E+03,1.65425E+03,728.957,1.01137,35.0947E-03
225,1.96544,2.63411E+03,1.64715E+03,721.314,1.00646,35.1636E-03
226,1.98713,2.62755E+03,1.63978E+03,713.622,1.00152,35.4301E-03
227,2.00799,2.62137E+03,1.63352E+03,706.255,996.926E-03,34.8324E-03
228,2.02817,2.61415E+03,1.62708E+03,697.746,991.821E-03,33.1788E-03
229,2.04788,2.60912E+03,1.6207E+03,691.848,987.884E-03,34.2365E-03
230,2.06676,2.60486E+03,1.61552E+03,686.691,984.489E-03,34.7721E-03
231,2.08523,2.59902E+03,1.6099E+03,679.78,980.266E-03,33.8896E-03
232,2.10309,2.59382E+03,1.6045E+03,673.634,976.429E-03,33.5638E-03
233,2.12009,2.58658E+03,1.5983E+03,665.274,971.512E-03,31.7016E-03
234,2.13701,2.57588E+03,1.58998E+03,653.238,964.647E-03,28.1868E-03
235,2.15359,2.56488E+03,1.57934E+03,641.284,957.451E-03,27.224E-03
236,2.1708,2.5698E+03,1.58167E+03,645.737,959.544E-03,29.9268E-03
237,2.19234,2.58935E+03,1.59768E+03,664.785,970.181E-03,33.6908E-03
238,2.21608,2.61659E+03,1.62164E+03,691.399,985.386E-03,37.1298E-03
239,2.23853,2.64422E+03,1.64759E+03,718.191,1.001,38.6425E-03
240,2.26028,2.67098E+03,1.67106E+03,744.44,994.957E-03,34.5733E-03
241,2.28119,2.69366E+03,1.70033E+03,764.839,1.0293,33.2826E-03
242,2.30144,2.71456E+03,1.71987E+03,785.106,1.04328,35.2058E-03
243,2.32105,2.73188E+03,1.74532E+03,799.789,1.05117,23.6538E-03
244,2.34031,2.75539E+03,1.75294E+03,825.329,1.06339,42.8678E-03
245,2.35864,2.77783E+03,1.78071E+03,845.839,1.0765,35.7244E-03
246,2.37619,2.78695E+03,1.79053E+03,854.136,1.03548,34.9506E-03
247,2.39378,2.79837E+03,1.80509E+03,863.889,1.0877,29.7468E-03
248,2.41119,2.80257E+03,1.80954E+03,867.206,1.08959,28.9008E-03
249,2.42805,2.807E+03,1.81287E+03,871.065,1.09157,29.9909E-03
250,2.44496,2.81035E+03,1.81307E+03,874.214,1.09275,33.4319E-03
251,2.46166,2.81047E+03,1.81421E+03,873.3,1.09225,31.486E-03
252,2.47843,2.81178E+03,1.80761E+03,875.409,1.09197,41.0567E-03
253,2.49441,2.81039E+03,1.8102E+03,872.456,1.0908,35.4988E-03
254,2.51102,2.83438E+03,1.82849E+03,896.83,1.10418,42.2966E-03
255,2.52717,2.86074E+03,1.84822E+03,923.833,1.11896,50.254E-03
256,2.543,2.88381E+03,1.87441E+03,945.509,1.1323,45.7537E-03
257,2.55905,2.9059E+03,1.89205E+03,967.797,1.14465,50.8711E-03
258,2.57472,2.92287E+03,1.90789E+03,984.3,1.15414,51.8752E-03
259,2.5903,2.9411E+03,1.92743E+03,1.0016E+03,1.16455,49.9982E-03
260,2.60527,2.95472E+03,1.93924E+03,1.01489E+03,1.17201,51.6595E-03
261,2.62041,2.96699E+03,1.95197E+03,1.02644E+03,1.17883,50.8993E-03
262,2.63539,2.97507E+03,1.95946E+03,1.03403E+03,1.18311,51.4306E-03
263,2.65078,2.98248E+03,1.96426E+03,1.04125E+03,1.1868,53.8295E-03
264,2.6665,2.9893E+03,1.96928E+03,1.04781E+03,1.19025,55.8046E-03
265,2.68218,2.99402E+03,1.97442E+03,1.05175E+03,1.19253,54.728E-03
266,2.69774,2.99531E+03,1.97621E+03,1.05226E+03,1.19278,53.7049E-03
267,2.71321,2.99337E+03,1.97541E+03,1.04943E+03,1.19116,51.9134E-03
268,2.72839,2.98862E+03,1.97387E+03,1.04329E+03,1.18793,47.2211E-03
269,2.74336,2.98179E+03,1.96641E+03,1.03597E+03,1.18334,47.6602E-03
270,2.75806,2.97354E+03,1.95729E+03,1.02728E+03,1.17792,48.3411E-03
271,2.7726,2.96192E+03,1.94435E+03,1.01533E+03,1.17048,49.5818E-03
272,2.78708,2.9476E+03,1.92924E+03,1.00057E+03,1.16147,50.1919E-03
273,2.80163,2.93038E+03,1.91215E+03,982.731,1.15081,49.6628E-03
274,2.81636,2.9102E+03,1.89118E+03,962.101,1.13833,50.2685E-03
275,2.83114,2.88603E+03,1.86658E+03,937.436,1.12354,50.5216E-03
276,2.84587,2.85675E+03,1.83941E+03,907.078,1.10583,47.4913E-03
277,2.86044,2.82269E+03,1.80791E+03,871.847,1.08533,43.8616E-03
278,2.87471,2.82686E+03,1.80624E+03,876.734,1.08709,50.9208E-03
279,2.88883,2.83064E+03,1.80658E+03,880.726,1.08875,54.9402E-03
280,2.90271,2.83004E+03,1.80673E+03,879.41,1.08802,53.7131E-03
281,2.91641,2.82607E+03,1.80302E+03,874.836,1.08527,53.0913E-03
282,2.92988,2.81774E+03,1.79546E+03,865.769,1.07997,51.7268E-03
283,2.94302,2.80756E+03,1.78708E+03,854.68,1.07366,49.2104E-03
284,2.95578,2.79544E+03,1.77547E+03,841.913,1.06613,48.2168E-03
285,2.96835,2.78206E+03,1.76156E+03,828.157,1.05784,48.6196E-03
286,2.98072,2.76716E+03,1.74648E+03,812.815,1.04868,48.5801E-03
287,2.99266,2.7504E+03,1.72959E+03,795.611,1.03843,48.4967E-03
288,3.00438,2.72846E+03,1.70932E+03,772.83,1.02523,46.1359E-03
289,3.01598,2.70905E+03,1.68872E+03,753.232,1.01339,47.4225E-03
290,3.02719,2.68734E+03,1.66729E+03,731.053,996.273E-03,51.9034E-03
291,3.03818,2.66101E+03,1.64102E+03,704.264,984.463E-03,46.6287E-03
292,3.04907,2.63518E+03,1.61517E+03,677.984,1.0566,36.939E-03
293,3.05971,2.60721E+03,1.59187E+03,648.599,952.438E-03,40.5378E-03
294,3.07025,2.57062E+03,1.56176E+03,610.137,-1.34379,
295,3.08066,2.53308E+03,1.5272E+03,571.477,908.732E-03,27.8265E-03
296,3.09086,2.50262E+03,1.50045E+03,539.849,0.,0.
297,3.10088,2.47356E+03,1.47115E+03,510.419,873.422E-03,23.0526E-03
298,3.11083,2.44396E+03,1.43523E+03,481.821,-1.38634,
299,3.1206,2.41907E+03,1.40225E+03,458.344,839.925E-03,40.5424E-03
300,3.13018,2.40585E+03,1.37974E+03,446.897,831.295E-03,51.949E-03
301,3.13954,2.39001E+03,1.3633E+03,430.825,821.696E-03,52.4682E-03
302,3.14868,2.36653E+03,1.34082E+03,406.751,807.714E-03,50.992E-03
