,Unnamed: 1,S:Max Principal P,S:Mid Principal P,S:Min Principal P,Unnamed: 9,Unnamed: 10
54,77.0198E-03,1.23615E+03,241.377,3.29599,435.765E-03,650.414E-03
55,78.6622E-03,1.241E+03,242.254,3.49516,435.837E-03,650.761E-03
56,80.3069E-03,1.24586E+03,243.438,3.62513,435.999E-03,650.538E-03
57,81.9546E-03,1.25066E+03,244.616,3.74106,436.154E-03,650.292E-03
58,83.6133E-03,1.25538E+03,245.893,3.72501,436.285E-03,649.699E-03
59,85.282E-03,1.26019E+03,247.268,3.83896,436.518E-03,649.149E-03
60,86.9605E-03,1.26503E+03,248.77,3.9896,436.818E-03,648.462E-03
61,88.654E-03,1.26988E+03,250.376,4.11027,437.143E-03,647.581E-03
62,90.3492E-03,1.27464E+03,251.842,4.27569,437.439E-03,646.954E-03
63,92.062E-03,1.27944E+03,253.423,4.44701,437.78E-03,646.171E-03
64,93.7845E-03,1.28423E+03,255.066,4.63209,438.151E-03,645.317E-03
65,95.5191E-03,1.28901E+03,256.737,4.80936,438.529E-03,644.407E-03
66,97.2657E-03,1.29389E+03,258.406,5.21016,439.01E-03,643.817E-03
67,99.029E-03,1.29868E+03,260.123,5.45303,439.434E-03,642.933E-03
68,100.81E-03,1.30343E+03,262.04,5.6405,439.909E-03,641.674E-03
69,102.616E-03,1.30824E+03,264.056,5.92236,440.465E-03,640.407E-03
70,104.435E-03,1.31312E+03,266.102,6.25368,441.049E-03,639.182E-03
71,106.268E-03,1.31791E+03,267.965,6.51639,441.527E-03,638.134E-03
72,108.107E-03,1.32263E+03,269.669,6.72724,441.919E-03,637.245E-03
73,109.956E-03,1.3273E+03,271.387,6.81384,442.254E-03,636.177E-03
74,111.826E-03,1.33174E+03,273.474,6.71857,442.657E-03,634.284E-03
75,113.719E-03,1.33641E+03,275.468,6.96991,443.18E-03,633.021E-03
76,115.629E-03,1.3411E+03,277.374,7.23685,443.672E-03,631.915E-03
77,117.555E-03,1.34575E+03,279.183,7.47294,444.109E-03,630.916E-03
78,119.492E-03,1.35034E+03,280.904,7.61824,444.468E-03,629.925E-03
79,121.454E-03,1.35495E+03,282.943,7.8531,444.992E-03,628.586E-03
80,123.441E-03,1.35954E+03,285.02,8.07766,445.524E-03,627.181E-03
81,125.447E-03,1.3642E+03,286.997,8.42052,446.068E-03,626.09E-03
82,127.472E-03,1.36884E+03,288.905,8.71357,446.558E-03,625.041E-03
83,129.511E-03,1.37346E+03,290.806,8.94635,447.014E-03,623.934E-03
84,131.571E-03,1.37802E+03,292.906,9.20596,447.562E-03,622.556E-03
85,133.667E-03,1.38263E+03,295.105,9.50691,448.16E-03,621.108E-03
86,135.78E-03,1.38725E+03,297.242,9.8145,448.734E-03,619.768E-03
87,137.914E-03,1.39184E+03,299.295,10.0553,449.242E-03,618.47E-03
88,140.066E-03,1.39643E+03,301.245,10.3232,449.721E-03,617.357E-03
89,142.259E-03,1.40097E+03,303.56,10.5962,450.34E-03,615.724E-03
90,144.481E-03,1.40561E+03,305.841,10.9624,450.981E-03,614.28E-03
91,146.739E-03,1.4103E+03,308.14,11.2998,451.607E-03,612.8E-03
92,149.011E-03,1.41494E+03,310.302,11.6146,452.171E-03,611.486E-03
93,151.387E-03,1.41972E+03,312.714,11.9774,452.835E-03,609.921E-03
94,153.825E-03,1.42459E+03,315.3,12.3927,453.579E-03,608.202E-03
95,156.295E-03,1.42947E+03,317.853,12.7728,454.287E-03,606.505E-03
96,158.792E-03,1.43435E+03,320.31,13.1574,454.958E-03,604.96E-03
97,161.327E-03,1.43925E+03,322.881,13.6146,455.7E-03,603.348E-03
98,163.91E-03,1.4442E+03,325.704,14.0851,456.531E-03,601.422E-03
99,166.532E-03,1.44918E+03,328.482,14.5599,457.341E-03,599.586E-03
100,169.189E-03,1.45416E+03,331.196,14.9833,458.098E-03,597.791E-03
101,171.89E-03,1.45913E+03,334.12,15.4623,458.952E-03,595.776E-03
102,174.639E-03,1.46418E+03,337.187,15.9906,459.871E-03,593.649E-03
103,177.432E-03,1.46928E+03,340.28,16.5095,460.784E-03,591.505E-03
104,180.268E-03,1.47444E+03,343.322,17.084,461.696E-03,589.518E-03
105,183.159E-03,1.47957E+03,346.655,17.6914,462.723E-03,587.171E-03
106,186.107E-03,1.48479E+03,350.039,18.3045,463.758E-03,584.801E-03
107,189.106E-03,1.49005E+03,353.427,18.8921,464.771E-03,582.426E-03
108,192.158E-03,1.49531E+03,356.97,19.5514,465.868E-03,579.926E-03
109,199.132E-03,1.41208E+03,484.663,110.57,576.517E-03,459.645E-03
110,0.,0.,0.,0.,0.,0.
111,0.,0.,0.,0.,0.,0.
112,0.,0.,0.,0.,0.,0.
