,Unnamed: 1,S:Max Principal P,S:Mid Principal P,S:Min Principal P,Unnamed: 9,Unnamed: 10
54,77.0198E-03,1.23615E+03,241.377,3.29599,435.765E-03,650.414E-03
55,78.6622E-03,1.241E+03,242.254,3.49516,435.837E-03,650.761E-03
56,80.3069E-03,1.24586E+03,243.438,3.62513,435.999E-03,650.538E-03
57,81.9546E-03,1.25066E+03,244.616,3.74106,436.154E-03,650.292E-03
58,83.6133E-03,1.25538E+03,245.893,3.72501,436.285E-03,649.699E-03
59,85.282E-03,1.26019E+03,247.268,3.83896,436.518E-03,649.149E-03
60,86.9605E-03,1.26503E+03,248.77,3.9896,436.818E-03,648.462E-03
61,88.654E-03,1.26988E+03,250.376,4.11027,437.143E-03,647.581E-03
62,90.3492E-03,1.27464E+03,251.842,4.27569,437.439E-03,646.954E-03
63,92.062E-03,1.27944E+03,253.423,4.44701,437.78E-03,646.171E-03
64,93.7845E-03,1.28423E+03,255.066,4.63209,438.151E-03,645.317E-03
65,95.5191E-03,1.28901E+03,256.737,4.80936,438.529E-03,644.407E-03
66,97.2657E-03,1.29389E+03,258.406,5.21016,439.01E-03,643.817E-03
67,99.029E-03,1.29868E+03,260.123,5.45303,439.434E-03,642.933E-03
68,100.81E-03,1.30343E+03,262.04,5.6405,439.909E-03,641.674E-03
69,102.616E-03,1.30824E+03,264.056,5.92236,440.465E-03,640.407E-03
70,104.435E-03,1.31312E+03,266.102,6.25368,441.049E-03,639.182E-03
71,106.268E-03,1.31791E+03,267.965,6.51639,441.527E-03,638.134E-03
72,108.107E-03,1.32263E+03,269.669,6.72724,441.919E-03,637.245E-03
73,109.956E-03,1.3273E+03,271.387,6.81384,442.254E-03,636.177E-03
74,111.826E-03,1.33174E+03,273.474,6.71857,442.657E-03,634.284E-03
75,113.719E-03,1.33641E+03,275.468,6.96991,443.18E-03,633.021E-03
76,115.629E-03,1.3411E+03,277.374,7.23685,443.672E-03,631.915E-03
77,117.555E-03,1.34575E+03,279.183,7.47294,444.109E-03,630.916E-03
78,119.492E-03,1.35034E+03,280.904,7.61824,444.468E-03,629.925E-03
79,121.454E-03,1.35495E+03,282.943,7.8531,444.992E-03,628.586E-03
80,123.441E-03,1.35954E+03,285.02,8.07766,445.524E-03,627.181E-03
81,125.447E-03,1.3642E+03,286.997,8.42052,446.068E-03,626.09E-03
82,127.472E-03,1.36884E+03,288.905,8.71357,446.558E-03,625.041E-03
83,129.511E-03,1.37346E+03,290.806,8.94635,447.014E-03,623.934E-03
84,131.571E-03,1.37802E+03,292.906,9.20596,447.562E-03,622.556E-03
85,133.667E-03,1.38263E+03,295.105,9.50691,448.16E-03,621.108E-03
86,135.78E-03,1.38725E+03,297.242,9.8145,448.734E-03,619.768E-03
87,137.914E-03,1.39184E+03,299.295,10.0553,449.242E-03,618.47E-03
88,140.066E-03,1.39643E+03,301.245,10.3232,449.721E-03,617.357E-03
89,142.259E-03,1.40097E+03,303.56,10.5962,450.34E-03,615.724E-03
90,144.481E-03,1.40561E+03,305.841,10.9624,450.981E-03,614.28E-03
91,146.739E-03,1.4103E+03,308.14,11.2998,451.607E-03,612.8E-03
92,149.011E-03,1.41494E+03,310.302,11.6146,452.171E-03,611.486E-03
93,151.387E-03,1.41972E+03,312.714,11.9774,452.835E-03,609.921E-03
94,153.825E-03,1.42459E+03,315.3,12.3927,453.579E-03,608.202E-03
95,156.295E-03,1.42947E+03,317.853,12.7728,454.287E-03,606.505E-03
96,158.792E-03,1.43435E+03,320.31,13.1574,454.958E-03,604.96E-03
97,161.327E-03,1.43925E+03,322.881,13.6146,455.7E-03,603.348E-03
98,163.91E-03,1.4442E+03,325.704,14.0851,456.531E-03,601.422E-03
99,166.532E-03,1.44918E+03,328.482,14.5599,457.341E-03,599.586E-03
100,169.189E-03,1.45416E+03,331.196,14.9833,458.098E-03,597.791E-03
101,171.89E-03,1.45913E+03,334.12,15.4623,458.952E-03,595.776E-03
102,174.639E-03,1.46418E+03,337.187,15.9906,459.871E-03,593.649E-03
103,177.432E-03,1.46928E+03,340.28,16.5095,460.784E-03,591.505E-03
104,180.268E-03,1.47444E+03,343.322,17.084,461.696E-03,589.518E-03
105,183.159E-03,1.47957E+03,346.655,17.6914,462.723E-03,587.171E-03
106,186.107E-03,1.48479E+03,350.039,18.3045,463.758E-03,584.801E-03
107,189.106E-03,1.49005E+03,353.427,18.8921,464.771E-03,582.426E-03
108,192.158E-03,1.49531E+03,356.97,19.5514,465.868E-03,579.926E-03
109,195.273E-03,1.50064E+03,360.672,20.2329,467.018E-03,577.27E-03
110,198.449E-03,1.50609E+03,364.471,20.9456,468.199E-03,574.565E-03
111,201.682E-03,1.51155E+03,368.355,21.718,469.43E-03,571.828E-03
112,204.986E-03,1.51707E+03,372.429,22.5444,470.74E-03,568.923E-03
113,208.357E-03,1.52269E+03,376.585,23.3747,472.064E-03,565.958E-03
114,211.798E-03,1.52836E+03,380.896,24.2698,473.459E-03,562.885E-03
115,215.317E-03,1.53409E+03,385.39,25.207,474.924E-03,559.643E-03
116,218.909E-03,1.53995E+03,389.972,26.2034,476.425E-03,556.403E-03
117,222.577E-03,1.546E+03,394.843,27.4645,478.125E-03,553.125E-03
118,226.327E-03,1.55184E+03,399.666,28.4284,479.676E-03,549.562E-03
119,230.158E-03,1.55786E+03,404.641,29.4824,481.295E-03,545.96E-03
120,234.073E-03,1.56395E+03,409.967,30.7035,483.095E-03,542.109E-03
121,238.073E-03,1.57017E+03,415.395,31.95,484.918E-03,538.207E-03
122,242.16E-03,1.57645E+03,421.015,33.2548,486.817E-03,534.148E-03
123,246.337E-03,1.58282E+03,426.835,34.6583,488.809E-03,529.977E-03
124,250.604E-03,1.58928E+03,432.792,36.0658,490.827E-03,525.68E-03
125,254.966E-03,1.59584E+03,438.993,37.6754,493.E-03,521.316E-03
126,259.422E-03,1.6025E+03,445.365,39.2608,495.195E-03,516.76E-03
127,263.971E-03,1.60922E+03,451.979,40.9906,497.519E-03,512.071E-03
128,268.618E-03,1.61604E+03,458.73,42.7681,499.885E-03,507.311E-03
129,273.361E-03,1.62294E+03,465.706,44.6552,502.356E-03,502.41E-03
130,278.204E-03,1.6299E+03,472.838,46.5816,504.874E-03,497.392E-03
131,283.148E-03,1.63705E+03,480.27,48.7278,507.56E-03,492.282E-03
132,288.198E-03,1.64421E+03,487.895,50.8311,510.271E-03,486.908E-03
133,293.353E-03,1.65149E+03,495.663,53.1394,513.096E-03,481.614E-03
134,298.616E-03,1.65888E+03,503.689,55.5192,516.01E-03,476.117E-03
135,303.993E-03,1.66634E+03,511.904,58.0128,519.015E-03,470.529E-03
136,309.485E-03,1.67396E+03,520.43,60.6226,522.138E-03,464.739E-03
137,315.096E-03,1.68162E+03,529.158,63.3478,525.358E-03,458.835E-03
138,320.826E-03,1.6894E+03,538.012,66.1758,528.634E-03,452.935E-03
139,326.68E-03,1.69728E+03,547.166,69.1527,532.048E-03,446.846E-03
140,332.661E-03,1.70525E+03,556.593,72.2034,535.551E-03,440.542E-03
141,338.776E-03,1.71337E+03,566.143,75.4527,539.152E-03,434.34E-03
142,345.076E-03,1.72164E+03,576.023,78.8584,542.895E-03,427.939E-03
143,351.857E-03,1.73049E+03,586.755,82.5786,546.96E-03,420.993E-03
144,358.912E-03,1.73961E+03,597.844,86.5342,551.195E-03,413.929E-03
145,366.14E-03,1.74886E+03,609.308,90.6628,555.587E-03,406.629E-03
146,373.547E-03,1.75822E+03,620.938,94.9337,560.06E-03,399.318E-03
147,381.134E-03,1.76773E+03,632.844,99.3932,564.663E-03,391.915E-03
148,388.911E-03,1.77743E+03,645.137,104.07,569.441E-03,384.316E-03
149,396.826E-03,1.78718E+03,657.516,108.912,574.293E-03,376.804E-03
150,404.925E-03,1.79704E+03,670.106,113.916,579.246E-03,369.24E-03
151,413.227E-03,1.80704E+03,683.007,119.085,584.326E-03,361.514E-03
152,421.756E-03,1.81721E+03,696.166,124.46,589.537E-03,353.738E-03
153,430.549E-03,1.82758E+03,709.614,130.079,594.897E-03,345.921E-03
154,439.624E-03,1.83816E+03,723.43,135.924,600.423E-03,337.949E-03
155,448.961E-03,1.84892E+03,737.602,141.984,606.104E-03,329.818E-03
156,458.523E-03,1.85979E+03,751.898,148.237,611.874E-03,321.769E-03
157,468.308E-03,1.87077E+03,766.411,154.656,617.744E-03,313.661E-03
158,478.368E-03,1.88192E+03,781.189,161.307,623.753E-03,305.521E-03
159,488.664E-03,1.89318E+03,796.158,168.131,629.858E-03,297.359E-03
160,499.257E-03,1.90462E+03,811.36,175.177,636.086E-03,289.19E-03
161,510.167E-03,1.9162E+03,826.7,182.444,642.414E-03,281.125E-03
162,521.403E-03,1.92801E+03,842.392,189.978,648.914E-03,272.964E-03
163,532.972E-03,1.93995E+03,858.289,197.685,655.509E-03,264.771E-03
164,544.893E-03,1.95211E+03,874.511,205.663,662.267E-03,256.521E-03
165,557.187E-03,1.96452E+03,890.977,213.929,669.174E-03,248.333E-03
166,569.872E-03,1.97703E+03,907.638,222.334,676.156E-03,240.09E-03
167,582.805E-03,1.98958E+03,924.242,230.896,683.169E-03,232.079E-03
168,595.846E-03,2.00203E+03,940.62,239.499,690.126E-03,224.361E-03
169,609.292E-03,2.01465E+03,957.142,248.318,697.178E-03,216.737E-03
170,623.173E-03,2.02745E+03,973.994,257.337,704.364E-03,208.966E-03
171,637.507E-03,2.04067E+03,991.054,266.839,711.768E-03,201.526E-03
172,652.325E-03,2.05398E+03,1.00829E+03,276.45,719.227E-03,194.024E-03
173,667.553E-03,2.06734E+03,1.02547E+03,286.18,726.696E-03,186.724E-03
174,683.875E-03,2.0816E+03,1.04358E+03,296.72,734.664E-03,179.343E-03
175,701.326E-03,2.09644E+03,1.06234E+03,307.752,742.933E-03,171.836E-03
176,719.278E-03,2.11145E+03,1.0812E+03,319.02,751.288E-03,164.5E-03
177,737.747E-03,2.12675E+03,1.10008E+03,330.657,759.772E-03,157.564E-03
178,756.678E-03,2.14223E+03,1.11902E+03,342.543,768.343E-03,150.851E-03
179,776.078E-03,2.158E+03,1.13783E+03,354.834,777.024E-03,144.758E-03
180,795.96E-03,2.17388E+03,1.15671E+03,367.264,785.752E-03,138.735E-03
181,0.,0.,0.,0.,665.689E-03,10.1731E-03
182,0.,0.,0.,0.,1.03845,167.743E-03
183,0.,0.,0.,0.,209.252E-03,
184,0.,0.,0.,0.,1.29624,44.9426E-03
185,0.,0.,0.,0.,711.541E-03,
186,0.,0.,0.,0.,751.336E-03,
187,0.,0.,0.,0.,0.,0.
188,0.,0.,0.,0.,-104.127E-03,
189,0.,0.,0.,0.,1.50729,56.0518E-03
190,0.,0.,0.,0.,-189.692E-03,
191,0.,0.,0.,0.,1.54883,68.9033E-03
192,0.,0.,0.,0.,16.0805E-03,63.5841E-03
193,0.,0.,0.,0.,-15.96E-03,60.0483E-03
194,0.,0.,0.,0.,909.494E-03,
195,0.,0.,0.,0.,1.59056,81.4993E-03
196,0.,0.,0.,0.,1.59746,78.6072E-03
197,0.,0.,0.,0.,1.60756,88.7774E-03
198,0.,0.,0.,0.,1.61276,92.5673E-03
199,0.,0.,0.,0.,284.359E-03,
200,0.,0.,0.,0.,-239.341E-03,
201,0.,0.,0.,0.,1.62046,82.8865E-03
202,0.,0.,0.,0.,-483.167E-03,
203,0.,0.,0.,0.,1.62472,67.1923E-03
204,0.,0.,0.,0.,-520.528E-03,
205,0.,0.,0.,0.,1.62338,80.5867E-03
206,0.,0.,0.,0.,-557.062E-03,
207,0.,0.,0.,0.,-566.864E-03,
208,0.,0.,0.,0.,96.765E-03,
209,0.,0.,0.,0.,1.60059,76.814E-03
210,0.,0.,0.,0.,-630.531E-03,
211,0.,0.,0.,0.,1.44668,
212,0.,0.,0.,0.,1.57781,65.6823E-03
213,0.,0.,0.,0.,1.56876,85.1188E-03
214,0.,0.,0.,0.,1.56093,77.9992E-03
215,0.,0.,0.,0.,-47.4528E-03,
216,0.,0.,0.,0.,1.54614,79.4384E-03
217,0.,0.,0.,0.,0.,0.
218,0.,0.,0.,0.,-718.921E-03,
219,0.,0.,0.,0.,1.51064,92.7832E-03
220,0.,0.,0.,0.,1.49171,104.295E-03
221,0.,0.,0.,0.,0.,0.
222,0.,0.,0.,0.,1.47127,82.1432E-03
223,0.,0.,0.,0.,1.45564,67.1419E-03
224,0.,0.,0.,0.,-717.233E-03,
225,0.,0.,0.,0.,1.42361,60.4233E-03
226,0.,0.,0.,0.,1.40573,53.9372E-03
227,0.,0.,0.,0.,1.38735,48.3993E-03
228,0.,0.,0.,0.,1.37154,44.3953E-03
229,0.,0.,0.,0.,1.35593,58.7876E-03
230,0.,0.,0.,0.,1.3454,46.9826E-03
231,0.,0.,0.,0.,1.33505,35.5111E-03
232,0.,0.,0.,0.,1.32318,40.5791E-03
233,0.,0.,0.,0.,1.31417,36.0155E-03
234,0.,0.,0.,0.,1.3009,34.4232E-03
235,0.,0.,0.,0.,1.29106,27.4412E-03
236,0.,0.,0.,0.,0.,0.
237,0.,0.,0.,0.,1.2551,43.4325E-03
238,0.,0.,0.,0.,-923.018E-03,
239,0.,0.,0.,0.,1.23489,36.5926E-03
240,0.,0.,0.,0.,1.22342,36.2838E-03
241,0.,0.,0.,0.,1.22265,26.0597E-03
242,0.,0.,0.,0.,1.21487,16.1473E-03
243,0.,0.,0.,0.,1.20361,20.0955E-03
244,0.,0.,0.,0.,1.19243,14.5561E-03
245,0.,0.,0.,0.,1.18008,12.4496E-03
246,0.,0.,0.,0.,1.16992,16.0237E-03
247,0.,0.,0.,0.,-850.094E-03,
248,0.,0.,0.,0.,1.15112,
249,0.,0.,0.,0.,-830.779E-03,
250,0.,0.,0.,0.,1.13325,
251,0.,0.,0.,0.,-814.301E-03,
252,0.,0.,0.,0.,-804.323E-03,
253,0.,0.,0.,0.,0.,0.
254,0.,0.,0.,0.,-785.248E-03,
255,0.,0.,0.,0.,1.09551,
256,0.,0.,0.,0.,1.08814,
257,0.,0.,0.,0.,-754.715E-03,
258,0.,0.,0.,0.,-743.677E-03,
259,0.,0.,0.,0.,1.0603,
260,0.,0.,0.,0.,1.05109,
261,0.,0.,0.,0.,1.04422,
262,0.,0.,0.,0.,1.03798,
263,0.,0.,0.,0.,1.03198,
264,0.,0.,0.,0.,-673.125E-03,45.9499E-03
265,0.,0.,0.,0.,-661.244E-03,57.323E-03
266,0.,0.,0.,0.,-649.98E-03,68.1137E-03
267,0.,0.,0.,0.,1.01215,
268,0.,0.,0.,0.,1.00669,
269,0.,0.,0.,0.,1.0024,
270,0.,0.,0.,0.,-598.367E-03,102.894E-03
271,0.,0.,0.,0.,-585.968E-03,111.251E-03
272,0.,0.,0.,0.,-572.356E-03,120.882E-03
273,0.,0.,0.,0.,-558.554E-03,127.548E-03
274,0.,0.,0.,0.,-545.516E-03,129.953E-03
275,0.,0.,0.,0.,-531.085E-03,133.549E-03
276,0.,0.,0.,0.,-518.017E-03,137.405E-03
277,0.,0.,0.,0.,-506.773E-03,136.9E-03
278,0.,0.,0.,0.,963.661E-03,
279,0.,0.,0.,0.,-489.748E-03,136.069E-03
280,0.,0.,0.,0.,959.727E-03,
281,0.,0.,0.,0.,-472.658E-03,143.201E-03
282,0.,0.,0.,0.,-463.388E-03,147.16E-03
283,0.,0.,0.,0.,-453.181E-03,150.215E-03
284,0.,0.,0.,0.,0.,0.
